Time (s),TC1_0-3mBC,TC1_0-61mBC,TC1_0-91mBC,TC1_1-22mBC,TC1_1-52mBC,TC1_1-83mBC,TC2_0-3mBC,TC2_0-61mBC,TC2_0-91mBC,TC2_1-22mBC,TC2_1-52mBC,TC2_1-83mBC,TC3_0-3mBC,TC3_0-61mBC,TC3_0-91mBC,TC3_1-22mBC,TC3_1-52mBC,TC3_1-83mBC,TC4_0-3mBC,TC4_0-61mBC,TC4_0-91mBC,TC4_1-22mBC,TC4_1-52mBC,TC4_1-83mBC,Event,Comment
96,19.627037,19.774795,20.063633,20.166568,19.926606,19.799864,20.239654,20.042021,20.106282,20.040088,19.947449,20.126508,20.240527,20.045936,19.819743,19.622194,19.857795,19.412284,19.857615,19.863171,19.371703,19.55959,19.387199,19.335538,0.000433,
97,19.627037,19.888767,19.987683,20.166568,19.926606,19.837828,20.315574,19.9281,20.106282,19.964206,19.947449,20.088566,20.278479,20.083888,19.819743,19.622194,19.895739,19.488272,19.857615,19.863171,19.485663,19.55959,19.387199,19.297547,0.000433,
98,19.583504,19.883183,20.020075,20.123031,19.921022,19.79428,20.272033,19.960491,20.138662,20.034505,20.017762,20.082983,20.272897,20.078305,19.852121,19.540662,19.890156,19.444693,19.814052,19.819626,19.442092,19.516035,19.419593,19.291961,0.000128,
99,19.583504,19.807203,19.9821,20.123031,19.958979,19.756315,20.272033,19.922516,20.138662,19.996565,19.979815,20.045041,20.272897,20.116257,19.776196,19.540662,19.890156,19.482687,19.852031,19.895548,19.328128,19.516035,19.381613,19.367941,0.000128,
100,19.621452,19.807203,19.944123,20.236891,19.883065,19.756315,20.234072,19.88454,20.100699,20.072445,19.941866,20.082983,20.234945,20.078305,19.776196,19.540662,19.890156,19.482687,19.890009,19.857588,19.442092,19.591974,19.457573,19.291961,0.00028,
101,19.627037,19.774795,19.987683,20.128613,19.926606,19.761899,20.16373,19.890123,20.106282,20.078028,20.023345,20.126508,20.278479,20.083888,19.743816,19.622194,19.857795,19.412284,19.895592,19.787247,19.447678,19.55959,19.425179,19.297547,0.000128,
102,19.632622,19.780379,19.993266,20.17215,19.970145,19.843412,20.169312,19.895707,20.073901,20.083611,20.028928,20.094149,20.284061,20.165372,19.787364,19.551832,19.825434,19.455864,19.901176,19.830794,19.415277,19.565175,19.392785,19.303134,0.000128,
103,19.697345,19.807203,20.05805,20.123031,19.921022,19.79428,20.196111,19.846562,20.100699,19.996565,20.055708,20.082983,20.272897,20.116257,19.776196,19.616609,19.738371,19.444693,19.852031,19.781663,19.442092,19.554005,19.343631,19.329951,0.000433,
104,19.740873,19.736802,20.101606,20.166568,19.964562,19.837828,20.239654,19.890123,20.144244,20.040088,20.023345,20.088566,20.278479,20.083888,19.78178,19.622194,19.895739,19.450278,19.819636,19.82521,19.485663,19.597559,19.387199,19.373527,0.000128,
105,19.702929,19.774795,19.987683,20.166568,19.964562,19.837828,20.239654,19.852146,20.144244,20.078028,20.061291,20.050624,20.278479,20.083888,19.78178,19.584221,19.933682,19.450278,19.857615,19.863171,19.485663,19.55959,19.349218,19.373527,0.00028,
106,19.697345,19.693223,19.9821,20.085075,19.921022,19.832244,20.196111,19.88454,20.100699,20.072445,20.017762,20.120925,20.272897,20.078305,19.776196,19.502686,19.814266,19.482687,19.890009,19.819626,19.480078,19.591974,19.457573,19.329951,-2.49E-05,
107,19.621452,19.807203,19.9821,20.198939,19.996934,19.832244,20.196111,19.960491,20.100699,19.996565,20.055708,20.082983,20.196991,20.040353,19.738231,19.616609,19.852211,19.406698,19.890009,19.781663,19.518062,19.591974,19.343631,19.291961,0.000128,
108,19.621452,19.807203,19.944123,20.085075,19.996934,19.79428,20.272033,19.998466,20.024771,20.034505,19.979815,20.120925,20.234945,20.078305,19.776196,19.578636,19.852211,19.482687,19.890009,19.819626,19.480078,19.554005,19.381613,19.291961,0.000128,
109,19.664984,19.774795,20.025658,20.128613,19.964562,19.837828,20.239654,20.004049,20.030354,19.964206,20.061291,20.126508,20.240527,20.045936,19.78178,19.584221,19.933682,19.450278,19.857615,19.82521,19.447678,19.597559,19.349218,19.335538,0.000433,
110,19.632622,19.780379,20.031241,20.134196,19.894232,19.843412,20.283197,20.009632,20.035937,20.007731,20.066874,20.17003,20.246109,20.089471,19.787364,19.589806,19.901323,19.53185,19.787241,19.830794,19.529233,19.527206,19.354804,19.265143,-2.49E-05,
111,19.589089,19.774795,19.987683,20.090658,19.888649,19.799864,20.201693,20.004049,20.030354,20.040088,20.023345,20.088566,20.240527,20.083888,19.819743,19.546247,19.895739,19.450278,19.819636,19.82521,19.409691,19.52162,19.273251,19.335538,0.00028,
112,19.621452,19.769211,19.944123,20.123031,19.921022,19.756315,20.272033,19.998466,20.062736,19.958622,20.017762,20.196805,20.234945,20.078305,19.776196,19.616609,19.852211,19.520679,19.776073,19.819626,19.480078,19.516035,19.343631,19.291961,0.00028,
113,19.653815,19.725633,19.938539,20.079492,19.991351,19.788696,20.22849,19.992883,19.981222,20.066862,20.012179,20.191223,20.229363,20.072723,19.770612,19.611024,19.846628,19.515094,19.846447,19.814042,19.398519,19.54842,19.376027,19.362355,0.00028,
114,19.69176,19.725633,19.900561,20.155403,19.915439,19.788696,20.22849,19.992883,20.057153,19.990982,20.012179,20.077401,20.153454,20.110674,19.808575,19.573051,19.884572,19.477101,19.808469,19.814042,19.436506,19.510449,19.338045,19.324365,0.000585,
115,19.708514,19.780379,19.993266,20.058284,19.894232,19.767484,20.169312,19.933683,20.035937,20.045671,20.028928,20.245907,20.284061,20.051519,19.787364,19.589806,19.901323,19.53185,19.863199,19.906716,19.491249,19.565175,19.354804,19.303134,0.00028,
116,19.632622,19.780379,19.95529,20.058284,19.856274,19.843412,20.131349,19.933683,20.073901,20.045671,20.028928,20.207969,20.284061,20.127422,19.787364,19.66575,19.863379,19.455864,19.863199,19.868755,19.415277,19.527206,19.392785,19.303134,0.000128,
117,19.708514,19.742387,19.917312,20.134196,19.856274,19.843412,20.093384,19.971658,20.073901,20.007731,19.953033,20.17003,20.208156,20.089471,19.787364,19.589806,19.787488,19.493858,19.863199,19.830794,19.415277,19.603144,19.430765,19.341124,0.00028,
118,19.670569,19.742387,19.917312,20.096241,19.93219,19.767484,20.131349,19.933683,20.073901,19.969789,20.066874,20.207969,20.170201,20.051519,19.825327,19.589806,19.939266,19.455864,19.901176,19.868755,19.415277,19.527206,19.354804,19.341124,-2.49E-05,
119,19.708514,19.780379,19.95529,20.096241,19.894232,19.767484,20.055417,19.971658,20.073901,20.045671,20.066874,20.17003,20.208156,20.089471,19.787364,19.627779,19.825434,19.455864,19.825221,19.830794,19.453264,19.603144,19.392785,19.341124,0.00028,
120,19.664984,19.660812,19.949706,20.090658,19.888649,19.761899,20.125766,19.890123,20.030354,20.040088,20.061291,20.126508,20.202573,20.045936,19.70585,19.584221,19.857795,19.526265,19.895592,19.901132,19.447678,19.52162,19.387199,19.335538,0.00028,
121,19.664984,19.812787,19.949706,20.052701,19.888649,19.723933,20.125766,19.9281,20.030354,19.964206,19.985398,20.202387,20.202573,20.045936,19.743816,19.584221,19.81985,19.412284,19.781657,19.901132,19.409691,19.597559,19.311235,19.335538,0.000128,
122,19.746458,19.742387,19.917312,20.020326,19.856274,19.805448,20.093384,19.895707,20.035937,19.969789,20.028928,20.13209,20.208156,20.089471,19.7494,19.551832,19.863379,19.493858,19.901176,19.868755,19.453264,19.603144,19.354804,19.341124,0.000433,
123,19.638207,19.709977,19.884917,20.063867,19.899816,19.697135,20.136932,19.939267,20.079485,20.051255,20.072457,20.099732,20.251691,20.057102,19.792949,19.633364,19.906907,19.499444,19.868783,19.950259,19.420863,19.570761,19.36039,19.308721,0.00028,
124,19.702929,19.660812,19.949706,20.090658,19.85069,19.685966,20.087801,19.9281,20.068318,20.002148,19.985398,20.164448,20.202573,20.007982,19.819743,19.584221,19.857795,19.488272,19.819636,19.901132,19.447678,19.55959,19.387199,19.335538,0.000128,
125,19.746458,19.704392,19.917312,20.096241,19.894232,19.691551,20.093384,19.971658,20.035937,20.007731,19.990981,20.094149,20.284061,20.127422,19.863289,19.589806,19.939266,19.455864,19.901176,19.906716,19.415277,19.527206,19.354804,19.303134,0.000433,
126,19.708514,19.780379,19.917312,20.096241,19.894232,19.729518,20.093384,19.971658,20.111865,20.007731,19.990981,20.17003,20.284061,20.051519,19.787364,19.589806,19.825434,19.53185,19.825221,19.944675,19.415277,19.527206,19.430765,19.303134,0.00028,
127,19.708514,19.780379,19.917312,20.096241,19.894232,19.615613,20.169312,19.933683,20.035937,20.007731,19.990981,20.17003,20.284061,20.089471,19.787364,19.627779,19.901323,19.455864,19.863199,19.868755,19.415277,19.565175,19.354804,19.303134,0.000128,
128,19.714099,19.747971,19.960873,20.101824,19.861858,19.735102,20.136932,19.939267,20.04152,20.051255,20.072457,20.137673,20.251691,20.095054,19.830912,19.557418,19.868963,19.46145,19.944736,19.9123,19.420863,19.60873,19.398371,19.308721,0.000128,
129,19.638207,19.709977,19.960873,20.101824,19.861858,19.735102,20.212858,19.901291,20.079485,19.975373,19.996565,20.099732,20.251691,20.057102,19.754985,19.671335,19.944849,19.499444,19.868783,19.9123,19.45885,19.570761,19.398371,19.308721,0.00028,
130,19.681739,19.715562,19.81454,20.183316,19.867443,19.778653,20.256401,19.982826,20.123031,20.018898,20.07804,20.105315,20.257274,20.062686,19.76057,19.638949,19.912491,19.543022,19.912344,19.879924,19.464436,19.538377,19.403958,19.352297,0.00028,
131,19.708514,19.742387,19.879333,20.096241,19.93219,19.653582,20.283197,19.933683,20.111865,19.969789,20.028928,20.094149,20.284061,20.013566,19.787364,19.627779,19.863379,19.41787,19.825221,19.944675,19.415277,19.527206,19.354804,19.341124,0.000128,
132,19.632622,19.704392,19.879333,20.096241,19.894232,19.691551,20.321155,19.971658,20.111865,20.007731,19.953033,20.13209,20.322011,20.051519,19.825327,19.66575,19.863379,19.493858,19.863199,19.830794,19.453264,19.565175,19.392785,19.341124,0.000128,
133,19.681739,19.753556,19.966457,20.107407,19.867443,19.740687,20.370277,19.906875,20.160992,19.943014,20.002148,20.143256,20.295225,20.062686,19.798533,19.563004,19.874547,19.50503,19.836389,19.879924,19.42645,19.576347,19.327995,19.352297,0.000585,
134,19.714099,19.747971,19.960873,20.177733,19.861858,19.697135,20.250819,20.015215,20.117448,20.013314,19.996565,20.06179,20.289643,20.057102,19.792949,19.709306,19.906907,19.499444,19.754845,19.874339,19.420863,19.570761,19.398371,19.27073,0.00028,
135,19.789985,19.785964,19.960873,20.177733,19.861858,19.735102,20.288779,19.977242,20.079485,20.013314,19.996565,20.06179,20.289643,20.057102,19.830912,19.557418,19.868963,19.423456,19.830805,19.874339,19.420863,19.570761,19.36039,19.308721,-2.49E-05,
136,19.714099,19.823955,19.922896,20.063867,19.899816,19.697135,20.288779,19.977242,20.079485,20.051255,19.958617,20.023846,20.251691,20.095054,19.71702,19.557418,19.906907,19.46145,19.792825,19.836378,19.420863,19.570761,19.36039,19.34671,0.000128,
137,19.752043,19.823955,19.960873,20.101824,19.975729,19.773068,20.326737,20.015215,20.117448,20.013314,20.034511,20.099732,20.327593,20.019149,19.754985,19.595392,19.868963,19.423456,19.868783,19.874339,19.420863,19.60873,19.436351,19.384699,0.00028,
138,19.752043,19.785964,19.922896,20.101824,19.975729,19.735102,20.288779,20.015215,20.079485,19.975373,20.034511,20.137673,20.289643,20.019149,19.754985,19.595392,19.868963,19.347463,19.830805,19.836378,19.382876,19.646697,19.36039,19.34671,0.000128,
139,19.784401,19.742387,19.993266,20.17215,19.894232,19.729518,20.283197,20.009632,20.073901,20.045671,19.953033,20.13209,20.284061,20.089471,19.7494,19.551832,19.901323,19.41787,19.825221,19.830794,19.415277,19.603144,19.392785,19.265143,0.00028,
140,19.833511,19.82954,19.92848,20.107407,19.943357,19.778653,20.370277,20.020799,20.160992,20.018898,20.002148,20.067373,20.295225,20.062686,19.76057,19.600977,19.836603,19.429042,19.874367,19.879924,19.42645,19.614315,19.403958,19.390286,0.000128,
141,19.827927,19.861946,19.884917,20.139779,19.861858,19.773068,20.288779,19.977242,20.155409,19.975373,19.996565,20.06179,20.251691,20.057102,19.71702,19.595392,19.906907,19.46145,19.830805,19.874339,19.496835,19.570761,19.436351,19.34671,0.00028,
142,19.822342,19.780379,19.917312,20.17215,19.93219,19.767484,20.245236,19.971658,20.073901,20.007731,20.066874,19.980318,20.208156,20.051519,19.787364,19.627779,19.825434,19.41787,19.74926,19.868755,19.415277,19.565175,19.354804,19.303134,0.000128,
143,19.789985,19.785964,19.922896,20.101824,19.937773,19.811033,20.212858,19.977242,20.079485,20.051255,19.996565,20.023846,20.213738,20.133005,19.830912,19.557418,19.868963,19.423456,19.830805,19.836378,19.496835,19.570761,19.398371,19.34671,0.00028,
144,19.877036,19.835124,19.896085,20.150945,19.948941,19.784238,20.261984,20.064355,20.090651,20.138298,20.045679,20.072957,20.148995,20.068269,19.804118,19.644535,19.880132,19.510616,19.803995,19.885508,19.470022,19.619901,19.409545,19.281904,0.00028,
145,19.833511,19.86753,19.92848,20.145362,19.905401,19.778653,20.256401,19.982826,20.085068,19.980957,20.040095,19.991485,20.219321,20.024733,19.76057,19.638949,19.912491,19.467036,19.79841,19.841963,19.502421,19.576347,19.403958,19.276317,0.000128,
146,19.871451,19.86753,19.92848,20.183316,19.905401,19.816617,20.21844,19.982826,20.160992,20.018898,20.040095,20.067373,20.143412,20.062686,19.76057,19.563004,19.874547,19.467036,19.79841,19.917884,19.540405,19.614315,19.441938,19.390286,0.00028,
147,19.833511,19.905519,19.966457,20.183316,19.867443,19.740687,20.256401,19.944851,20.085068,20.018898,20.07804,20.105315,20.105456,20.024733,19.76057,19.600977,19.836603,19.467036,19.79841,19.917884,19.464436,19.614315,19.403958,19.390286,0.00028,
148,19.839096,19.873114,19.972041,20.150945,19.910985,19.746272,20.224023,20.026383,20.128614,19.986541,20.045679,20.110899,20.111039,20.106221,19.804118,19.606563,19.880132,19.434629,19.841974,19.961426,19.470022,19.543963,19.409545,19.395872,0.000433,
149,19.79557,19.86753,20.004433,20.06945,19.867443,19.778653,20.294361,19.982826,20.047104,19.980957,19.964201,20.067373,20.067498,20.024733,19.798533,19.525029,19.874547,19.467036,19.874367,19.917884,19.464436,19.576347,19.441938,19.390286,0.000128,
150,19.871451,19.905519,19.966457,20.145362,19.867443,19.740687,20.294361,20.020799,20.085068,20.018898,20.040095,20.067373,20.105456,19.986778,19.798533,19.676921,19.874547,19.467036,19.836389,19.879924,19.464436,19.538377,19.403958,19.314307,-2.49E-05,
151,19.90939,19.86753,19.966457,20.107407,19.905401,19.740687,20.21844,20.020799,20.085068,20.018898,20.002148,20.105315,20.029539,20.024733,19.798533,19.600977,19.912491,19.467036,19.874367,19.955842,19.502421,19.576347,19.403958,19.314307,0.00028,
152,19.865867,19.823955,19.99885,20.101824,19.899816,19.773068,20.250819,20.015215,20.079485,19.975373,20.034511,20.137673,20.099872,19.943239,19.792949,19.671335,19.868963,19.46145,19.868783,19.9123,19.534819,19.570761,19.36039,19.308721,0.000128,
153,19.90939,19.82954,20.042408,20.107407,19.905401,19.626783,20.21844,20.020799,20.085068,19.980957,20.002148,20.067373,20.067498,19.948823,19.798533,19.563004,19.874547,19.50503,19.874367,19.955842,19.502421,19.614315,19.441938,19.352297,-2.49E-05,
154,19.865867,19.823955,20.074799,20.101824,19.861858,19.621198,20.212858,20.015215,20.079485,19.93743,20.072457,20.099732,20.023956,19.981195,19.830912,19.633364,19.906907,19.423456,19.868783,19.874339,19.496835,19.60873,19.36039,19.34671,0.000433,
155,19.871451,19.905519,20.042408,20.107407,19.829483,19.664753,20.180478,20.058771,20.085068,19.943014,20.040095,20.067373,20.105456,19.872909,19.76057,19.600977,19.950433,19.50503,19.912344,19.879924,19.464436,19.576347,19.403958,19.314307,0.000433,
156,19.871451,19.905519,20.004433,20.107407,19.905401,19.626783,20.180478,20.096742,20.085068,20.056838,20.040095,20.105315,20.067498,19.986778,19.722605,19.563004,19.874547,19.35305,19.76043,19.841963,19.502421,19.614315,19.327995,19.352297,0.000128,
157,19.871451,19.86753,20.042408,20.145362,19.829483,19.664753,20.180478,19.982826,20.123031,19.943014,20.002148,20.02943,20.181367,19.872909,19.722605,19.600977,19.874547,19.467036,19.874367,19.917884,19.540405,19.652282,19.365977,19.314307,0.000128,
158,19.871451,19.86753,20.004433,20.06945,19.867443,19.702721,20.21844,20.058771,20.123031,19.943014,20.002148,20.143256,20.181367,19.986778,19.836496,19.563004,19.912491,19.50503,19.874367,19.804,19.502421,19.614315,19.441938,19.352297,0.00028,
159,19.877036,19.835124,20.047992,20.150945,19.910985,19.746272,20.261984,20.064355,20.166576,20.024482,20.007732,20.110899,20.300808,19.992362,19.804118,19.644535,19.880132,19.434629,19.841974,19.885508,19.583973,19.657868,19.409545,19.395872,0.00028,
160,19.871451,19.905519,20.004433,20.107407,19.905401,19.778653,20.256401,20.020799,20.160992,19.943014,20.002148,20.143256,20.219321,19.986778,19.836496,19.600977,19.912491,19.50503,19.874367,19.841963,19.502421,19.576347,19.441938,19.390286,0.00028,
161,19.952912,19.911103,20.010017,20.11299,19.948941,19.784238,20.224023,20.064355,20.166576,19.948598,20.045679,20.186779,20.262856,19.992362,19.804118,19.606563,19.956017,19.434629,19.917928,19.809585,19.508007,19.695834,19.371564,19.357884,0.000585,
162,19.990848,19.911103,20.047992,20.150945,19.948941,19.708306,20.224023,20.064355,20.128614,19.948598,19.969785,20.110899,20.224904,20.068269,19.804118,19.606563,19.918075,19.472623,19.879952,19.885508,19.545991,19.657868,19.485502,19.319895,0.000128,
163,19.920559,19.916687,20.091549,20.194482,19.954526,19.827787,20.305526,19.993994,20.172159,20.030066,19.93742,20.116482,20.30639,20.073853,19.809703,19.612149,19.92366,19.478209,19.847559,19.967011,19.475609,19.587518,19.453111,19.363471,0.000585,
164,19.996432,19.878699,20.091549,20.156528,19.954526,19.827787,20.267567,19.95602,20.134197,19.992125,19.975369,20.116482,20.30639,20.111804,19.923586,19.650121,19.92366,19.516202,19.847559,19.853132,19.475609,19.625486,19.491089,19.325482,0.00028,
165,19.914974,19.873114,20.047992,20.11299,19.910985,19.746272,20.261984,20.064355,20.052687,20.024482,20.007732,20.186779,20.262856,20.068269,19.842081,19.644535,19.956017,19.548608,19.841974,19.923468,19.545991,19.657868,19.409545,19.357884,0.000128,
166,19.839096,19.835124,20.010017,20.226851,19.910985,19.746272,20.224023,20.140295,20.128614,20.024482,20.007732,20.148839,20.262856,20.068269,19.880042,19.606563,19.918075,19.472623,19.879952,19.923468,19.508007,19.581932,19.485502,19.319895,0.000128,
167,19.877036,19.911103,20.047992,20.150945,19.948941,19.860165,20.299943,20.102325,20.052687,20.024482,19.969785,20.110899,20.300808,20.144171,19.842081,19.568589,19.880132,19.434629,19.879952,19.885508,19.470022,19.581932,19.485502,19.357884,0.00028,
168,19.88262,19.916687,20.053576,20.118574,19.878612,19.713891,20.229606,20.107909,20.134197,20.030066,20.013316,20.2303,20.30639,20.149754,19.885626,19.650121,19.92366,19.516202,19.80958,19.853132,19.513593,19.663453,19.453111,19.363471,0.000433,
169,19.958496,19.878699,20.015601,20.118574,19.878612,19.789823,20.267567,20.145878,20.134197,19.992125,19.975369,20.192362,20.268439,20.111804,19.847665,19.650121,19.961602,19.516202,19.7716,19.853132,19.513593,19.625486,19.453111,19.363471,0.000128,
170,19.877036,19.835124,20.010017,20.150945,19.910985,19.670338,20.186061,20.102325,20.090651,20.024482,19.969785,20.186779,20.376706,20.144171,19.918002,19.644535,19.956017,19.472623,19.841974,19.885508,19.508007,19.657868,19.409545,19.357884,0.00028,
171,19.914974,19.873114,20.010017,20.150945,19.873027,19.708306,20.337902,20.178263,20.128614,20.024482,20.007732,20.186779,20.262856,20.18212,19.918002,19.682506,19.918075,19.510616,19.803995,19.847547,19.545991,19.657868,19.447524,19.319895,0.000128,
172,19.964081,19.884284,20.05916,20.124157,19.96011,19.605571,20.311109,20.151462,20.139781,19.997709,19.980953,20.197945,20.311973,20.193287,19.85325,19.693677,19.929244,19.521789,19.739204,19.896677,19.481195,19.593105,19.496676,19.255087,0.00028,
173,19.88262,19.878699,20.053576,20.118574,19.916569,19.637955,20.343484,20.145878,20.210119,19.992125,19.89947,20.154423,20.268439,20.187703,19.809703,19.612149,19.961602,19.478209,19.7716,19.929052,19.551577,19.625486,19.415131,19.363471,0.000433,
174,19.877036,19.835124,20.047992,20.150945,19.910985,19.708306,20.261984,20.102325,20.204536,19.986541,20.083624,20.148839,20.262856,20.068269,19.880042,19.644535,19.842187,19.434629,19.766015,19.885508,19.470022,19.695834,19.409545,19.319895,0.000433,
175,19.89379,19.813889,20.064744,20.167696,19.965695,19.649127,20.278733,20.157045,20.183326,20.041234,20.062431,20.16559,20.279605,20.19887,19.820874,19.661293,19.934829,19.489383,19.82075,19.864302,19.562749,19.674625,19.388325,19.374646,0.000128,
176,19.88262,19.840709,20.015601,20.156528,19.878612,19.637955,20.343484,20.069938,20.210119,20.068005,20.013316,20.07854,20.30639,20.187703,19.809703,19.612149,19.885717,19.478209,19.847559,19.929052,19.589559,19.701419,19.453111,19.325482,0.00028,
177,19.877036,19.873114,19.934064,20.11299,19.910985,19.670338,20.261984,20.102325,20.204536,20.024482,20.007732,20.186779,20.262856,20.220068,19.766155,19.606563,19.842187,19.472623,19.766015,19.847547,19.508007,19.657868,19.447524,19.357884,-2.49E-05,
178,19.88262,19.878699,19.977625,20.118574,19.916569,19.637955,20.305526,20.069938,20.210119,19.992125,20.013316,20.154423,20.30639,20.187703,19.847665,19.574176,19.885717,19.478209,19.80958,19.891093,19.551577,19.663453,19.453111,19.325482,0.000128,
