Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A1_9,TC_A1_10,TC_A1_11,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A2_9,TC_A2_10,TC_A2_11,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A3_9,TC_A3_10,TC_A3_11,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A4_9,TC_A4_10,TC_A4_11,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A8_1,BDP_A5_1,BDP_A5_2,BDP_A5_3,BDP_A5_4,BDP_A5_5,BDP_A5_6,HF_0p15mAF,RAD_0p15mAF,EVENT,Untitled,Comment
1114,311.84613,358.642135,338.542642,327.662896,317.261207,301.34793,262.178792,151.819992,50.834023,44.494086,54.945898,313.682403,373.730774,362.270469,348.504516,340.983703,336.268715,316.350215,278.542164,53.470661,47.640447,52.362652,273.475204,341.469548,337.082796,331.319489,322.935734,309.939947,281.768466,98.658829,204.919922,74.531283,82.462317,316.162634,227.547089,742.486403,736.851713,726.121029,703.442271,681.116245,641.187494,598.798903,440.258685,226.562334,271.899992,274.296133,213.307409,134.983719,46.304021,32.842382,1261.897711,2.57388,2.539972,2.483327,2.539748,2.476722,2.457197,-0.00021,-0.000822,-8.28E-05,0,
1115,311.73617,358.314611,338.506151,328.028351,317.810519,301.495052,261.917434,152.882499,50.723124,44.456974,54.945898,313.719048,374.420217,362.706565,348.868674,341.275396,336.414599,316.863321,279.17259,53.507555,47.566346,52.325733,273.623806,342.089466,337.520787,331.42908,323.082128,310.30697,282.249807,98.511342,205.415244,74.531283,83.966955,316.309231,227.584963,742.376102,736.337491,725.571483,703.00467,680.353629,640.214201,598.978325,440.546241,225.311868,272.309068,275.336241,212.013921,135.472804,46.489352,32.767352,1261.897711,2.56396,2.566984,2.501184,2.533643,2.466192,2.480394,0.000247,-0.000975,5.000926,0,
1116,312.018416,358.522081,338.239787,328.053961,317.946032,301.447266,261.607532,153.592377,50.268385,44.445864,54.787442,313.8913,375.497813,363.059083,349.331154,341.665542,336.695438,316.998951,279.235657,53.607194,47.666413,52.351604,273.612691,342.297338,337.838344,331.710385,323.254168,310.699678,282.979086,98.426569,206.508614,74.483649,84.223889,316.382527,227.774321,742.486403,736.264036,725.095261,702.603569,679.191752,639.529373,598.547717,438.676983,227.319921,272.792434,276.487284,211.861717,136.037291,46.637598,32.879895,1261.897711,2.568844,2.542108,2.4876,2.532728,2.475806,2.477037,-0.00021,-0.000975,0.002512,0,
1117,312.018416,358.922374,338.239787,328.346305,318.275575,301.484046,261.607532,154.57964,50.933855,44.1118,54.529419,314.294357,375.969421,362.986406,349.586035,341.993659,336.987181,317.548622,278.90193,53.238235,47.592314,52.425439,273.612691,342.260875,337.87484,332.039128,323.437147,311.029936,283.460208,98.168501,206.546705,74.373657,83.526529,316.565762,227.812191,742.596707,736.153854,724.69234,701.655638,677.812342,638.592352,597.758313,439.467864,227.660768,273.201362,277.378053,213.231334,136.451355,46.748772,33.029933,1261.897711,2.593111,2.536767,2.483327,2.539137,2.466497,2.466964,-5.79E-05,-0.000975,0.00068,0,
1118,311.73617,358.860476,338.360181,328.503405,318.579439,301.826051,262.216126,155.996567,52.053382,44.048666,54.577315,315.111318,376.45185,363.615011,349.961029,342.551391,337.435686,318.145818,280.136471,53.507555,47.566346,52.39957,273.883839,342.23532,338.14122,332.30573,323.887213,311.481212,283.989313,97.995216,206.748555,74.201307,81.361613,316.675699,227.88793,742.486403,735.749879,724.142958,701.072384,677.521984,637.727522,597.794194,440.294629,225.652959,273.573055,277.934624,213.193296,136.827856,46.785828,32.992425,1261.897711,2.52733,2.516012,2.49691,2.544021,2.487251,2.474747,-0.00021,-0.000822,0.000375,0,
1119,311.327468,359.182534,338.756132,328.680639,318.720406,302.225059,262.621183,157.473172,51.752341,43.931728,54.424344,315.838422,376.80915,363.827584,350.5381,343.019813,337.831321,318.579967,281.057402,55.493182,47.523752,52.430963,273.989716,342.229866,338.427709,332.665498,324.101286,312.209447,284.501711,97.76854,207.580745,74.159158,82.352238,316.822277,227.963666,742.449636,736.00695,723.776738,700.525644,677.122767,638.051821,598.475951,438.820784,227.736506,273.796044,278.416888,213.573661,136.827856,46.896989,33.17995,1261.897711,2.597537,2.568205,2.504083,2.544021,2.476569,2.472763,0.000247,-0.001127,6.98E-05,0,
1120,311.039684,359.224362,339.126482,328.941878,319.091978,302.561488,262.850721,159.342258,51.905631,43.937286,54.319262,316.539743,377.032203,364.160023,350.943999,343.426211,338.493056,319.025028,281.655713,56.125085,47.603397,52.510319,274.589505,342.527018,338.688608,332.926607,324.39947,312.83849,284.877136,97.589771,207.091346,74.127978,83.532039,316.901067,228.045087,742.344856,735.902287,723.086494,699.947991,677.091924,637.877066,598.911944,437.208293,227.969394,274.136068,278.570827,213.313122,136.946478,47.087803,33.335577,1261.904156,2.624094,2.56729,2.508357,2.52937,2.475959,2.473374,-5.79E-05,-0.001127,0.000222,0,
1121,310.698748,359.140706,339.298007,329.040557,319.593503,302.991674,263.362036,161.005058,52.965472,44.000426,54.308227,317.004817,377.202701,364.294479,351.005912,343.743332,338.773798,319.38036,282.274307,56.114061,47.592314,52.499272,274.689797,342.771336,339.298007,333.390425,324.864147,312.974224,284.385199,97.468179,207.194206,73.970351,85.288479,317.042136,228.266591,742.412869,735.9335,722.385356,699.723865,676.905024,636.826772,599.15775,434.325949,229.78064,274.279118,278.528167,213.573661,136.489002,47.15633,33.442428,1261.897711,2.574033,2.57782,2.501947,2.54219,2.479316,2.43232,9.47E-05,-0.000975,0.000222,0,
1122,310.636398,359.515458,339.74675,329.197636,319.750869,303.296767,263.932868,162.501067,53.640853,43.974414,54.319262,317.272082,377.467436,364.52334,351.271624,344.009358,339.149261,319.611071,282.766797,56.38295,47.677496,52.584147,274.700907,343.037458,339.527839,333.803022,325.31408,313.27859,284.211296,97.552916,207.624526,73.907992,87.471756,317.278488,228.207921,742.466196,736.060213,722.072366,699.412314,676.44962,637.455509,599.317458,432.975264,232.142718,274.630231,278.989937,214.199298,136.280099,47.02484,33.496814,1261.917045,2.519699,2.514943,2.469285,2.520672,2.478248,2.489399,9.47E-05,-0.000975,-0.000235,0,
1123,310.929701,359.87931,339.92917,329.489917,320.373068,303.51732,263.895561,163.491157,53.899136,44.01154,54.282394,317.345309,377.467436,364.668662,351.672033,344.337355,339.696045,320.013932,283.396205,56.45662,47.566346,52.547233,274.960827,343.438489,339.783235,334.27769,325.496982,313.425279,284.285286,98.400734,208.081487,73.797998,87.534194,317.377404,228.385865,742.234558,736.012462,721.658707,699.292055,676.583873,638.597766,599.127253,435.374349,231.602019,274.433315,278.719188,215.366553,136.758206,47.421185,33.672988,1261.904156,2.515578,2.501971,2.478137,2.529828,2.463445,2.467269,-0.00021,-0.000975,6.98E-05,0,
1124,310.966362,359.915694,340.184549,329.818713,320.592647,303.333527,263.522457,164.100574,53.087257,44.160036,54.245526,317.381922,377.539972,364.85031,352.108817,344.738217,339.951194,320.233658,283.729361,56.38295,47.418133,52.62106,274.849436,343.511401,340.075102,334.679301,325.789611,313.75531,284.248292,98.363865,208.386102,73.761334,87.08788,317.481819,228.418041,741.677591,735.602987,720.88458,698.84934,677.050185,639.024808,598.870671,436.771413,230.537333,272.941143,277.044051,215.817002,138.070833,48.304245,33.779805,1261.897711,2.527941,2.506092,2.469285,2.524487,2.47718,2.465133,9.47E-05,-0.000975,0.000222,0,
1125,310.882062,359.832046,340.210119,329.844314,320.581695,302.991674,263.399352,164.622496,52.374723,44.1118,54.16075,317.261122,377.093892,364.69412,352.17072,344.873076,340.231869,320.698746,284.754515,55.929849,47.369992,52.646926,274.764063,343.391127,340.064191,334.777905,325.998132,314.147677,284.274217,98.168501,208.527006,73.640369,86.873016,317.670508,228.499449,741.278756,734.984259,720.414315,698.964118,677.418552,639.17438,599.30668,438.179058,228.991566,270.901189,275.230397,216.734846,139.395678,49.234851,34.122704,1261.904156,2.514052,2.506244,2.480427,2.531965,2.457341,2.45216,9.47E-05,-0.000669,-0.000235,0,
1126,311.364126,359.473631,340.397981,329.813248,320.257798,302.445681,263.404933,165.542617,55.073857,44.043109,54.166268,317.120144,376.954236,364.881203,352.394545,344.951407,340.419559,320.850685,285.093036,56.230091,47.264361,52.652449,274.732485,343.177837,339.996681,334.783365,326.113328,314.22649,284.094772,97.879117,208.418479,73.572524,86.878531,317.859189,228.580853,741.137245,734.916336,720.566192,698.860281,677.532881,639.7925,599.99392,440.233531,228.580857,268.78504,274.010037,218.070307,140.796869,49.980014,34.428035,1261.9106,2.580596,2.538141,2.4905,2.524029,2.45551,2.457502,9.47E-05,-0.000975,6.98E-05,0,
1127,311.809477,359.115198,340.658796,329.891776,320.263274,302.046699,263.149294,166.882211,54.599996,44.048666,54.208656,316.759458,376.778305,364.995625,352.800334,344.883979,340.279228,320.709697,285.135565,56.972228,47.269904,52.768704,274.403823,342.818703,339.673781,334.569773,326.082222,314.305302,284.322281,97.70034,209.299818,73.468014,87.198074,318.03136,228.645201,741.162965,735.015466,720.408821,698.412134,677.304226,639.349167,599.731929,441.768269,228.6452,266.985668,273.552931,219.388118,141.766746,50.338571,34.753853,1261.897711,2.6012,2.55096,2.493095,2.523419,2.47718,2.454602,9.47E-05,-0.000822,-0.000388,0,
1128,311.694028,358.855035,340.616861,329.776716,320.294396,301.930874,262.770489,167.753288,53.635334,44.228721,54.166268,316.790595,376.881693,365.099173,352.649312,344.732765,339.83639,320.41128,284.871049,57.629451,47.227301,52.80009,274.175429,342.448641,339.303464,334.089668,326.040177,314.299818,284.279752,97.399988,209.52252,73.462529,86.494716,318.099127,228.715232,741.083934,734.752938,719.927616,698.115215,677.480242,638.550902,599.260018,445.284473,228.639515,266.010907,273.770336,220.293564,141.761076,50.4439,34.785674,1261.891267,2.584564,2.542414,2.529877,2.537459,2.433077,2.46437,9.47E-05,-0.000975,-8.28E-05,0,
1129,311.882783,358.751306,340.512878,329.782181,320.592647,301.899602,262.813397,168.674066,53.087257,44.308514,54.208656,317.345309,376.959662,365.286246,352.873121,344.847539,339.696045,320.233658,285.024576,57.966245,47.195783,52.879428,274.255267,342.454095,339.491353,334.058617,326.082222,313.938649,284.359275,97.294948,211.050551,73.394684,85.361908,318.324421,228.758773,741.126208,734.611588,719.713566,697.902107,677.449397,637.078971,600.054919,446.87068,229.969833,265.71822,273.813077,220.223346,141.27608,50.22768,34.866186,1261.897711,2.589448,2.551723,2.528351,2.533796,2.464514,2.460249,-0.00021,-0.000822,6.98E-05,0,
1130,312.128369,359.104318,340.611406,329.807782,320.581695,302.219558,263.13813,170.302589,53.408396,44.40875,54.197621,317.993339,376.803724,365.384355,353.080588,345.055274,339.940283,320.662129,286.049241,58.176061,47.295877,52.90529,274.355573,342.479649,339.735838,334.376301,326.071283,314.367662,284.940042,97.210221,212.028374,73.383713,86.584711,318.518573,228.921565,740.549175,734.328901,719.322081,697.803761,677.169954,637.342004,600.388696,446.989242,234.706588,265.692128,273.861397,220.272709,140.344159,49.980014,34.839991,1261.9106,2.543661,2.531273,2.510799,2.556535,2.447422,2.432778,-5.79E-05,-0.000975,5.000926,0,
1131,311.919435,359.369911,340.877667,330.11096,320.958589,302.414413,263.111975,171.687349,53.234901,44.382746,54.319262,318.626584,377.068474,365.68583,353.564562,345.211932,339.805396,321.002619,287.058672,58.923006,47.381077,52.990144,274.478097,342.599941,339.856203,334.460244,325.862765,314.305302,285.653744,96.889628,211.697369,73.394684,87.418473,318.580832,228.910196,739.766411,733.73052,718.945242,697.756395,677.304226,637.078971,599.983143,446.475493,238.242989,266.091069,274.221823,220.868598,139.729374,49.857987,34.678957,1261.897711,2.508252,2.493883,2.470354,2.526776,2.450932,2.462233,-5.79E-05,-0.001127,5.000926,0,
1132,311.987252,359.000592,339.048048,328.717179,318.134593,300.901024,262.135872,167.410181,52.638725,44.599862,54.166268,318.474693,376.954236,363.391558,350.756531,341.707454,336.956173,318.6166,286.683418,59.579634,49.708133,53.058429,274.658218,343.104921,340.616861,334.819873,325.893872,314.446471,285.722163,96.626222,210.816543,73.352533,90.57909,318.580832,228.94805,739.068292,733.290048,718.835491,697.974965,677.48569,635.710003,597.901837,445.649158,238.50698,266.128351,274.630501,220.223346,139.57854,49.968905,34.604057,1261.897711,2.533282,2.516927,2.477832,2.528455,2.406372,2.399813,0.000247,-0.001127,0.002969,0,
1133,311.028707,355.064054,331.849924,322.679107,311.936517,297.28849,260.113297,153.022968,55.547595,45.447523,53.423177,317.700467,374.010217,356.951593,339.23719,333.602879,330.966978,312.965837,282.755721,64.38786,58.483845,56.444675,274.764063,343.135926,340.538447,334.63187,325.486041,313.854346,284.940042,96.10501,209.402626,73.200386,89.261187,318.769474,229.067294,738.265588,732.708325,718.950734,698.271877,677.418552,634.70687,596.077429,442.779939,237.946915,265.388204,274.487476,218.93815,139.244869,50.159303,34.609682,1261.904156,2.507184,2.51357,2.477222,2.522503,2.425295,2.40256,-0.00021,-0.000822,0.00068,0,
1134,309.022832,349.210572,324.585584,315.953674,305.745181,292.323857,257.133132,123.108213,62.660776,51.563736,57.303106,315.404368,369.810516,350.995273,329.904513,324.735131,319.794923,306.552039,278.282532,67.738525,63.936557,61.091575,274.589505,341.834213,339.126482,332.561394,323.374902,311.334451,282.842107,95.45315,207.015173,72.844696,85.886978,318.994734,229.148682,737.536479,732.126673,719.029395,698.168054,677.206246,631.759501,592.854463,439.945966,235.914891,264.722433,274.010037,218.753972,138.609723,50.090922,34.390577,1261.9106,2.530535,2.512349,2.466996,2.524639,2.431704,2.431404,0.000247,-0.000822,0.000375,0,
1135,307.219597,344.429735,316.157876,308.503652,299.342587,286.558207,252.895656,96.901478,67.025106,58.375486,61.82054,312.174182,364.610956,344.653048,318.012992,314.405572,309.679047,299.04258,271.889004,68.209926,65.950764,64.025018,273.952572,339.676925,336.091737,328.610066,319.525311,306.26224,278.687651,94.380045,204.304525,72.289203,92.140395,319.329853,229.230068,737.027824,732.205572,719.254401,698.064233,675.832779,632.95308,590.206056,435.816695,237.694195,263.720623,272.60318,216.024177,137.635727,49.911625,34.208893,1261.917045,2.541372,2.534173,2.480427,2.512278,2.446659,2.418432,9.47E-05,-0.000822,-8.28E-05,0,
1136,305.321814,338.74931,306.77469,300.834519,292.87015,281.093452,248.96767,83.453524,68.687311,62.539497,65.20951,308.811075,359.132959,337.956243,306.582885,304.139975,298.412199,291.495294,265.90554,66.973558,66.182012,64.843723,272.700454,336.476919,330.806728,323.135647,315.248936,300.941819,274.505986,91.448236,201.075793,71.640134,97.395599,319.355477,229.2187,736.319088,731.680844,719.243415,698.235445,675.205114,633.050285,590.518016,432.460817,239.869859,262.029429,269.950791,211.639115,135.96767,49.567721,33.860393,1261.904156,2.546713,2.525016,2.50332,2.525402,2.482521,2.430336,0.000247,-0.000975,0.000375,0,
1137,303.254065,333.51664,300.512146,294.7109,287.06366,275.85486,245.085773,76.582324,68.236059,63.960358,66.446069,305.716753,353.446948,331.339637,295.241907,294.043207,289.520311,280.424575,259.211687,66.228684,65.693773,64.759316,269.714429,332.376822,325.823857,318.145856,310.909518,296.880602,270.815735,86.074031,198.089582,70.63902,97.095146,319.459846,229.326565,736.166703,731.528572,719.457444,698.375702,674.800617,633.116893,590.010613,431.052235,240.391802,259.595029,265.66099,207.635784,133.592412,49.11832,33.554899,1261.897711,2.502452,2.519217,2.503473,2.566302,2.473517,2.479326,0.000858,-0.000822,-8.28E-05,0,
1138,301.37988,328.911648,294.285618,287.108187,280.95984,269.649251,240.229102,72.511418,67.685663,65.354894,67.216422,302.116148,347.293626,324.214002,287.234619,283.553669,281.83337,272.40595,252.772166,65.861689,65.216458,64.318756,266.84761,328.101859,321.615786,314.004734,307.017138,292.935834,267.57794,83.24855,195.495213,69.97886,101.787191,319.64845,229.445792,736.429246,732.304645,720.084971,699.073428,674.806063,633.518412,589.549853,427.818547,243.560647,256.795034,260.590003,204.174026,131.344122,48.827905,33.373073,1261.904156,2.55526,2.555386,2.491416,2.539137,2.4813,2.432931,0.000705,-0.000822,6.98E-05,0,
1139,299.357521,324.302609,284.976973,278.372585,272.79907,262.158933,235.249407,69.466714,66.951705,65.905221,67.216422,298.806096,341.243981,317.553976,276.311744,274.8059,273.158634,265.405403,246.653045,65.164304,64.555457,63.804698,264.685903,323.969698,317.697031,309.859412,303.304495,289.09666,264.149272,82.111471,193.66346,69.46536,100.1679,319.800428,229.565014,737.059035,732.787233,720.602788,699.844134,674.738957,629.20379,587.188909,425.051585,243.15231,253.429438,254.908666,200.557425,129.323622,48.870464,33.303713,1261.9106,2.5081,2.523032,2.495079,2.538374,2.481147,2.468185,0.000553,-0.000822,6.98E-05,0,
1140,297.339413,319.401603,276.3845,271.955638,265.585817,254.013495,230.454705,68.041111,66.626875,66.130822,66.671674,295.387645,335.668376,309.751939,266.725611,264.429925,265.502164,258.763665,240.448211,64.729274,64.267133,63.259325,263.199497,320.498509,314.40364,306.633585,300.256026,286.219419,261.318707,82.557093,192.066153,69.324126,99.129024,320.01464,229.672865,738.228854,733.882863,721.695312,700.932053,674.552136,624.736971,583.56309,421.083705,242.130198,249.972589,249.27718,197.270763,127.518925,48.531872,33.185582,1261.904156,2.551292,2.52761,2.485006,2.548141,2.472907,2.468338,0.000705,-0.000975,-8.28E-05,0,
1141,295.566777,315.804418,271.325174,266.814814,261.850611,249.095954,226.246332,66.8611,65.997377,65.868535,66.189253,292.507486,328.578493,300.672418,257.463532,255.756792,257.435844,251.116304,233.044621,64.283204,63.89433,62.813064,261.66364,316.280873,309.334685,302.584865,296.714668,283.217043,258.249186,82.771683,190.190037,69.392,95.374322,320.093372,229.754234,739.226288,734.989771,722.799077,700.828176,673.86841,621.613716,579.805545,417.160282,241.872257,246.597075,243.831561,194.414128,125.727331,47.87113,32.928675,1261.9106,2.551903,2.514943,2.485921,2.532423,2.478095,2.495503,0.000553,-0.000822,0.000222,0,
