Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A1_9,TC_A1_10,TC_A1_11,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A2_9,TC_A2_10,TC_A2_11,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A3_9,TC_A3_10,TC_A3_11,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A4_9,TC_A4_10,TC_A4_11,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A8_1,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A8_2,BDP_A5_1,BDP_A5_2,BDP_A5_3,BDP_A5_4,BDP_A5_5,BDP_A5_6,HF_0p15mAF,RAD_0p15mAF,EVENT,Untitled,Comment
1787,295.04493,323.091309,312.890473,305.450726,285.099328,260.623057,212.227952,147.905474,45.639463,42.328189,40.677977,301.85311,339.488795,316.962842,296.268477,276.174454,240.01903,232.844142,128.121083,43.279107,42.061123,40.972258,261.173357,303.90775,299.551,295.327199,287.335626,272.715127,243.540947,79.686085,159.564374,64.065722,103.196216,1260.254777,245.259253,665.742577,658.182897,641.280104,607.112044,583.437773,540.406841,429.134109,1261.17759,1260.825646,227.782634,102.034798,33.933971,28.232695,27.700369,253.578995,1259.991283,1260.386493,1261.045508,1259.727848,1259.727889,1259.94737,1259.46466,2.535546,2.486379,2.518993,2.47077,2.485736,2.591585,-0.00021,-0.000669,6.98E-05,0,
1788,295.002669,323.415362,313.325235,305.775946,285.611521,261.215067,212.602894,148.619679,45.522685,42.211172,40.672491,301.921217,339.702246,317.323688,296.926065,277.319146,241.820572,233.859155,128.078066,42.939116,41.906783,40.929538,261.391909,304.159674,299.913743,295.6535,287.699857,273.044173,244.438272,79.534028,159.254618,64.060312,93.931886,1260.248442,245.21609,665.302651,657.851951,640.986194,606.819412,582.894751,540.115213,429.812384,1261.171253,1260.81931,227.92855,101.586135,33.928434,28.114114,27.393184,254.060687,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.528068,2.482869,2.517009,2.472449,2.486041,2.575254,-0.00021,-0.000822,6.98E-05,0,
1789,294.971266,323.786769,313.807424,306.075227,286.023616,261.780594,212.836807,148.776819,45.453936,42.253831,40.752446,301.926635,340.145242,317.878386,297.336596,278.214695,244.083065,235.338165,128.308576,42.72153,41.875046,40.897787,261.696112,304.459164,300.360905,295.99062,288.037963,273.421281,245.083133,79.392775,159.184185,63.88209,95.262986,1260.254777,245.146428,665.018298,657.531705,640.702952,606.716971,582.577417,539.94154,430.321357,1261.17759,1260.825646,227.744755,101.296174,33.896504,28.082008,27.474167,254.553344,1259.991283,1260.386493,1261.045508,1259.727848,1259.727889,1259.94737,1259.46466,2.543177,2.482106,2.512278,2.473364,2.49123,2.585022,-5.79E-05,-0.000669,6.98E-05,0,
1790,295.04493,324.774881,314.284157,306.479257,286.356284,261.892583,213.027054,148.738928,45.416827,42.402541,40.82691,302.257478,340.473439,318.061471,297.925747,279.067402,245.962216,237.037226,129.508998,42.572799,41.763385,40.823312,261.994777,304.789971,300.61856,296.064325,288.66622,273.830015,245.534315,79.209461,158.842054,63.808634,88.598942,1260.248442,245.21609,664.650844,657.236968,640.553344,606.31661,582.607971,540.437343,431.431169,1261.171253,1260.81931,227.360343,101.069183,33.853497,28.038764,27.1292,254.660209,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.532494,2.477374,2.518535,2.472754,2.486346,2.57617,-5.79E-05,-0.000669,-8.28E-05,0,
1791,295.265913,325.396923,314.944157,306.736344,286.725867,262.004567,213.407519,149.079971,45.416827,42.551233,40.938596,302.588288,340.400508,318.317778,298.257097,279.660423,247.652171,238.282466,129.133778,42.349669,41.688939,40.86055,262.368054,305.230998,301.023406,296.543363,289.109612,274.164383,246.060584,78.989488,158.728019,63.88209,92.869927,1260.254777,245.146428,664.221694,656.772069,640.161916,605.890961,582.54157,540.907927,431.940035,1261.17759,1260.825646,226.60815,100.483993,33.746621,28.006656,27.323339,254.740672,1259.991283,1260.386493,1261.045508,1259.727848,1259.727889,1259.94737,1259.46466,2.543329,2.486532,2.522045,2.473975,2.490467,2.574186,-0.00021,-0.000822,-8.28E-05,0,
1792,295.339571,325.653035,315.347439,307.066857,287.05845,262.527087,213.902065,149.155766,45.416827,42.588403,41.087495,302.661798,340.546369,318.42762,298.404353,280.253308,248.928216,239.263121,129.283857,42.275283,41.614489,40.674347,262.591992,305.561732,301.317809,296.911803,289.515994,274.090083,246.398838,78.732859,159.450313,63.698448,98.279841,1260.248442,245.103263,663.600864,656.188023,639.47134,605.346992,582.500429,540.75947,431.646982,1261.171253,1260.81931,225.806654,100.367813,33.628656,27.963409,27.619404,254.810066,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.546076,2.486074,2.516856,2.470465,2.486499,2.576017,9.47E-05,-0.000669,-8.28E-05,0,
1793,295.523707,325.982303,315.640711,307.470777,287.686554,263.12411,214.434578,149.345261,45.453936,42.625571,41.273592,302.808811,341.09332,319.013394,298.956501,280.994224,250.091061,239.828704,130.147054,42.275283,41.540033,40.525362,262.853225,305.74546,301.465,297.206524,289.996189,274.164383,246.737043,78.622876,159.488333,63.735177,95.084265,1260.261112,245.151984,663.068537,655.728544,639.049238,605.3576,582.331783,540.447922,431.945348,1261.183928,1260.831983,225.287129,100.674006,33.489814,27.899187,27.442033,254.896056,1259.997618,1260.392829,1261.051846,1259.734182,1259.734223,1259.953705,1259.470993,2.539972,2.503015,2.517314,2.47718,2.494282,2.575101,-5.79E-05,-0.000669,6.98E-05,0,
1794,295.597358,326.494455,315.750682,307.617646,288.019023,263.571777,214.624743,149.838021,45.342607,42.625571,41.385236,303.286561,341.567305,319.635694,299.471755,281.623837,251.515691,240.46954,131.085787,42.349669,41.428341,40.339105,262.965174,305.892436,301.648981,297.2802,290.328585,274.461561,247.112769,78.402915,158.880067,63.588258,98.906917,1260.248442,245.103263,662.442482,655.139257,638.641918,605.311083,582.141963,540.151005,430.963555,1261.171253,1260.81931,225.124276,102.546535,33.478735,27.850367,27.657102,254.997373,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.533867,2.495079,2.519146,2.465124,2.486041,2.585785,0.000247,-0.000669,-8.28E-05,0,
1795,295.518279,327.110899,316.075183,307.795816,288.124395,263.678186,214.733236,150.363214,45.374252,42.805922,41.416965,303.317894,341.999428,320.14272,300.165477,282.173799,252.67172,241.519116,133.711301,42.418572,41.23668,40.259105,263.332801,306.033995,301.753946,297.495794,290.249285,274.307506,247.783392,78.214215,158.608388,63.472653,97.658388,1260.254777,245.146428,661.868721,654.6022,638.394831,605.424117,581.896335,539.547819,430.573173,1261.17759,1260.825646,225.508994,102.441155,33.409307,27.931298,27.549573,255.002905,1259.991283,1260.386493,1261.045508,1259.727848,1259.727889,1259.94737,1259.46466,2.546687,2.483937,2.517619,2.473059,2.488636,2.579833,9.47E-05,-0.000669,-0.000235,0,
1796,295.486881,327.335734,316.3738,308.131642,288.57305,264.093948,214.928985,150.368797,45.416827,42.811398,41.496869,303.396802,342.332898,320.697067,300.612384,282.734552,253.650995,242.27804,134.544524,42.38686,41.167685,40.078294,263.599446,306.333327,302.016911,297.685388,290.180859,274.090083,248.014266,78.03632,158.804042,63.294398,98.421924,1260.242107,245.060097,661.170416,653.976866,638.023607,605.090322,581.742366,539.071927,430.670465,1261.164915,1260.812973,225.952674,101.469893,33.173289,27.920161,27.613834,255.254046,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.527,2.477832,2.52174,2.468176,2.480242,2.560602,-5.79E-05,-0.000822,-8.28E-05,0,
1797,295.344999,327.377692,316.672396,308.467438,288.763142,264.21132,215.086696,150.071065,45.57072,43.076984,41.576768,303.806402,342.885062,321.324527,301.279922,283.480222,254.742138,242.810807,134.926409,42.280762,41.21041,40.04652,263.903362,306.559162,302.279855,297.948631,290.075497,274.058403,248.395318,77.968403,158.923681,63.299808,101.311706,1260.254777,245.146428,660.493568,653.589855,637.637648,604.777753,581.430348,538.652981,430.78901,1261.17759,1260.825646,226.115478,100.483993,33.146877,27.893618,27.700369,255.377472,1259.991283,1260.386493,1261.045508,1259.727848,1259.727889,1259.94737,1259.46466,2.559354,2.483785,2.518077,2.468786,2.48772,2.598148,9.47E-05,-0.000822,6.98E-05,0,
1798,295.381827,327.267969,316.892283,308.614267,288.984707,264.136735,215.352875,149.843603,45.644927,42.854037,41.427931,304.026847,343.43181,321.836756,301.758037,284.035251,255.976885,243.563779,134.474806,42.355148,41.17317,40.04652,264.276336,306.66937,302.610933,298.316908,290.223229,274.467031,248.883404,77.895085,158.619588,63.189604,100.709937,1260.242107,245.097707,660.08487,653.145368,637.230411,604.69533,581.168851,538.642401,430.526573,1261.164915,1260.812973,226.521167,99.993313,33.098299,27.844798,27.68923,255.516221,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.545008,2.482564,2.520672,2.471686,2.485125,2.579375,9.47E-05,-0.000669,-8.28E-05,0,
1799,295.413227,327.189434,316.96018,308.718979,289.311583,264.616003,215.689475,149.534772,45.899156,42.328189,41.348022,304.278601,344.155367,322.233792,302.267437,284.769663,257.31762,244.198076,134.619787,42.349669,41.130444,40.152818,264.494598,306.700695,302.752652,298.532431,290.402446,274.981537,249.365859,77.669734,159.108153,63.073985,105.521159,1260.248442,245.028042,659.656049,652.716924,637.091528,604.736541,581.066613,538.432926,429.632498,1261.171253,1260.81931,226.905694,100.146376,32.841336,27.774998,27.807883,255.821343,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.545466,2.498589,2.513957,2.455357,2.464522,2.592958,9.47E-05,-0.000669,-8.28E-05,0,
1800,295.523707,327.299159,316.996826,308.939206,289.680778,265.137942,216.069659,150.179221,45.86206,42.142287,41.571285,304.719417,345.175724,323.184846,303.149801,285.250465,258.476262,244.536745,135.824399,42.461239,41.204925,40.227336,264.531889,306.884365,303.010124,298.790182,290.697869,275.390014,249.816216,77.633076,159.070138,62.963772,102.076552,1260.242107,245.060097,659.361281,652.386271,636.797797,604.838962,580.667042,537.890717,429.12348,1261.164915,1260.812973,227.241093,101.211415,32.648249,27.694055,27.613834,256.077924,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.546534,2.488821,2.512889,2.457494,2.489093,2.579833,-0.000363,-0.000822,-8.28E-05,0,
1801,295.418655,327.414266,317.258736,309.238229,289.907711,265.851592,216.797489,151.056978,45.75623,42.110583,41.427931,305.165589,345.764081,323.775403,304.037352,286.254229,259.938591,245.069006,137.261424,42.615461,41.284886,40.381847,264.4628,307.110166,303.272991,298.906063,290.961776,275.581131,250.159454,77.491845,158.619588,62.822227,103.898744,1260.254777,245.033598,659.010204,652.035502,636.520051,604.921385,580.355044,537.078001,429.206069,1261.17759,1260.825646,227.441706,100.74238,32.396722,27.705195,27.662672,256.313625,1259.991283,1260.386493,1261.045508,1259.727848,1259.727889,1259.94737,1259.46466,2.552334,2.483785,2.513957,2.470007,2.487262,2.581512,9.47E-05,-0.000669,-0.000235,0,
1802,295.124022,327.414266,317.515234,309.458426,290.092276,266.485029,217.329561,151.43628,45.607824,42.147767,41.465142,305.128861,346.019122,323.848544,304.551828,286.956532,261.133249,245.63322,137.110692,42.615461,41.284886,40.568098,264.723825,307.697812,303.640747,299.090152,291.515563,276.100874,250.347049,77.308557,158.923681,62.712005,106.002389,1260.248442,245.065653,658.46226,651.632602,636.298438,604.305657,579.561237,536.141998,429.848361,1261.171253,1260.81931,227.549758,101.549205,32.203554,27.661936,27.732495,256.495282,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.533562,2.513088,2.517162,2.466955,2.473832,2.589295,-5.79E-05,-0.000669,-0.000235,0,
1803,295.124022,327.304543,317.44195,309.495124,290.20301,266.783058,217.405565,151.512147,45.496508,42.333668,41.576768,305.385949,346.164856,324.287368,304.809038,287.436952,262.476508,246.53568,138.015266,42.578277,41.284886,40.568098,264.910254,308.028321,304.008463,299.605545,291.995428,276.546282,250.759705,77.2719,159.379876,62.601779,104.590596,1260.242107,245.022486,657.769692,650.796079,635.608246,603.223224,578.480756,535.671338,430.454626,1261.164915,1260.812973,227.468399,102.134699,31.935279,27.618676,27.68923,256.82665,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.545924,2.483327,2.511973,2.467108,2.482989,2.594485,9.47E-05,-0.000822,6.98E-05,0,
1804,294.982124,327.236778,317.410704,309.50053,290.356085,267.123783,217.715157,152.124754,45.576185,42.525018,41.693865,305.905479,346.607403,324.841228,305.402287,288.329106,264.346361,247.405746,139.529381,42.732485,41.327606,40.536338,265.251281,308.217332,304.308021,299.979054,292.369935,277.071291,251.215317,77.277301,159.537557,62.570448,104.923579,1260.242107,244.984875,657.118707,650.037265,634.887403,602.577001,578.265726,535.170162,430.022928,1261.164915,1260.812973,226.710639,100.989889,31.747575,27.656366,27.651532,257.126073,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.532799,2.473253,2.510905,2.462072,2.484057,2.580443,-0.00021,-0.000822,6.98E-05,0,
1805,294.829361,327.267969,317.44195,309.531822,290.461371,267.453487,218.051524,152.536577,45.75623,42.631049,41.799987,306.083663,346.674898,325.45737,306.204992,289.210098,266.054773,248.640071,142.317673,42.727007,41.322122,40.307339,265.469453,308.505671,304.486436,300.304877,292.475214,277.436863,251.584798,77.161928,159.531955,62.528293,106.996787,1260.242107,245.022486,656.648595,649.567568,634.527009,602.289804,578.337403,534.561576,429.375336,1261.164915,1260.812973,225.876866,101.469893,31.747575,27.618676,27.68923,257.350615,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.545466,2.486532,2.512431,2.461004,2.49123,2.588532,9.47E-05,-0.000822,-8.28E-05,0,
1806,294.939862,327.341118,317.551876,309.752002,290.793516,267.863101,218.355461,152.650428,46.0159,42.854037,41.911581,306.120381,346.893475,325.89605,306.645707,289.911663,267.246323,249.466278,143.186808,42.838543,41.322122,40.121046,265.357624,308.725966,304.633491,300.415285,292.659726,277.659459,252.034725,77.125271,159.379876,62.491549,106.811586,1260.242107,245.022486,656.14236,649.061779,634.09456,602.289804,578.337403,533.881373,428.619741,1261.164915,1260.812973,225.118677,101.211415,31.484734,27.505597,27.613834,257.537716,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.548823,2.477527,2.512736,2.467871,2.490009,2.588837,-5.79E-05,-0.000669,0.000222,0,
1807,294.950721,327.38846,317.782508,310.056366,291.247189,268.209156,219.050403,153.192977,46.175185,43.050781,41.996933,306.314788,347.122778,326.345462,306.987028,290.587019,268.187776,250.415847,143.311332,42.849497,41.258617,40.020236,265.405883,308.846923,304.717843,300.683726,292.92889,277.670386,252.345671,77.136073,159.961416,62.355394,106.420619,1260.261112,245.001543,655.688342,648.680402,633.533968,601.874928,578.102414,533.038012,428.563721,1261.183928,1260.831983,224.566706,101.227782,31.238481,27.446917,27.668243,257.891036,1259.997618,1260.392829,1261.051846,1259.734182,1259.734223,1259.953705,1259.470993,2.54043,2.486379,2.51182,2.463751,2.48833,2.593111,-5.79E-05,-0.000669,6.98E-05,0,
1808,294.903029,327.450839,317.954911,310.265706,291.67905,268.644896,219.722825,153.295676,46.238433,43.114138,42.023165,306.414112,347.367035,326.809843,307.600406,291.092858,269.218518,251.60554,144.774847,42.912894,41.21041,40.083784,265.61855,309.093096,304.927584,301.004061,293.1763,277.993317,252.59701,77.198585,160.558676,62.271075,106.150484,1260.248442,244.952818,655.316119,648.344626,633.126967,601.254081,577.661781,532.096554,428.265222,1261.171253,1260.81931,224.214187,101.290718,31.039549,27.398077,27.581704,258.291494,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.537835,2.490195,2.518382,2.468634,2.489399,2.582275,9.47E-05,-0.000822,6.98E-05,0,
1809,295.203112,327.602515,318.253398,310.491249,292.053378,269.097003,220.525775,153.187387,46.280981,43.008149,41.954258,306.676518,347.518104,326.961418,307.899518,291.762505,270.190897,252.58621,146.521037,42.84402,41.29037,39.940213,265.810398,309.428888,305.263821,301.193451,293.661327,278.332593,252.527568,77.240643,160.830519,62.202993,102.741724,1260.242107,244.90965,654.840806,648.05032,633.013552,600.423212,576.796422,530.909704,427.072327,1261.164915,1260.812973,224.018948,101.580679,30.808556,27.354806,27.312195,258.697407,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.546382,2.490958,2.525708,2.471533,2.486804,2.589906,-5.79E-05,-0.000669,-8.28E-05,0,
1810,295.492309,327.999413,318.724238,310.99945,292.453674,269.612479,221.0896,153.903112,46.201347,43.039829,41.874385,306.854664,347.585589,327.065675,308.297914,292.458019,271.189095,253.180576,147.840752,42.950068,41.322122,39.934723,265.953984,309.643724,305.552449,301.261618,293.729673,278.475479,252.784409,77.381872,160.482612,62.050585,102.076552,1260.242107,244.90965,654.443163,647.725242,632.76134,599.74127,575.649725,529.835495,426.460467,1261.164915,1260.812973,223.981019,102.578024,30.770978,27.279402,27.199059,258.959192,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.533104,2.500573,2.520366,2.466192,2.481005,2.591279,-5.79E-05,-0.000364,-8.28E-05,0,
1811,295.634183,328.250011,319.268282,311.324186,293.075169,270.388225,222.108697,154.922878,46.195885,43.182967,41.943296,306.849255,347.653074,327.169929,308.586155,293.190249,272.07543,253.77479,149.274919,42.981765,41.316639,40.041031,266.060296,309.711729,305.657296,301.219407,293.761129,278.507104,252.966272,77.339814,161.427934,62.045172,105.595187,1260.248442,244.877593,654.123176,647.405513,632.658573,598.957007,574.902533,529.124613,427.077643,1261.171253,1260.81931,224.214187,104.912578,30.964408,27.134152,27.393184,259.376031,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.551113,2.499047,2.517925,2.474127,2.486041,2.583648,-0.00021,-0.000517,6.98E-05,0,
1812,295.744656,328.432847,319.597913,311.470906,293.407019,270.797338,222.564002,155.606661,46.232972,43.257267,41.868903,307.032802,347.507373,327.060291,308.769674,293.595887,272.929778,254.449305,151.018928,42.944592,41.279402,40.152818,266.432928,309.748434,305.730801,301.219407,293.834904,278.766688,253.078694,77.449787,162.835781,61.93492,104.516607,1260.242107,244.872036,653.756386,647.111251,632.437081,598.449286,574.538925,528.653791,427.000346,1261.164915,1260.812973,224.474059,106.757602,30.921282,27.166287,27.349905,259.520062,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.552639,2.496758,2.520519,2.464056,2.480547,2.583343,9.47E-05,-0.000669,6.98E-05,0,
1813,295.755511,328.516745,319.645322,311.701781,293.602227,270.994232,222.840739,156.035801,46.243896,43.379657,42.028646,307.08033,347.263121,327.034513,308.927296,294.086067,274.054641,255.172109,151.826689,42.955544,41.402075,40.424588,266.592941,309.942764,305.815126,301.303829,294.214611,279.074245,253.202151,77.533904,163.303714,61.945747,104.923579,1260.242107,244.872036,653.358813,646.750106,632.004757,598.126314,574.144785,528.045003,426.460467,1261.164915,1260.812973,224.967015,108.202256,30.770978,27.09087,27.42532,259.557448,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.559964,2.518735,2.51472,2.470618,2.485736,2.58548,0.0004,-0.000669,-8.28E-05,0,
1814,295.781479,328.90819,319.781031,311.801006,293.886293,270.908903,223.170968,156.670651,46.381307,43.368708,42.017684,307.216341,347.361669,327.31611,309.026585,294.628172,275.045798,255.984965,154.130813,43.056107,41.465573,40.376359,266.805502,310.005359,306.208541,301.550526,294.461915,279.953029,253.753117,77.669734,163.406686,61.78791,111.335847,1260.242107,244.90965,653.033545,646.497317,631.608483,598.018659,573.571502,527.328752,427.072327,1261.164915,1260.812973,225.535706,111.020773,30.695818,27.09087,27.538432,259.669604,1259.978615,1260.373823,1261.032834,1259.715181,1259.715222,1259.934702,1259.451994,2.559506,2.508815,2.518382,2.479011,2.477647,2.60471,9.47E-05,-0.000669,6.98E-05,0,
1815,295.812874,329.195306,320.105232,312.125676,294.286343,271.014984,223.696377,157.387268,46.487086,42.880245,41.826224,307.504575,347.684133,327.712703,309.53495,295.028188,275.856559,256.765617,156.404493,43.162137,41.646233,40.296362,267.023532,310.220162,306.423605,301.72905,294.86213,280.392309,254.309468,77.627676,163.705595,61.782497,112.418454,1260.248442,244.839979,652.71363,646.213759,631.21755,597.772767,573.361816,526.83265,427.257592,1261.171253,1260.81931,225.806654,111.28608,30.588622,27.134152,27.619404,259.89942,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.541498,2.483327,2.510599,2.477027,2.473069,2.574338,-5.79E-05,-0.000669,-8.28E-05,0,
1816,295.786906,329.571669,320.445584,312.539864,294.81319,271.658011,224.238443,158.082829,46.349686,42.482368,41.651179,307.882412,347.949831,328.198493,310.096151,295.776079,276.943021,257.712198,158.164355,43.098752,41.582744,40.307339,267.071756,310.267672,306.765111,302.070953,295.204839,280.551452,254.58266,77.565161,164.021355,61.75657,109.63413,1260.248442,244.877593,652.243852,645.59991,630.713259,597.88042,573.18267,526.689392,426.285814,1261.171253,1260.81931,226.10988,109.950246,30.47586,27.096443,27.430891,260.086316,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.531883,2.497215,2.516551,2.45963,2.482073,2.592043,9.47E-05,-0.000669,6.98E-05,0,
1817,295.860552,329.53511,320.518818,312.796541,295.108,272.178417,224.503855,158.843414,46.0159,42.40802,41.53956,308.102606,348.0591,328.417719,310.316285,296.328738,278.092218,258.497774,159.91402,42.987241,41.582744,40.53085,267.146255,310.37777,306.912073,302.218084,295.573519,280.996087,254.58266,77.748452,164.973204,61.683062,107.743248,1260.248442,244.839979,652.099312,645.383271,630.569182,597.844535,573.254328,526.438686,425.781877,1261.171253,1260.81931,226.223582,110.432515,30.43827,27.171859,27.317767,260.123693,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.550044,2.477374,2.513804,2.471838,2.492909,2.594332,-5.79E-05,-0.000822,-0.000235,0,
1818,295.855124,329.420051,320.58666,312.937805,295.50789,272.618917,224.649925,159.522497,45.86206,42.365366,41.459659,308.317379,348.38153,328.741159,310.714426,297.06004,279.346573,258.978445,163.143911,43.093277,41.651715,40.674347,267.215266,310.48246,306.980142,302.323011,295.752415,281.324058,254.502244,77.889685,165.957753,61.677648,105.854305,1260.248442,244.839979,651.774109,645.130534,630.353072,597.88042,573.397645,526.474502,425.925863,1261.171253,1260.81931,226.034077,109.579358,30.325492,27.134152,27.280056,260.347944,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.52761,2.482258,2.517467,2.474585,2.487109,2.563044,9.47E-05,-0.000669,-8.28E-05,0,
1819,295.855124,329.27381,320.623276,313.084466,295.839474,272.990501,224.87739,160.207325,45.824963,42.105103,41.348022,308.39077,348.600052,328.850762,311.117931,297.796596,280.457665,259.950494,164.972282,43.130445,41.726163,40.935023,267.364253,310.739336,307.053619,302.543689,295.899866,281.620402,254.427343,78.03632,166.60529,61.714403,101.939681,1260.254777,244.845535,651.345867,644.666523,629.746114,597.778067,573.617914,526.65887,425.859187,1261.17759,1260.825646,225.698534,108.917428,30.368642,27.215138,27.134773,260.577693,1259.991283,1260.386493,1261.045508,1259.727848,1259.727889,1259.94737,1259.46466,2.533867,2.485616,2.517314,2.476264,2.493977,2.580748,9.47E-05,-0.000669,0.000222,0,
1820,295.860552,329.388873,320.665283,313.199858,295.992261,273.478948,225.299945,161.012075,45.793329,42.073398,41.465142,308.469567,348.860349,329.03881,311.600149,298.722474,281.499712,260.441868,167.150155,43.173088,41.582744,41.052209,267.704926,311.001599,307.242715,302.622661,295.979016,281.699938,254.20814,78.07838,166.991853,61.75657,102.784144,1260.248442,244.802364,651.015367,644.300183,629.488695,597.88042,573.970923,526.868465,425.925863,1261.171253,1260.81931,225.806654,108.763671,30.513448,27.24727,27.280056,260.908479,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.552028,2.486532,2.521435,2.475653,2.492604,2.57617,9.47E-05,-0.000975,-8.28E-05,0,
1821,295.792334,329.284574,320.743905,313.278585,296.218714,273.744444,225.53294,161.74088,45.872987,42.301969,41.470625,308.328195,348.865714,329.263384,311.862274,299.316848,282.504346,261.493515,168.375752,43.141396,41.588227,40.945994,267.859369,311.300534,307.358332,302.517744,296.021304,281.668353,254.138746,78.267078,167.416549,61.798738,99.386567,1260.248442,244.689517,650.581841,643.975291,629.200592,598.059844,574.185907,527.405671,426.069845,1261.171253,1260.81931,226.10988,108.578339,30.588622,27.24727,27.1292,261.095294,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.544092,2.485006,2.520519,2.467718,2.482378,2.590364,-5.79E-05,-0.000822,6.98E-05,0,
1822,295.860552,329.352313,320.701899,313.383171,296.250123,274.110387,226.020026,162.154037,45.867524,42.631049,41.613974,308.396178,348.969603,329.769412,312.333596,299.716268,283.127813,262.16029,169.01838,43.247418,41.731645,40.940509,267.928358,311.441888,307.463126,302.732992,296.310747,281.99624,254.170684,78.371656,168.134895,61.86683,95.110215,1260.248442,244.727134,650.29284,643.686512,629.056544,598.490473,574.400892,527.727986,426.645747,1261.171253,1260.81931,226.185682,108.022455,30.776531,27.322676,27.053764,261.356809,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.53753,2.49111,2.519451,2.474433,2.491535,2.577391,-0.00021,-0.000669,6.98E-05,0,
1823,295.829157,329.321135,320.70729,313.388571,296.292386,274.487216,226.404522,162.46423,46.058455,42.822352,41.842668,308.401585,349.047802,329.993954,312.632339,300.163278,283.836,262.427176,170.053731,43.364381,41.737127,40.871522,267.82213,311.410603,307.505269,302.922285,296.795278,282.186865,254.251112,78.377057,168.521586,61.908995,96.699933,1260.254777,244.770306,650.009188,643.403075,628.809786,598.890532,574.370352,527.769091,427.010978,1261.17759,1260.825646,225.774347,107.731527,30.894814,27.328248,27.210203,261.773219,1259.991283,1260.386493,1261.045508,1259.727848,1259.727889,1259.94737,1259.46466,2.535546,2.496452,2.52174,2.476111,2.488178,2.57678,0.000247,-0.000822,-8.28E-05,0,
1824,295.597358,329.164127,320.842967,313.524414,296.392036,274.699065,226.847995,162.757628,46.121709,43.108662,42.054877,308.647627,349.437652,330.275393,312.658202,300.37321,284.786443,262.789541,170.385787,43.390592,41.763385,40.86055,267.885636,311.399796,307.714848,303.095321,297.079224,282.287055,254.202622,78.512895,168.85335,61.861416,97.468593,1260.248442,244.689517,649.931608,643.181178,628.336348,598.741681,573.935093,527.441484,426.753724,1261.171253,1260.81931,225.351754,108.133618,30.964408,27.435775,27.280056,262.14118,1259.984949,1260.380158,1261.039171,1259.721515,1259.721556,1259.941036,1259.458327,2.541345,2.496758,2.521129,2.473517,2.491077,2.57327,-5.79E-05,-0.000517,-0.000388,0,
