Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A1_9,TC_A1_10,TC_A1_11,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A2_9,TC_A2_10,TC_A2_11,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A3_9,TC_A3_10,TC_A3_11,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A4_9,TC_A4_10,TC_A4_11,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A8_1,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A8_2,BDP_A5_1,BDP_A5_2,BDP_A5_3,BDP_A5_4,BDP_A5_5,BDP_A5_6,HF_0p15mAF,RAD_0p15mAF,EVENT,Untitled,Comment
133,261.109332,288.579991,282.284256,278.047944,267.377309,252.368368,230.382983,138.206774,72.390088,59.560645,56.23843,279.98863,298.631124,291.028863,285.617239,279.452061,275.765157,258.954847,105.781783,73.829004,59.197955,51.184206,244.810609,277.633606,276.277259,273.917605,267.942482,255.943017,233.525887,72.515118,123.510505,62.940869,59.836688,1261.035962,223.244749,533.260555,525.635435,506.161395,478.913167,434.085903,379.768069,278.182612,1261.959093,1261.607028,225.668543,94.778318,43.900862,38.176666,36.006795,247.769692,1260.772378,1261.167724,1261.826966,1260.508853,1260.508893,1260.72845,1260.245574,2.544398,2.47768,2.511362,2.473364,2.491688,2.578154,-5.79E-05,-0.000669,-8.28E-05,0,
134,260.922728,288.358214,282.099063,277.825444,267.228351,252.330885,230.15597,138.282181,72.426759,59.670939,56.312087,279.98863,298.410233,290.955062,285.506318,279.340871,275.505467,258.84266,105.707741,73.792345,59.124359,51.110313,244.660174,277.485214,276.351505,273.954757,267.830723,256.167624,233.412544,72.551777,123.435755,63.014345,59.878936,1261.04233,223.250379,533.194221,525.569055,505.987192,478.703215,433.58771,379.737204,277.89137,1261.965464,1261.613397,225.105505,94.599704,43.980652,38.219528,35.825319,247.963144,1260.778746,1261.174093,1261.833336,1260.515219,1260.51526,1260.734817,1260.251939,2.531578,2.477222,2.515483,2.468939,2.494893,2.579375,-0.000363,-0.000822,-0.000388,0,
135,260.890935,288.252788,281.845252,277.645503,267.084897,252.223983,230.048058,138.438586,72.468858,59.74991,56.464845,279.920035,298.231596,290.812919,285.437843,279.272229,275.510963,258.810798,105.639181,73.687796,59.166604,51.078835,244.552909,277.453606,276.394122,273.811646,267.87349,256.098298,233.342573,72.667183,123.478664,63.056521,59.763109,1261.035962,223.093023,533.081428,525.420335,505.730511,478.374969,433.042842,379.623077,277.811672,1261.959093,1261.607028,223.962213,94.226119,43.938,38.213986,35.707531,248.107858,1260.772378,1261.167724,1261.826966,1260.508853,1260.508893,1260.72845,1260.245574,2.523948,2.475238,2.513957,2.471075,2.496419,2.579985,-0.000363,-0.000822,-8.28E-05,0,
136,260.890935,288.104921,281.734119,277.497149,266.93592,252.111526,229.972379,138.136949,72.468858,59.786672,56.575316,279.957076,298.121139,290.591495,285.400867,279.123965,275.510963,258.736002,105.75024,73.761114,59.166604,51.004936,244.628131,277.342304,276.356999,273.848799,267.798983,256.098298,233.342573,72.630524,123.70293,63.019784,59.799899,1261.035962,223.05509,532.9023,525.276934,505.443243,478.087922,432.395358,379.333083,278.813086,1261.959093,1261.607028,222.14103,93.710841,43.975137,38.213986,35.632702,248.182999,1260.772378,1261.167724,1261.826966,1260.508853,1260.508893,1260.72845,1260.245574,2.527915,2.477222,2.508158,2.471228,2.495198,2.578917,9.47E-05,-0.000975,-8.28E-05,0,
137,260.971109,288.221292,281.628464,277.354278,266.643454,251.929636,229.9023,137.878633,72.584299,59.939159,56.691234,279.777355,297.979308,290.486242,285.295412,279.129453,275.664855,258.666739,105.49659,73.766542,59.061655,50.936505,244.6337,277.23649,276.362493,273.965755,267.692731,255.841788,233.159247,72.635952,123.558951,62.951747,59.720859,1261.029595,223.04946,532.861158,525.199913,505.222455,477.759664,431.742484,379.073945,279.586191,1261.952723,1261.600659,220.389064,93.300589,43.969622,38.171124,35.514893,248.027138,1260.766012,1261.161356,1261.820596,1260.502486,1260.502527,1260.722083,1260.239208,2.538598,2.47539,2.508463,2.473212,2.486346,2.564265,-0.000363,-0.000975,6.98E-05,0,
138,260.848083,288.247319,281.691591,277.194922,266.520669,251.881044,229.853257,137.679002,72.610112,59.854749,56.790786,279.692295,297.747468,290.364589,285.136547,278.970203,275.653865,258.543469,105.596684,73.719027,58.977159,50.962514,244.434503,277.151299,276.165885,273.731838,267.607192,255.680948,232.845756,72.515118,123.286264,63.051083,59.763109,1261.035962,223.017157,532.72317,525.169381,505.155964,477.621462,431.136212,378.68055,279.035569,1261.959093,1261.607028,219.065314,93.158871,43.975137,38.213986,35.483028,247.882419,1260.772378,1261.167724,1261.826966,1260.508853,1260.508893,1260.72845,1260.245574,2.538141,2.478748,2.521129,2.464666,2.485888,2.561518,-0.00021,-0.000822,-8.28E-05,0,
139,260.672518,288.184325,281.591417,277.057526,266.38269,251.704687,229.788776,137.954028,72.364274,59.828879,56.985775,279.480995,297.758372,290.301702,285.036557,278.832898,275.405155,258.442332,105.75572,73.693224,58.988054,50.899553,244.370412,277.088075,276.065495,273.817145,267.543704,255.579707,232.781365,72.415997,123.596328,63.098697,59.774031,1261.048698,222.914616,532.697977,525.000764,505.094801,477.560348,430.427288,378.473793,278.41616,1261.971835,1261.619767,218.430691,93.09621,43.986167,38.187751,35.381873,247.818421,1260.785113,1261.180461,1261.839707,1260.521585,1260.521626,1260.741184,1260.258305,2.544703,2.490347,2.509379,2.461004,2.492298,2.585785,-0.00021,-0.000822,-8.28E-05,0,
140,260.517678,287.994016,281.47479,276.97784,266.265408,251.661642,229.745332,137.609196,72.175488,59.823433,56.980323,279.586647,297.716096,290.222417,284.957119,278.753266,275.436761,258.249774,106.083458,73.651137,59.019407,50.894081,244.440072,277.082582,276.06,273.811646,267.649962,255.536723,232.700186,72.410568,123.815074,63.056521,59.81082,1261.048698,222.838746,532.518846,524.821507,505.05889,477.345054,429.635648,378.473793,278.341983,1261.971835,1261.619767,218.088693,92.91225,43.874753,38.113107,35.269593,247.592955,1260.785113,1261.180461,1261.839707,1260.521585,1260.521626,1260.741184,1260.258305,2.549434,2.488363,2.51121,2.470312,2.492451,2.56976,-0.00021,-0.001127,-8.28E-05,0,
141,260.517678,287.846136,281.363641,276.866546,266.153637,251.436668,229.707488,137.081587,72.102144,59.823433,56.869875,279.623692,297.679271,290.03786,284.809187,278.679119,275.473862,258.28718,106.416734,73.687796,59.019407,50.857128,244.289613,276.971265,275.985745,273.774492,267.724473,255.836247,232.624601,72.300589,123.74031,63.019784,59.76857,1261.04233,222.87105,532.441876,524.601075,504.981738,476.801482,429.018529,378.395899,278.670257,1261.965464,1261.613397,218.273057,92.649265,43.832098,37.995588,35.151744,247.549798,1260.778746,1261.174093,1261.833336,1260.515219,1260.51526,1260.734817,1260.251939,2.54745,2.489737,2.510752,2.467718,2.495656,2.569607,-0.00021,-0.000822,-8.28E-05,0,
142,260.373889,287.703718,281.220919,276.76074,266.010119,251.367223,229.599558,136.559699,72.180917,59.792117,56.801692,279.629179,297.611073,289.895673,284.703709,278.499234,275.256743,258.068272,106.311116,73.656565,58.988054,50.8626,244.257566,276.902543,275.842723,273.63137,267.692731,256.028971,232.932524,72.196038,123.932761,63.025223,59.69499,1261.04233,222.795179,532.226915,524.421813,504.874004,476.299105,428.370708,378.142108,278.151025,1261.965464,1261.613397,218.653032,92.796417,43.757814,38.032915,35.151744,247.512217,1260.778746,1261.174093,1261.833336,1260.515219,1260.51526,1260.734817,1260.251939,2.540277,2.479664,2.515483,2.468023,2.483752,2.557244,-0.000516,-0.000669,6.98E-05,0,
143,260.107026,287.439424,281.067222,276.569737,265.892819,251.136667,229.480418,136.290447,72.248831,59.786672,56.833057,279.549601,297.605621,289.779461,284.513298,278.345434,274.917286,257.950506,106.231573,73.614478,59.093007,50.857128,244.251997,276.748615,275.762966,273.514399,267.575448,255.911122,233.153653,72.007307,124.74989,62.946308,59.584615,1261.04233,222.757242,532.191088,524.099134,504.694443,475.976143,428.046776,377.960823,277.631688,1261.965464,1261.613397,219.222909,93.311515,43.757814,37.883601,35.002004,247.587378,1260.778746,1261.174093,1261.833336,1260.515219,1260.51526,1260.734817,1260.251939,2.536309,2.491416,2.516704,2.463598,2.491993,2.555108,-5.79E-05,-0.000822,0.000222,0,
144,260.037886,287.186049,280.887427,276.501023,265.861075,251.02971,229.33463,135.99472,72.144245,59.828879,56.875327,279.4069,297.647898,289.858758,284.518775,278.202606,274.774342,257.731567,106.162994,73.619906,59.024855,50.78869,244.219949,276.679887,275.805593,273.519899,267.506446,255.80435,233.310384,71.939414,125.054678,62.951747,59.626868,1261.048698,222.686999,532.053096,523.996893,504.80751,475.730273,427.872149,377.893692,277.340383,1261.971835,1261.619767,219.722359,93.868982,43.689042,37.889145,34.970124,247.592955,1260.785113,1261.180461,1261.839707,1260.521585,1260.521626,1260.741184,1260.258305,2.538598,2.48119,2.514872,2.47016,2.49062,2.562586,-0.000363,-0.000975,-8.28E-05,0,
145,260.043417,287.080579,280.70762,276.283881,265.717539,250.997759,229.264534,135.435483,72.223017,59.871085,56.843963,279.301241,297.690176,289.790394,284.487264,278.05977,274.557162,257.550025,106.242535,73.661994,59.103901,50.905025,244.150284,276.611158,275.588293,273.562557,267.400182,255.772453,233.467107,71.834859,125.135039,62.846969,59.579154,1261.035962,222.637798,531.863324,523.69942,504.760938,475.32488,427.285536,377.484073,277.700379,1261.959093,1261.607028,220.356725,94.042079,43.603716,37.840726,34.996445,247.656959,1260.772378,1261.167724,1261.826966,1260.508853,1260.508893,1260.72845,1260.245574,2.535088,2.478595,2.514109,2.476569,2.486957,2.558007,-0.000363,-0.000822,-8.28E-05,0,
146,259.851196,286.779241,280.628014,276.204171,265.749285,250.842182,229.221082,135.316969,72.180917,59.9024,56.728054,279.221653,297.684723,289.748011,284.296838,278.017197,274.588778,257.469651,106.422215,73.619906,59.098454,50.8626,243.956616,276.457212,275.657065,273.482741,267.208358,255.654591,233.688189,71.792769,125.428813,62.80479,59.584615,1261.04233,222.567552,531.72533,523.525466,504.730355,475.00723,426.8949,377.235632,278.410655,1261.965464,1261.613397,220.855994,93.900322,43.572085,37.883601,34.852243,247.737691,1260.778746,1261.174093,1261.833336,1260.515219,1260.51526,1260.734817,1260.251939,2.538293,2.484548,2.518077,2.473364,2.476884,2.568844,-0.000363,-0.000822,-8.28E-05,0,
147,259.782048,286.636769,280.559377,276.172556,265.717539,250.885242,229.226684,135.849662,72.259688,59.944605,56.733507,278.893663,297.616525,289.679645,284.302315,277.94852,274.63139,257.475189,106.501766,73.515356,59.030302,50.868072,243.886943,276.351361,275.588293,273.339603,266.953016,255.398031,233.618226,71.834859,125.54661,62.700007,59.542361,1261.035962,222.56192,531.576701,523.376725,504.689113,474.714812,426.67356,376.976412,279.109726,1261.959093,1261.607028,221.343916,93.968467,43.566568,37.952717,34.771795,247.732115,1260.772378,1261.167724,1261.826966,1260.508853,1260.508893,1260.72845,1260.245574,2.534478,2.486227,2.516399,2.46665,2.488941,2.556634,-0.000363,-0.000975,-8.28E-05,0,
148,259.595338,286.414837,280.374061,276.172556,265.754803,250.847736,229.302384,136.82899,72.29636,59.907845,56.623045,278.745436,297.579699,289.642727,284.154347,277.911435,274.705616,257.512607,106.538802,73.625334,58.993502,50.868072,243.84932,276.240011,275.365479,273.302442,266.803942,255.1359,233.580447,71.944843,125.621452,62.663265,59.558745,1261.055067,222.427056,531.44934,523.177551,504.776927,474.623131,426.581587,376.666194,279.534059,1261.978206,1261.626137,221.930204,94.316135,43.657413,37.969348,34.825919,247.748845,1260.791481,1261.18683,1261.846077,1260.527952,1260.527993,1260.747552,1260.264671,2.534173,2.484548,2.514872,2.473822,2.486194,2.556329,-5.79E-05,-0.000975,-8.28E-05,0,
149,259.445959,286.155895,280.262866,276.061227,265.717539,250.885242,229.415929,137.733431,72.223017,59.834324,56.659867,278.708379,297.542873,289.568891,284.117354,277.911435,274.557162,257.512607,106.612877,73.625334,59.030302,50.868072,243.886943,276.165775,275.402616,273.302442,266.580314,254.761376,233.353762,72.018164,125.80857,62.626523,59.553284,1261.048698,222.421423,531.264879,523.136374,504.699772,474.366595,426.036214,376.552014,279.15781,1261.971835,1261.619767,222.342053,94.60517,43.689042,38.038458,34.708021,247.855996,1260.785113,1261.180461,1261.839707,1260.521585,1260.521626,1260.741184,1260.258305,2.526542,2.477069,2.521435,2.477485,2.483294,2.556939,-0.00021,-0.000975,-0.000235,0,
150,259.248155,285.885979,280.140694,275.901789,265.557439,250.949148,229.291179,138.023847,72.248831,59.74991,56.575316,278.400917,297.34783,289.484119,284.106399,277.826283,274.471935,257.351854,106.638951,73.614478,58.945805,50.857128,243.913425,276.043427,275.391624,273.068461,266.382908,254.60046,233.115867,72.080628,125.797486,62.431925,59.584615,1261.04233,222.37785,531.152075,523.023486,504.730355,474.181832,425.850851,376.401565,278.966914,1261.965464,1261.613397,222.640009,94.820602,43.64638,38.107564,34.702461,247.812844,1260.778746,1261.174093,1261.833336,1260.515219,1260.51526,1260.734817,1260.251939,2.530205,2.479206,2.518688,2.475196,2.484668,2.556329,-0.00021,-0.001127,6.98E-05,0,
151,259.184523,285.748935,279.929251,275.727207,265.419404,250.997759,229.415929,138.035006,72.149674,59.797563,56.586223,278.226577,297.248248,289.199682,283.969376,277.651828,274.371582,257.250666,106.983292,73.625334,58.993502,50.978929,243.84932,276.054417,275.328342,272.856465,266.132994,254.424252,232.938119,72.091485,126.108002,62.626523,59.595538,1261.055067,222.313231,531.055223,523.034126,504.561451,473.97716,425.789529,376.521134,279.015001,1261.978206,1261.626137,222.954828,94.978813,43.731703,38.193293,34.676133,247.823998,1260.791481,1261.18683,1261.846077,1260.527952,1260.527993,1260.747552,1260.264671,2.532036,2.477832,2.519146,2.472449,2.486346,2.561518,-5.79E-05,-0.000822,-0.000235,0,
152,259.07247,285.600935,279.780963,275.615857,265.456672,251.035264,229.264534,138.185811,72.186345,59.834324,56.549401,278.152445,297.064093,289.125834,283.895384,277.392195,274.074625,257.100972,107.724344,73.625334,58.9567,50.941977,243.736449,275.980175,275.291203,272.744959,265.872019,254.124545,232.711377,72.348106,126.632131,62.58978,59.66366,1261.048698,222.193769,530.942418,522.921236,504.412466,473.684731,425.82019,376.443217,278.082347,1261.971835,1261.619767,223.138904,95.010166,43.689042,38.262389,34.595671,247.780845,1260.785113,1261.180461,1261.839707,1260.521585,1260.521626,1260.741184,1260.258305,2.536462,2.485463,2.51533,2.47489,2.491535,2.565181,-0.000363,-0.000822,6.98E-05,0,
153,259.061402,285.404973,279.658768,275.567748,265.520171,251.136667,229.366876,138.514003,72.248831,59.860194,56.575316,278.104398,297.016354,289.114898,283.847431,277.195742,273.915134,257.015044,108.009876,73.541159,59.019407,50.931034,243.650058,275.932064,275.020227,272.58527,265.749127,253.813706,232.511218,72.373909,126.658484,62.505414,59.674583,1261.061435,222.242978,530.845565,522.78845,504.171726,473.444168,426.082903,376.055054,278.130451,1261.984577,1261.632507,223.33986,94.91064,43.588636,38.310792,34.569341,247.829574,1260.797848,1261.193199,1261.852448,1260.53432,1260.534361,1260.75392,1260.271038,2.545313,2.490042,2.514262,2.471075,2.483904,2.571591,-5.79E-05,-0.000822,6.98E-05,0,
154,258.923057,285.37892,279.52144,275.615857,265.456672,251.185275,229.567315,138.902295,72.29636,59.907845,56.659867,278.004176,296.990428,288.978133,283.747393,277.021244,273.666251,257.100972,108.873565,73.625334,58.9567,50.905025,243.698824,275.794562,275.068363,272.559103,265.536436,253.56249,232.333429,72.531403,126.482363,62.626523,59.658199,1261.04233,222.150192,530.757952,522.736632,503.760657,473.284635,426.102877,375.785015,278.039748,1261.965464,1261.613397,223.550587,94.673335,43.572085,38.331481,34.365375,247.85042,1260.778746,1261.174093,1261.833336,1260.515219,1260.51526,1260.734817,1260.251939,2.554928,2.472033,2.512278,2.474585,2.486652,2.584717,-0.000363,-0.000822,-8.28E-05,0,
155,258.954877,285.33644,279.478876,275.610362,265.376615,251.254724,229.599558,139.537997,72.217588,59.865639,56.728054,277.70212,296.948141,288.972665,283.815911,276.904455,273.400841,257.28255,109.646991,73.583247,59.024855,50.825645,243.693254,275.863314,275.025723,272.44208,265.493628,253.407038,232.063236,72.452656,126.40194,62.621083,59.626868,1261.048698,222.11788,530.54829,522.63438,503.40681,473.002854,425.928203,375.82667,278.045254,1261.971835,1261.619767,224.0114,94.34748,43.61475,38.374338,34.108686,247.855996,1260.785113,1261.180461,1261.839707,1260.521585,1260.521626,1260.741184,1260.258305,2.550044,2.483632,2.512125,2.473822,2.489093,2.57037,-0.000363,-0.000669,-0.000235,0,
156,258.805457,285.225424,279.330563,275.313404,265.339345,251.179722,229.599558,140.179489,72.070901,59.975918,56.764873,277.479674,296.727133,288.861884,283.630917,276.793154,273.215174,257.245128,109.8696,73.619906,59.061655,50.78869,243.618002,275.789067,274.914294,272.404905,265.530918,253.481991,231.94983,72.452656,126.776365,62.657825,59.66366,1261.048698,222.11788,530.369139,522.383376,503.119455,472.572187,425.136071,375.935477,278.045254,1261.971835,1261.619767,224.352741,94.273859,43.577602,38.448965,33.846372,247.96872,1260.785113,1261.180461,1261.839707,1260.521585,1260.521626,1260.741184,1260.258305,2.546229,2.491416,2.509989,2.467566,2.48772,2.566097,-0.000363,-0.000975,-8.28E-05,0,
157,258.656027,285.077395,279.182241,275.239159,265.22753,251.14222,229.448174,140.670181,71.997557,59.975918,56.801692,277.442597,296.616623,288.788027,283.482912,276.570537,273.103767,257.394812,110.203564,73.693224,59.098454,50.78869,243.429862,275.603439,274.802859,272.330554,265.605496,253.706838,232.101038,72.599293,127.56292,62.694567,59.637792,1261.061435,222.053255,530.200622,522.250584,502.627221,472.223949,424.570606,376.055054,277.870794,1261.984577,1261.632507,224.591536,94.468848,43.402882,38.497359,33.670097,247.979872,1260.797848,1261.193199,1261.852448,1260.53432,1260.534361,1260.75392,1260.271038,2.548518,2.485769,2.510294,2.474585,2.476579,2.565486,-0.000363,-0.000669,-8.28E-05,0,
158,258.549484,285.008854,279.002316,275.170409,265.158504,250.960254,229.340233,141.091063,72.039658,59.981364,56.917597,277.299779,296.401046,288.571915,283.377382,276.427609,273.034994,257.36293,110.023513,73.698653,59.1407,50.868072,243.397804,275.386165,274.734064,272.112991,265.648303,253.525014,232.333429,72.641381,128.018088,62.700007,59.774031,1261.048698,221.92815,530.082493,522.060649,502.508789,471.890289,424.01973,376.153084,277.525895,1261.971835,1261.619767,224.997386,94.568356,43.317535,38.411652,33.471525,248.006293,1260.785113,1261.180461,1261.839707,1260.521585,1260.521626,1260.741184,1260.258305,2.540735,2.513699,2.510905,2.462682,2.481005,2.570828,-5.79E-05,-0.000822,-0.000388,0,
