X_Value,GC1_0mBC,GC1_0-3mBC,GC1_0-61mBC,GC1_0-91mBC,GC1_1-22mBC,GC1_1-52mBC,GC1_1-83mBC,GC1_2-13mBC,GC1_2-44mBC,GC1_2-74mBC,GC1_3-05mBC,GC2_0mBC,GC2_0-3mBC,GC2_0-61mBC,GC2_0-91mBC,GC2_1-22mBC,GC2_1-52mBC,GC2_1-83mBC,GC2_2-13mBC,GC2_2-44mBC,GC2_2-74mBC,GC2_3-05mBC,GC3_0mBC,GC3_0-3mBC,GC3_0-61mBC,GC3_0-91mBC,GC3_1-22mBC,GC3_1-52mBC,GC3_1-83mBC,GC3_2-13mBC,GC3_2-44mBC,GC3_2-74mBC,GC3_3-05mBC,GC4_0mBC,GC4_0-3mBC,GC4_0-61mBC,GC4_0-91mBC,GC4_1-22mBC,GC4_1-52mBC,GC4_1-83mBC,GC4_2-13mBC,GC4_2-44mBC,GC4_2-74mBC,GC4_3-05mBC,GC5_0-3mBS,GC5_0-61mBS,GC5_0-91mBS,GC5_1-22mBS,GC5_1-52mBS,GC5_1-83mBS,GC6_0-3mBS,GC6_0-61mBS,GC6_0-91mBS,GC6_1-22mBS,GC6_1-52mBS,GC6_1-83mBS,GC8_0-15mAF,BDP5_SED_0-3mBS,BDP5_SED_0-61mBS,BDP5_SED_0-91mBS,BDP5_SED_1-22mBS,BDP5_SED_1-52mBS,BDP5_SED_1-83mBS,HF_GC8_0-15mAF,RAD_GC8_0-15mAF,EVENT,Untitled,Comment
584,253.796777,309.738008,296.669125,289.680028,281.019717,267.47625,242.212164,194.771545,74.201014,55.489331,51.679514,272.955037,325.384755,314.426043,302.001149,296.130225,293.230331,276.776874,244.007089,77.91199,54.865626,53.155068,238.875616,302.759088,297.406072,291.666962,285.218768,267.496649,244.472362,76.267892,187.617506,56.775428,66.971883,105.65791,95.684608,690.693403,683.942193,668.588933,611.509636,541.684415,501.467585,427.565572,1260.766171,1260.414291,232.037264,129.479558,52.754517,32.758548,30.426339,251.644516,1259.580079,1259.975218,1260.634113,1259.316691,1259.316732,1259.536174,1259.05355,2.538598,2.502405,2.509836,2.453374,2.489093,2.615089,0.0004,-0.000517,-8.28E-05,0,
585,254.369279,310.226141,297.195836,290.170826,281.474982,267.785105,242.712707,194.744587,74.175127,55.573842,51.616522,272.817386,325.541763,314.839925,302.232592,296.435788,293.720296,276.973364,244.432066,77.922771,55.023968,53.16592,239.112893,303.13764,297.822147,292.009943,285.451621,267.358589,244.558644,76.315328,187.666911,56.896756,66.243149,105.589331,95.726877,690.662383,683.72949,668.847908,611.155604,541.367341,500.539272,425.555277,1260.772493,1260.420611,232.572239,129.260026,52.686147,32.801586,30.46948,251.687557,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.545771,2.483785,2.522198,2.475043,2.493519,2.607305,-5.79E-05,-0.000822,6.98E-05,0,
586,254.925124,310.367609,297.669377,290.60835,281.839791,268.077497,243.083622,195.197154,74.279739,55.60526,51.684945,272.514741,325.609513,315.237602,302.411032,296.577726,293.862281,277.37614,245.066082,77.770737,55.055421,53.344986,239.107351,303.132235,298.332427,292.299715,285.77912,267.576627,244.365054,76.236626,187.39406,57.001833,66.138427,105.520754,95.87967,689.86744,682.93538,668.563378,611.376493,541.336801,500.365013,425.632578,1260.778815,1260.426932,232.691239,128.703027,52.580866,32.769609,30.475023,251.993172,1259.592716,1259.987857,1260.646756,1259.329327,1259.329368,1259.548811,1259.066184,2.543177,2.495384,2.502664,2.479163,2.496419,2.583343,9.47E-05,-0.000822,-0.000235,0,
587,255.160636,310.304968,297.864399,291.025183,282.257898,268.386274,243.471077,195.590177,74.180517,55.689766,51.732732,272.562819,325.803075,315.468215,302.605682,296.69907,293.983673,277.832313,245.45326,77.708197,55.176877,53.392733,239.193828,303.473978,298.343254,292.45815,286.0859,267.81107,244.413728,76.284063,187.252581,57.196802,65.876029,105.44127,95.911082,689.498346,682.494006,668.449342,611.371198,542.406018,500.647002,428.110671,1260.772493,1260.420611,232.572239,128.060186,52.427781,32.9141,30.46948,252.325199,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.535088,2.482106,2.524334,2.483131,2.48482,2.573117,9.47E-05,-0.000822,-0.000235,0,
588,255.331192,310.141918,297.774481,291.045809,282.278584,268.593202,243.793181,195.687879,74.091011,55.673511,51.864134,273.215027,326.152551,315.891693,302.99387,296.645985,294.1885,278.149855,245.624716,77.765346,55.197488,53.413352,239.177202,303.862194,298.916278,292.773924,286.328487,268.278808,244.810843,76.304548,187.273915,57.327859,65.760476,105.47283,95.942495,689.565731,682.415987,668.190385,611.833042,543.511023,501.43168,429.544631,1260.766171,1260.414291,232.755714,127.792305,52.274682,32.90857,30.576726,252.769668,1259.580079,1259.975218,1260.634113,1259.316691,1259.316732,1259.536174,1259.05355,2.56088,2.507441,2.518688,2.464666,2.47429,2.607,9.47E-05,-0.000517,-8.28E-05,0,
589,255.512742,309.989652,297.769067,290.929668,282.347174,268.587729,243.82528,195.529552,74.232291,55.631258,51.969466,273.469527,326.220293,316.032843,303.392825,297.156245,294.551526,278.589536,246.408791,77.723296,55.265807,53.407927,239.360133,304.077369,298.984516,293.174285,286.618902,269.204145,245.030943,76.519095,186.962885,57.432914,65.729172,105.404257,95.947925,690.116709,683.075375,669.174028,613.347719,544.125153,501.760119,429.729821,1260.772493,1260.420611,233.403938,128.547522,52.243209,32.9141,30.507078,253.112631,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.558285,2.501794,2.524792,2.473517,2.483599,2.610968,-5.79E-05,-0.000669,6.98E-05,0,
590,255.44893,309.633239,297.706217,291.051235,282.395075,268.67312,244.250237,195.808026,75.489756,55.789428,52.164911,273.257628,326.596612,316.336675,303.734437,297.535362,294.967603,278.860062,246.983679,77.844058,55.276646,53.492565,239.785803,304.198461,298.958515,293.443325,286.81466,269.885045,245.568378,76.566531,186.821405,57.554202,65.409545,105.1931,96.032473,689.618183,682.904397,669.474608,614.975794,543.670114,501.734803,429.344666,1260.785137,1260.433254,234.133143,128.821046,52.254096,32.962661,30.555758,253.423581,1259.599035,1259.994177,1260.653078,1259.335645,1259.335686,1259.555129,1259.072502,2.552791,2.494773,2.515788,2.474585,2.493061,2.590669,-5.79E-05,-0.000517,-8.28E-05,0,
591,255.224456,309.339452,297.558855,291.198848,282.654168,268.859221,244.551206,196.113448,76.259767,55.86309,52.201825,273.369042,327.035261,316.92273,304.10196,297.829961,295.078113,279.305071,247.472227,77.807398,55.387248,53.529458,240.464066,304.676318,299.216281,293.701499,287.036511,270.703629,246.132226,77.043067,187.85218,57.664658,65.79719,105.102723,96.089872,689.711224,683.251713,670.038432,615.067745,544.728722,504.088233,433.177563,1260.766171,1260.414291,234.456507,128.16711,52.163931,33.021073,30.576726,253.744357,1259.580079,1259.975218,1260.634113,1259.316691,1259.316732,1259.536174,1259.05355,2.547755,2.492942,2.510447,2.472754,2.490314,2.580748,9.47E-05,-0.000669,-0.000235,0,
592,255.593063,309.22388,297.663963,291.377928,282.796767,269.077053,245.109892,196.871345,76.327712,55.820842,52.307135,273.734924,327.431949,317.137095,304.46404,298.266395,295.735673,279.559175,248.405937,77.838668,55.529289,53.487141,240.910597,305.001702,299.505434,294.101736,287.031077,271.18174,246.91586,77.330935,188.839142,57.73288,66.389988,105.145184,96.132148,690.516865,684.020234,670.841154,615.89988,545.700976,506.713276,434.72906,1260.772493,1260.420611,234.122007,127.947743,52.021694,33.0641,30.619861,253.899795,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.555996,2.476306,2.511515,2.476416,2.495503,2.617531,-5.79E-05,-0.000669,6.98E-05,0,
593,255.860408,309.523072,298.406091,291.678539,283.024256,269.529068,245.679499,198.174757,76.773115,55.89992,52.386385,274.111672,327.620067,317.14248,304.873631,298.897653,296.10935,279.935368,248.711932,77.880719,55.497844,53.603241,241.02914,305.227611,299.6213,294.180906,287.036511,271.224402,247.297081,77.446298,188.348471,57.885553,66.604826,105.250757,96.163564,691.493833,684.850854,671.887077,617.404666,546.447783,506.707985,434.400162,1260.766171,1260.414291,234.116439,128.242081,51.794704,33.096068,30.727091,253.969227,1259.580079,1259.975218,1260.634113,1259.316691,1259.316732,1259.536174,1259.05355,2.554775,2.500573,2.52525,2.465277,2.49123,2.603795,0.000247,-0.000822,0.000222,0,
594,255.897811,309.853565,298.811211,291.936802,283.505294,269.901125,246.243443,199.167045,77.726504,56.010406,52.570923,274.260172,328.241351,317.728426,305.241034,299.118511,296.293463,280.30606,248.674374,78.027364,55.608433,53.677021,241.179804,305.484852,299.842198,294.107156,286.888612,271.484746,247.447343,77.666245,188.386647,57.922366,66.426697,105.219201,96.279536,691.644741,684.928908,672.001182,617.913385,546.882818,505.923853,434.405461,1260.772493,1260.420611,234.802097,128.922489,51.763222,33.139093,30.77022,253.974749,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.560575,2.511562,2.520824,2.475653,2.498556,2.617836,-5.79E-05,-0.000669,6.98E-05,0,
595,255.817501,310.178635,299.137224,292.115837,283.610851,270.193259,246.801727,199.123274,77.867793,56.189119,52.713112,274.625921,328.418695,317.906134,305.676466,299.517966,296.361689,280.560066,249.682687,79.011864,55.787315,53.819148,241.475567,305.516198,299.910417,294.21236,286.883178,271.925521,247.55451,77.697513,188.495561,58.064202,66.762472,105.335687,96.284967,690.813267,684.316347,671.752747,618.817726,547.496915,506.252099,435.741035,1260.778815,1260.426932,235.78969,128.403085,51.731739,33.219608,30.775761,254.167645,1259.592716,1259.987857,1260.646756,1259.329327,1259.329368,1259.548811,1259.066184,2.518759,2.477374,2.505105,2.466955,2.487415,2.579375,0.000247,-0.000364,6.98E-05,0,
596,255.710788,310.844874,299.437206,292.26882,283.690286,270.421908,247.107894,198.289259,78.093205,56.194536,52.866142,275.2252,328.679859,318.057986,305.938995,299.780994,296.62484,280.676699,249.312763,79.530566,55.829591,53.824572,241.820021,305.631839,300.026268,294.254654,287.369254,272.637367,247.860513,77.922854,188.806581,58.180043,66.793768,105.293221,96.390083,690.407728,684.056578,671.384887,619.028211,547.77814,506.89268,438.000347,1260.772493,1260.420611,236.274997,127.535513,51.578573,33.139093,30.845391,254.349483,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.532952,2.484395,2.511973,2.477332,2.496114,2.587616,-5.79E-05,-0.000364,-0.000388,0,
597,255.817501,311.426803,299.984045,292.521608,283.980807,270.639598,247.47812,197.825632,78.197827,56.410051,52.934511,275.702117,329.039883,318.199065,306.337615,300.290755,296.766691,280.448875,247.804872,79.598507,55.861031,53.819148,242.341595,305.957135,300.388968,294.581079,287.585629,273.077934,247.930105,77.880805,188.800967,58.285055,67.197511,105.182192,96.463784,689.93483,684.601767,671.276137,618.7405,547.77814,507.78964,440.551891,1260.772493,1260.420611,236.237241,128.435048,51.467773,33.139093,30.77022,254.461891,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.541498,2.49981,2.52876,2.475806,2.487567,2.56976,-5.79E-05,-0.000669,0.000222,0,
598,256.496185,312.05613,300.431187,292.932746,284.245185,270.942578,248.122278,197.793073,78.056535,56.489105,53.050626,275.893078,329.337553,318.350907,306.526646,300.700886,297.103432,280.75082,247.772822,80.080572,55.940161,53.861457,242.572998,306.109503,300.725642,294.660237,287.738923,273.306381,247.89807,78.032831,189.073808,58.364078,66.909293,105.150638,96.579772,689.94019,685.116016,671.897761,618.350212,548.141544,507.866682,442.066257,1260.778815,1260.426932,236.318315,129.453105,51.84252,33.219608,30.813347,254.429943,1259.592716,1259.987857,1260.646756,1259.329327,1259.329368,1259.548811,1259.066184,2.572936,2.499963,2.53227,2.468023,2.487567,2.624857,9.47E-05,-0.000669,-8.28E-05,0,
599,257.387956,312.491103,301.051464,293.296108,284.683583,271.383312,248.792769,198.665309,78.197827,56.594142,53.118988,276.258588,329.91673,319.11435,306.998643,301.136935,297.3925,281.041839,247.842443,80.038512,55.971598,53.929803,242.718032,306.214323,300.793843,294.617949,287.622595,273.040768,247.817433,77.954122,189.640817,58.469081,66.457995,105.213747,96.568909,690.438746,685.977807,672.793496,618.699237,547.629613,507.891979,442.810128,1260.766171,1260.414291,236.722461,129.141978,52.459251,33.133564,30.802265,254.531307,1259.580079,1259.975218,1260.634113,1259.316691,1259.316732,1259.536174,1259.05355,2.569426,2.50332,2.524487,2.466497,2.488025,2.6041,-5.79E-05,-0.000822,-0.000235,0,
600,258.183779,313.015582,301.614258,293.749432,285.027289,271.803189,249.329459,198.867349,78.098596,56.715419,53.240516,276.492053,330.256252,319.710798,307.413343,301.478806,297.697784,281.275057,247.815916,80.269307,56.056141,54.014415,242.691459,306.298603,300.767856,294.555049,287.485593,273.16319,247.640679,78.001562,190.491865,58.590311,65.545592,105.330233,96.684901,690.880669,686.346747,673.306497,619.387864,547.563264,508.148397,443.857217,1260.772493,1260.420611,237.671562,130.385617,53.165861,33.139093,30.77022,254.686692,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.563016,2.505304,2.517925,2.467108,2.486957,2.591432,-5.79E-05,-0.000669,-0.000235,0,
601,259.000195,314.07407,302.34468,294.149561,285.428588,272.466758,249.999603,198.556422,77.983194,56.783631,53.382647,276.486598,330.433528,320.181227,307.738377,301.80442,297.986798,281.528969,247.923105,80.740627,56.124429,54.082755,242.535355,306.256463,300.762447,294.623368,287.849814,273.380705,247.672717,77.922854,191.47872,58.695303,65.257258,105.483739,96.8009,691.613716,687.042982,674.00088,618.925618,547.102973,508.476555,446.448665,1260.778815,1260.426932,238.054437,131.104393,53.577105,33.107126,30.738173,254.76714,1259.592716,1259.987857,1260.646756,1259.329327,1259.329368,1259.548811,1259.066184,2.541803,2.501947,2.522808,2.471228,2.488178,2.581206,9.47E-05,-0.000822,-8.28E-05,0,
602,259.592274,314.948923,303.295615,294.844509,285.94073,272.870059,250.519467,198.398149,77.831123,56.925463,53.450995,276.258588,330.355099,320.175845,307.879828,302.019676,298.422975,281.819901,247.842443,80.661893,56.155864,54.151091,242.492177,306.140843,301.014662,294.80229,288.029191,273.561043,247.779875,77.844146,191.85481,58.80029,65.068243,105.663366,96.832324,692.226965,687.437649,674.285682,618.416837,547.240948,509.906091,451.757967,1260.772493,1260.420611,237.822495,131.774823,53.608552,32.989103,30.695043,254.874009,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.544703,2.495079,2.519451,2.47016,2.491841,2.570981,-5.79E-05,-0.000669,6.98E-05,0,
603,260.238013,315.546423,304.04189,295.518704,286.432121,273.512578,250.905696,198.218534,77.768564,56.936292,53.461846,276.454963,330.365841,320.479391,308.221013,302.214365,298.544189,281.719652,247.966196,80.709348,56.203548,54.198815,242.76674,306.739444,301.50387,294.960592,288.298765,273.794907,248.053815,77.818269,192.51491,58.847908,65.215126,106.181689,96.906039,693.755614,688.92891,675.736642,621.22234,548.136267,512.631629,457.46604,1260.772493,1260.420611,237.52062,133.165098,53.49789,32.9141,30.657453,254.799084,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.536157,2.489432,2.517925,2.460698,2.479326,2.5954,-5.79E-05,-0.000669,-8.28E-05,0,
604,260.387341,315.876419,304.630149,295.997707,287.171219,273.95831,250.905696,198.294868,77.731894,57.046719,53.498731,276.603323,330.767647,320.698965,308.257721,302.471773,298.654574,281.83079,248.041332,80.96605,56.350944,54.346321,242.917295,307.143502,301.982192,295.513519,288.594406,274.277876,247.978705,77.744952,193.201918,58.921502,65.393311,106.842856,96.974325,694.951645,690.087753,676.529485,623.267826,549.706734,514.168076,459.686248,1260.766171,1260.414291,236.722461,133.573086,53.271105,32.871067,30.576726,254.7561,1259.580079,1259.975218,1260.634113,1259.316691,1259.316732,1259.536174,1259.05355,2.51998,2.487447,2.519298,2.472907,2.492909,2.579527,-5.79E-05,-0.000669,-8.28E-05,0,
605,261.085537,317.002103,305.75882,296.83416,287.899256,274.318772,250.969699,198.245482,77.977803,57.146312,53.56165,276.518233,331.158683,320.980952,308.613988,302.828653,299.122038,282.486629,248.593738,81.101956,56.450651,54.409226,242.981502,307.316352,302.04496,295.760682,288.805256,274.935528,248.230538,77.697513,193.992156,58.947478,64.847907,106.589043,97.053477,696.013012,691.039218,677.224269,624.748585,551.251927,516.109158,461.809242,1260.772493,1260.420611,235.330929,133.91704,52.944472,32.876597,30.582268,254.799084,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.554012,2.496758,2.531354,2.471228,2.493825,2.599521,0.000247,-0.000822,-8.28E-05,0,
606,261.426879,317.630579,306.829853,298.018028,288.606466,274.658429,251.350339,198.403758,78.31323,57.225337,53.714602,276.857477,331.529279,321.46201,308.839604,303.01789,299.237814,282.751308,249.200119,81.107348,56.529757,54.525265,243.024671,307.358479,301.903202,295.987224,288.773735,275.015262,248.38626,77.519613,194.26491,59.026478,65.986169,107.515179,97.127199,696.377201,691.585125,677.768622,625.324448,552.039789,519.119704,466.546866,1260.772493,1260.420611,234.424292,134.217902,52.723053,32.801586,30.619861,254.874009,1259.586397,1259.981537,1260.640435,1259.323009,1259.32305,1259.542492,1259.059867,2.545313,2.503015,2.523876,2.477485,2.496572,2.590364,-5.79E-05,-0.000669,-8.28E-05,0,
607,261.730862,317.892505,307.276112,298.833374,289.35042,275.220782,252.068423,198.714692,78.575322,57.230752,53.720026,276.862931,331.57117,321.613743,309.138606,303.24388,299.427157,283.015962,249.355829,81.186087,56.682544,54.604427,243.105475,307.290421,301.835024,296.029494,288.557453,274.983583,248.354232,77.634978,194.308685,59.068682,67.056109,123.489113,97.206356,696.127632,691.4813,677.955433,624.861859,552.868739,521.346555,470.57168,1260.778815,1260.426932,234.467642,134.449126,52.691589,32.769609,30.58781,254.91699,1259.592716,1259.987857,1260.646756,1259.329327,1259.329368,1259.548811,1259.066184,2.552486,2.494773,2.523876,2.474738,2.486499,2.595553,9.47E-05,-0.000669,6.98E-05,0,
608,261.607953,318.211552,307.485724,299.264246,289.819501,275.618177,252.732266,198.665309,78.56454,57.40394,53.709178,277.148687,331.816073,321.749331,309.311306,303.41688,299.637039,283.30129,249.570061,81.138629,56.819073,54.741057,243.132043,307.132703,301.750622,296.092364,288.620498,275.19548,248.30564,77.587538,194.259298,59.094657,67.360545,1259.868803,97.29095,695.737778,691.273658,677.893543,625.016431,553.989463,523.435006,474.888512,1260.791459,1260.439575,234.781019,133.820859,52.850091,32.780671,30.561301,255.077869,1259.605354,1260.000497,1260.6594,1259.341963,1259.342004,1259.561448,1259.078819,2.543329,2.498589,2.517619,2.471381,2.492298,2.589753,-5.79E-05,-0.000822,6.98E-05,0,
609,261.949219,318.729933,307.821712,299.564088,290.267878,275.920546,252.587823,198.709083,79.046676,57.556554,53.862117,277.265381,331.711883,321.827883,309.500185,303.642843,299.752797,283.750987,249.725745,81.144021,56.935001,54.930802,243.062307,307.174833,301.939994,296.245183,288.625928,275.535122,248.498905,77.556271,194.188585,59.173652,68.083693,1259.856163,97.501278,695.6178,691.008187,677.411061,624.501961,554.372842,525.681098,479.685734,1260.778815,1260.426932,234.958769,133.734568,52.728495,32.769609,30.550216,255.291571,1259.592716,1259.987857,1260.646756,1259.329327,1259.329368,1259.548811,1259.066184,2.544856,2.485616,2.521435,2.459325,2.484362,2.592806,9.47E-05,-0.000822,6.98E-05,0,
610,262.178531,318.662035,307.863841,300.084687,290.568567,276.222878,252.855745,198.791021,79.27211,57.598766,53.793785,277.678672,331.936369,322.199107,309.799135,303.868792,299.721426,284.015541,250.557005,81.076068,57.087757,55.009946,242.917295,307.180232,302.092565,296.287449,288.926965,275.429191,248.804784,77.744952,194.308685,59.179061,70.347566,1259.843525,97.564147,695.024466,690.74273,676.892335,623.771609,554.935282,527.89104,484.301945,1260.766171,1260.414291,234.645415,133.497892,52.643798,32.758548,30.576726,255.542706,1259.580079,1259.975218,1260.634113,1259.316691,1259.316732,1259.536174,1259.05355,2.555081,2.508815,2.509073,2.476264,2.486652,2.61921,0.000247,-0.000669,6.98E-05,0,
