Time,GC_1_0mBC,GC_1_0-3mBC,GC_1_0-61mBC,GC_1_0-91mBC,GC_1_1-22mBC,GC_1_1-52mBC,GC_1_1-83mBC,GC_1_2-13mBC,GC_1_2-44mBC,GC_1_2-74mBC,GC_1_3-05mBC,GC_2_0mBC,GC_2_0-3mBC,GC_2_0-61mBC,GC_2_0-91mBC,GC_2_1-22mBC,GC_2_1-52mBC,GC_2_1-83mBC,GC_2_2-13mBC,GC_2_2-44mBC,GC_2_2-74mBC,GC_2_3-05mBC,GC_3_0mBC,GC_3_0-3mBC,GC_3_0-61mBC,GC_3_0-91mBC,GC_3_1-22mBC,GC_3_1-52mBC,GC_3_1-83mBC,GC_3_2-13mBC,GC_3_2-44mBC,GC_3_2-74mBC,GC_3_3-05mBC,GC_4_0mBC,GC_4_0-3mBC,GC_4_0-61mBC,GC_4_0-91mBC,GC_4_1-22mBC,GC_4_1-52mBC,GC_4_1-83mBC,GC_4_2-13mBC,GC_4_2-44mBC,GC_4_2-74mBC,GC_4_3-05mBC,GC_5_0-15mBS,GC_5_0-3mBS,GC_5_0-61mBS,GC_5_0-91mBS,GC_5_1-22mBS,GC_5_1-52mBS,GC_8_0-15mAF,BDP5_SED_0-15mBS,BDP5_SED_0-3mBS,BDP5_SED_0-61mBS,BDP5_SED_0-91mBS,BDP5_SED_1-22mBS,BDP5_SED_1-52mBS,HF_0-15mAF,RAD_0-15mAF,EVENT,Untitled,Comment
2940,269.276404,332.328184,314.74528,305.729642,294.829759,274.015536,236.286281,185.4453,85.382198,41.421079,47.050913,287.911475,348.585157,336.648723,324.140963,319.440947,314.753768,295.52262,263.412655,107.905503,50.095171,51.820114,236.417463,303.451217,300.639752,295.201237,289.758857,278.417416,254.786514,96.458825,196.504618,57.063784,55.238925,585.530028,687.96718,676.2317,662.755923,647.211834,613.053161,581.228112,559.459611,507.269295,358.375105,138.081829,246.610195,252.035501,193.129209,128.736254,58.547324,42.910969,1261.024292,2.510694,2.498766,2.469438,2.525555,2.471381,2.473832,-0.00021,-0.000822,-0.000388,0,
2941,269.802547,332.699004,315.337338,306.322828,295.498519,274.243891,236.254147,185.871166,85.718077,41.501025,47.130512,287.621508,348.845508,337.274324,324.621794,319.849092,315.088886,295.970466,263.567478,107.540576,50.285586,51.936396,236.460814,303.714055,300.866054,295.575318,290.170638,278.682525,255.241387,96.832707,197.616684,57.253395,55.275795,586.282842,688.948821,676.630828,663.371472,647.789553,613.268801,581.443179,559.10173,507.664149,360.849177,140.457968,244.993042,250.722396,194.121711,130.724195,59.503684,43.319845,1261.024292,2.533435,2.528679,2.477374,2.522503,2.456578,2.470779,0.000247,-0.000669,-8.28E-05,0,
2942,270.174341,332.918225,315.887206,306.947177,296.014304,274.838007,236.367387,186.32955,85.314235,41.61263,47.315711,287.067431,348.554155,337.091927,324.768058,319.885699,315.308649,296.191624,262.970325,107.059116,50.396524,51.973324,236.423076,304.00817,301.197271,295.796456,290.429156,279.201633,255.952607,96.759022,198.341477,57.363867,55.355034,587.18445,689.899703,677.216843,663.775203,648.372711,613.453867,581.914513,558.606041,508.818065,362.309533,140.086243,243.53098,250.165009,195.463326,132.118922,60.244565,43.957021,1261.030693,2.536945,2.515706,2.47478,2.528149,2.463598,2.470932,-5.79E-05,-0.000822,-8.28E-05,0,
2943,270.726392,332.912794,316.248295,307.382367,296.340354,275.018116,236.173037,186.820453,85.235354,41.718688,47.347236,286.655541,348.075262,336.575757,324.177533,319.440947,315.156691,296.112426,261.994075,106.757388,50.464979,51.967831,236.681616,304.076228,301.265398,295.717264,290.349805,279.492706,256.545793,97.232535,199.32751,57.395213,55.465635,587.220301,689.354226,676.853959,663.59414,648.11993,613.058523,581.340992,557.997652,509.320511,363.655076,139.482621,242.740318,250.202546,195.234324,132.870245,60.795962,44.476945,1261.030693,2.58609,2.542108,2.505152,2.537459,2.460088,2.453992,-0.00021,-0.000517,-0.000388,0,
2944,271.109106,333.362073,316.479103,307.576881,296.461816,275.140534,236.071016,187.213798,84.805768,41.80415,47.506395,286.260085,347.758287,336.185284,323.676407,319.122331,314.837933,295.570449,260.959364,107.101656,50.549927,51.978818,236.655107,304.234207,301.276342,295.9125,290.360787,279.540803,256.968476,97.538316,200.13975,57.553451,55.533865,587.358359,688.476156,676.159134,663.154212,647.970101,612.406273,580.905517,557.670223,509.135715,365.5039,139.439273,242.358101,250.57228,195.266795,133.503502,60.974248,44.694163,1261.024292,2.635082,2.571258,2.49111,2.516551,2.455968,2.44804,-5.79E-05,-0.000822,6.98E-05,0,
2945,271.395324,333.789595,317.054571,307.565957,296.524523,275.35222,236.248533,186.247473,84.354389,41.867465,47.791601,286.17518,347.783875,336.283884,323.482652,318.74529,314.607241,294.822078,260.238321,107.535065,50.575903,52.078609,236.530675,304.296793,301.412592,296.380602,290.903709,279.900457,257.331422,97.490496,200.547879,57.616136,55.649956,587.973205,688.663371,676.382247,664.173561,649.131115,611.908532,580.552433,556.637738,508.818065,366.599827,140.539079,242.665003,250.95315,196.035807,133.396355,60.759206,44.848187,1261.030693,2.618904,2.566832,2.504694,2.492744,2.448948,2.464064,-0.00021,-0.001127,-8.28E-05,0,
2946,271.4807,333.763925,317.285335,307.797176,296.903786,275.660206,236.599466,186.33523,83.961585,42.027292,47.950707,286.555692,347.831135,336.148798,323.749554,318.902646,314.691409,295.164898,259.614052,107.064625,50.697816,52.163444,236.466427,304.675304,301.828283,296.76002,291.13622,280.282107,257.828755,97.132953,200.597359,57.663907,55.734679,588.772705,688.965098,676.284222,664.256796,649.105775,611.416179,579.95381,555.539034,506.5315,367.373922,143.609634,243.090439,250.926822,196.314345,132.280377,60.292306,44.710785,1261.043496,2.559686,2.521811,2.497063,2.519146,2.464361,2.464675,-5.79E-05,-0.000975,-8.28E-05,0,
2947,271.4807,333.398606,317.175403,307.723745,296.977441,275.957113,236.976862,186.488025,83.667991,42.101663,47.950707,286.555692,347.649014,336.039339,323.676407,319.049104,314.984452,295.459849,259.76357,106.398193,50.734786,52.200366,236.579637,304.601791,301.901869,296.833706,291.17314,280.133863,258.053123,96.838188,200.29229,57.737541,55.797399,589.658424,689.354226,676.99911,665.042799,649.52841,612.267888,580.086483,554.991552,506.879778,367.435766,147.570624,243.53098,251.06572,197.1425,130.767327,59.65627,44.514074,1261.030693,2.559839,2.514791,2.478748,2.513957,2.472601,2.45857,0.000247,-0.000822,-0.000235,0,
2948,271.555011,333.252472,317.248692,307.68703,297.014268,276.105553,237.052334,187.099202,83.411111,42.250392,48.061763,286.297038,347.721863,336.112312,323.603258,318.866031,314.874563,295.496716,260.286805,105.694994,50.882657,52.237288,236.42869,304.307727,301.681108,296.870549,291.13622,279.98561,257.940942,96.543461,200.21602,57.847987,55.913473,589.914783,689.032393,677.476289,665.410422,649.642156,613.099825,580.593622,555.927345,507.638965,369.294431,151.403733,243.950646,251.296441,196.842916,129.159857,59.220444,44.33396,1261.037094,2.541829,2.519217,2.493247,2.522198,2.45551,2.458417,-5.79E-05,-0.000975,-0.000235,0,
2949,271.809555,333.100903,317.243243,307.644852,297.045616,276.062924,237.084457,187.819289,83.222175,42.244858,48.130287,286.513245,347.643595,335.997424,323.634392,318.860585,314.795851,295.638698,260.094392,105.467481,51.025017,52.305636,236.423076,304.2655,301.565251,296.791384,291.056889,279.980098,257.748398,96.280126,200.515419,57.952952,55.944831,590.626626,689.09969,677.906387,665.622363,649.600648,613.310103,582.344667,556.780886,508.243804,367.726504,153.674607,244.321379,251.666,197.256978,127.542662,58.663186,43.957021,1261.030693,2.517867,2.510212,2.482716,2.540663,2.472296,2.461928,-0.00021,-0.000975,-0.000235,0,
2950,272.212658,333.278145,317.201151,307.786253,297.150615,275.834735,237.04111,188.233785,83.069939,42.425212,48.272833,286.544696,347.92957,335.991996,323.628951,318.855138,314.607241,295.817537,260.724088,105.313987,51.093444,52.263224,236.606146,304.039466,301.70696,296.749061,291.051399,280.011651,257.705437,96.01682,200.166537,57.984289,55.976188,590.908163,689.276075,677.864678,665.653185,649.523021,613.628212,583.773251,556.811331,508.525584,365.685663,153.213477,244.503917,251.622891,198.205197,126.600779,58.252976,43.765737,1261.024292,2.533588,2.511891,2.475848,2.519451,2.461614,2.458265,-5.79E-05,-0.000975,-8.28E-05,0,
2951,272.557999,333.508204,317.431907,308.017458,297.124747,275.697321,236.82591,188.62712,83.154243,42.547794,48.394877,286.888213,347.867559,336.002853,323.71298,318.902646,314.654777,296.160246,261.74377,105.435987,51.437047,52.458801,236.692841,304.160685,301.754696,296.686332,291.025457,279.874416,257.679164,96.10144,199.872797,58.142482,56.129104,592.240455,689.972437,678.414527,665.984619,649.636767,614.280552,585.463639,558.391315,509.392287,366.018246,153.522776,243.945031,251.553459,198.897635,126.568927,57.853677,43.73413,1261.030693,2.517715,2.498766,2.482869,2.527386,2.470007,2.472,-5.79E-05,-0.000975,-0.000388,0,
2952,273.009167,333.988535,317.657203,308.500151,297.351171,275.888411,236.907,188.823785,83.416569,42.739164,48.585413,287.15231,347.909401,336.044768,323.828141,318.871478,314.843385,296.165727,263.018753,105.885527,51.553397,52.501209,236.924847,304.460229,301.686579,296.949712,291.326306,280.102313,257.535128,95.849112,199.458952,58.184766,56.171456,593.465283,690.77801,679.109636,666.569681,650.111726,615.328368,587.548666,559.649237,510.581857,366.496206,152.50381,243.687168,251.296441,198.636269,126.761731,57.675149,43.59106,1261.037094,2.543661,2.527915,2.483327,2.517619,2.46253,2.451702,0.000247,-0.001127,6.98E-05,0,
2953,273.183772,334.269901,318.08597,308.819586,297.634785,276.285572,237.273125,189.00341,84.176334,42.802429,48.722406,287.067431,348.080679,336.14337,323.890404,318.933815,314.905741,296.302198,263.53016,106.133583,51.727146,52.564054,237.026811,304.780103,301.786019,297.012436,291.499912,280.387773,257.785795,95.7645,199.56202,58.28424,56.27651,594.141455,691.318206,679.35834,666.854127,650.575942,617.04872,589.766763,561.540709,512.262848,367.254049,152.308446,243.568624,251.028197,198.783182,127.093178,57.596041,43.548357,1261.030693,2.554497,2.524405,2.475543,2.519451,2.464971,2.448803,9.47E-05,-0.001127,-0.000388,0,
2954,273.454726,334.646023,318.353314,309.124131,297.940283,276.964434,237.586186,189.243949,85.178313,42.962132,48.844411,286.635088,347.909401,336.336653,323.828141,318.761631,314.806755,296.313158,263.503941,106.292651,51.775081,52.648863,237.453017,305.195313,302.091296,297.318105,291.547806,280.361737,257.983899,95.554508,199.420813,58.442411,56.455254,594.745921,691.749317,679.752279,666.921188,651.004064,618.373834,591.160222,561.821684,512.688003,367.357659,151.695835,243.600652,250.985076,198.548577,127.312314,57.406501,43.654279,1261.024292,2.547019,2.52349,2.488058,2.535017,2.421938,2.431557,-5.79E-05,-0.000822,-0.000388,0,
2955,273.820437,335.224964,318.860721,309.302176,298.155695,277.181484,237.3542,189.505643,86.164138,43.290978,49.023877,286.814323,348.12252,336.69606,323.859272,318.719567,314.728041,296.60252,263.79692,106.73138,51.917358,52.606459,237.824601,305.336845,302.269772,297.496807,291.7638,280.763841,257.529564,96.138272,199.300719,58.547347,56.497598,595.361122,691.718366,679.721389,666.926592,651.298478,618.415161,591.057967,561.612289,514.23585,367.835527,150.677596,243.719194,250.915626,199.927626,127.804914,57.448806,43.62267,1261.030693,2.520157,2.498614,2.46898,2.529523,2.461919,2.415532,9.47E-05,-0.000822,-8.28E-05,0,
2956,273.746194,335.298007,319.227009,309.74255,298.302946,277.292761,237.090069,189.314662,86.421177,43.43956,49.060868,286.703484,347.903983,336.550129,323.749554,318.719567,314.764672,297.118428,264.393862,107.509046,52.138991,52.791013,237.862318,305.300096,302.232983,297.459972,291.7638,280.800894,257.192927,96.248772,199.453277,58.620951,56.687317,596.371001,692.123985,679.654193,666.605911,650.581331,617.341738,590.202501,561.86816,514.779225,366.568901,149.129256,243.611883,250.658536,200.925012,128.897403,57.969576,43.479586,1261.037094,2.524278,2.508076,2.478748,2.529218,2.472296,2.442851,-0.00021,-0.000822,6.98E-05,0,
2957,273.957867,335.287149,319.325998,309.731632,298.181555,277.096261,236.701465,188.806746,86.043062,43.205622,49.160829,286.581644,348.038839,336.685205,323.702099,318.415731,314.753768,297.181165,264.233546,107.535065,52.275745,52.81694,237.737946,305.215666,302.185254,297.41218,291.86356,280.93808,257.331422,96.05365,200.776673,58.683604,56.718661,596.796186,692.009411,679.176825,666.238213,650.106337,616.689168,590.914494,562.471248,514.307588,367.944549,148.062919,243.342751,250.502817,202.749721,130.279501,58.479233,43.362556,1261.030693,2.508863,2.50426,2.486837,2.533491,2.470465,2.428199,-5.79E-05,-0.001127,6.98E-05,0,
2958,274.716705,335.412997,319.488839,309.784704,298.124359,276.704747,236.454105,188.785588,85.545429,43.222209,49.177341,286.487292,347.945824,336.737971,323.498975,318.285594,314.696861,297.08706,262.794786,106.810937,52.255289,52.870319,237.566181,305.048308,302.201665,297.354942,291.880024,281.102807,257.796922,96.180585,201.441896,58.884018,56.829184,596.832065,691.209077,678.450824,665.803488,650.323073,617.408288,591.703617,563.509181,515.670516,368.380619,147.192006,243.229806,250.615408,204.7701,131.81848,59.10461,43.325392,1261.030693,2.514357,2.499529,2.479664,2.540358,2.464819,2.461165,-5.79E-05,-0.000822,6.98E-05,0,
2959,275.156434,335.480608,319.776385,310.036104,298.302946,277.033107,236.448492,189.200073,85.576681,43.142378,49.282796,286.075315,347.721863,337.024394,323.603258,318.097041,314.508247,297.228969,261.59438,106.213115,52.471383,53.01245,237.636011,305.079594,302.159405,297.423136,292.095994,281.097297,257.753961,96.727661,201.321839,58.952137,56.902862,596.903823,690.845329,678.160451,665.622363,650.503692,617.516162,591.27318,563.652346,516.746387,368.998339,146.624199,243.079205,250.803049,206.294389,133.621877,59.582723,43.325392,1261.030693,2.528399,2.512196,2.473864,2.518993,2.457189,2.457654,-5.79E-05,-0.001127,-8.28E-05,0,
2960,275.156434,335.188443,319.922874,310.182873,298.52381,277.329852,236.82591,189.582035,85.503255,43.25383,49.319781,283.78312,346.446886,336.075826,322.981453,317.327916,313.922073,297.118428,262.042522,109.658598,53.94787,53.01245,237.711449,305.153096,302.085825,297.423136,292.354342,281.430711,257.716563,97.169801,201.626858,59.062521,57.013374,597.26262,691.427338,678.341933,665.40502,650.503692,617.084677,590.340616,563.616554,517.499432,370.851168,145.82951,242.853285,250.727994,207.132543,135.314171,59.876898,43.325392,1261.030693,2.521683,2.50365,2.47249,2.505716,2.457952,2.446208,-0.00021,-0.001127,5.000926,0,
2961,274.53116,333.184835,319.1592,310.078255,298.934164,277.891673,237.963432,190.428011,86.059445,43.556513,49.658102,275.379197,342.735245,333.198116,319.547189,313.302341,309.711877,293.732086,260.03076,106.440718,62.678578,58.103411,237.377571,304.423471,301.539397,297.281268,292.027665,281.510306,258.021293,96.84367,201.823159,59.215165,57.092541,597.94972,691.978458,678.746629,665.845117,651.123226,617.953034,589.628654,563.478732,518.293632,371.147181,145.30552,242.745935,250.658536,206.452478,135.771327,59.882387,43.293774,1261.037094,2.510999,2.490067,2.45097,2.47672,2.428957,2.454144,0.0004,-0.000975,0.002359,0,
2962,273.486326,329.817208,318.311232,309.632461,298.634236,277.441123,238.523583,191.835473,88.698585,48.407085,53.161243,266.898624,335.581039,328.627697,313.827387,305.84702,301.66514,286.598499,254.637094,101.813507,66.198954,63.57533,236.994694,303.278305,300.429853,295.9125,289.954525,279.132995,255.696172,96.469785,199.186297,59.356854,57.129376,598.165017,692.051221,678.601432,665.881343,651.376126,618.384564,589.198285,562.977659,518.365343,370.384344,144.171019,242.670621,249.907836,202.221604,135.131679,59.735305,43.219442,1261.037094,2.520004,2.501208,2.471575,2.532575,2.425447,2.426063,0.002231,-0.001127,0.000375,0,
2963,271.369228,325.904147,315.526086,306.989363,295.725062,275.437503,238.372726,193.363047,93.18467,55.900121,59.348716,259.103253,325.462618,322.193348,307.370742,298.602507,293.751981,279.303674,248.936009,99.746439,66.198954,65.007255,236.277733,300.298583,297.152241,292.48318,285.999661,273.974135,251.462599,96.322441,196.401509,59.7615,57.203043,598.631508,692.815296,679.182241,666.823299,651.809693,618.888044,589.915574,563.01345,517.217914,369.694086,143.944191,242.068018,247.91731,200.925012,133.890634,59.404336,43.107934,1261.037094,2.527635,2.50304,2.468675,2.515178,2.445286,2.457044,0.002079,-0.000822,0.000375,0,
2964,269.144246,321.187876,311.900732,303.320661,292.339186,272.731872,237.359811,194.590649,98.126282,62.561395,64.387349,249.937303,316.794457,316.9278,300.503521,290.424434,285.084298,271.212589,242.435896,98.7929,64.55213,65.379781,234.811051,297.247966,293.65538,288.020897,281.748255,269.107866,247.001459,96.585781,193.964998,60.245099,57.418533,598.626154,692.882642,679.35834,667.723766,652.563115,619.242325,590.053686,563.043897,516.531221,372.84876,146.7756,240.932108,245.693835,199.622459,132.38185,58.883909,42.842161,1261.030693,2.541372,2.512196,2.500726,2.510752,2.455815,2.443156,0.001926,-0.000975,0.000375,0,
2965,266.267628,316.120478,307.374126,298.527395,287.93575,268.629814,234.894864,194.655658,102.212383,65.413527,66.504806,241.283144,307.357978,311.199312,293.163063,282.169619,276.261132,263.451114,236.39206,86.384834,64.027005,66.396457,233.402224,294.067319,290.174906,284.164153,277.955775,265.483053,243.004325,96.906394,192.045306,61.153378,58.302241,598.626154,692.409623,679.104221,667.796241,652.599252,618.702861,590.19715,562.900734,514.702139,370.66954,148.631083,239.311103,243.172704,197.638557,130.767327,58.479233,42.58188,1261.030693,2.519852,2.511433,2.47478,2.51823,2.446506,2.419042,0.001316,-0.00128,-8.28E-05,0,
2966,265.336513,314.176907,305.720674,296.428307,285.903317,266.171865,233.194734,194.655658,105.688452,66.954232,68.228732,233.51563,297.318877,305.179446,286.591808,274.902724,268.832113,256.049488,230.306998,76.00516,63.18207,68.450924,231.096431,290.82047,286.775171,281.276247,274.688829,261.639721,239.31326,97.311717,190.1749,62.14577,59.485449,598.667393,692.051221,678.67403,667.874123,652.857603,619.211725,589.772113,561.152368,509.900056,366.823329,150.379957,237.468228,240.239919,195.163686,129.197354,57.932775,42.327095,1261.037094,2.51161,2.521506,2.466233,2.521435,2.448338,2.417211,0.001468,-0.001127,-8.28E-05,0,
2967,263.404163,311.540558,304.071923,296.028539,285.16938,264.947481,232.519988,194.928612,108.916854,68.866503,69.957555,225.957473,287.179355,298.897183,279.713999,267.210433,260.900387,248.59217,223.834406,69.154582,62.599617,70.106723,228.718551,287.131946,283.080573,278.056878,270.902285,257.608571,236.11291,97.648882,187.966423,63.253482,60.520947,598.852173,691.911125,678.280169,667.589626,653.296664,620.044336,588.020192,556.827358,504.700398,364.865785,153.230468,235.472909,236.775167,192.802726,127.778634,57.422987,41.886226,1261.043496,2.511457,2.493425,2.464707,2.512278,2.413544,2.40256,0.001774,-0.000822,-8.28E-05,0,
2968,260.414094,306.613606,301.013265,293.295451,281.907944,261.845628,230.92615,194.808388,110.840381,70.034151,71.455114,219.051153,276.54656,290.857813,272.212222,258.173796,251.619124,239.742867,216.233833,65.113129,61.859085,71.27461,225.986352,283.20542,279.295666,274.339546,267.769415,254.495933,232.935011,97.569687,185.211997,64.276424,61.355732,598.913235,691.900267,678.668615,667.760003,653.538867,620.249419,586.50344,550.482488,496.624517,358.708033,153.370954,233.232288,233.591053,190.118795,126.344296,57.080673,41.54019,1261.030693,2.510694,2.488694,2.447307,2.507547,2.408814,2.448345,0.001774,-0.000822,6.98E-05,0,
