Time,GC_1_0mBC,GC_1_0-3mBC,GC_1_0-61mBC,GC_1_0-91mBC,GC_1_1-22mBC,GC_1_1-52mBC,GC_1_1-83mBC,GC_1_2-13mBC,GC_1_2-44mBC,GC_1_2-74mBC,GC_1_3-05mBC,GC_2_0mBC,GC_2_0-3mBC,GC_2_0-61mBC,GC_2_0-91mBC,GC_2_1-22mBC,GC_2_1-52mBC,GC_2_1-83mBC,GC_2_2-13mBC,GC_2_2-44mBC,GC_2_2-74mBC,GC_2_3-05mBC,GC_3_0mBC,GC_3_0-3mBC,GC_3_0-61mBC,GC_3_0-91mBC,GC_3_1-22mBC,GC_3_1-52mBC,GC_3_1-83mBC,GC_3_2-13mBC,GC_3_2-44mBC,GC_3_2-74mBC,GC_3_3-05mBC,GC_4_0mBC,GC_4_0-3mBC,GC_4_0-61mBC,GC_4_0-91mBC,GC_4_1-22mBC,GC_4_1-52mBC,GC_4_1-83mBC,GC_4_2-13mBC,GC_4_2-44mBC,GC_4_2-74mBC,GC_4_3-05mBC,GC_5_0-15mBS,GC_5_0-3mBS,GC_5_0-61mBS,GC_5_0-91mBS,GC_5_1-22mBS,GC_5_1-52mBS,GC_8_0-15mAF,BDP5_SED_0-15mBS,BDP5_SED_0-3mBS,BDP5_SED_0-61mBS,BDP5_SED_0-91mBS,BDP5_SED_1-22mBS,BDP5_SED_1-52mBS,HF_GC8_0-15mAF,RAD_GC8_0-15mAF,EVENT,Untitled,Comment
1213,347.3274,382.494651,367.07563,356.195702,341.213853,312.461272,258.838929,187.060471,93.147895,75.795087,67.392101,354.181222,402.032149,384.462821,371.105251,362.375257,354.174434,328.524361,234.433368,98.087599,53.394185,61.518905,308.089478,361.773106,357.876093,352.382823,343.814313,328.3109,286.45304,108.551086,181.935704,89.965095,95.072293,786.65462,395.664974,823.968942,816.566312,793.220275,738.066695,691.807385,648.586526,596.290836,325.447858,1265.670561,108.952998,74.400101,59.045808,46.781695,40.47545,36.329798,1264.30666,2.503063,2.49724,2.463028,2.513652,2.459935,2.478563,0.000247,-0.000822,-8.28E-05,0,
1214,347.769779,382.681502,367.408211,356.4559,341.438148,312.760211,258.844636,186.56972,93.337518,75.947257,67.544416,354.186778,402.073789,384.649468,371.364881,362.526195,354.47095,328.968617,235.156845,97.982633,53.584349,61.598016,308.058369,362.251302,358.063571,352.716039,344.330326,329.047478,287.641319,108.48263,181.979707,90.080974,93.452254,786.691746,395.44794,824.156214,816.491517,794.001236,740.418021,693.918456,648.478254,597.04426,325.92345,1265.670561,108.87882,74.106678,58.825046,46.707582,40.289207,36.255012,1264.30666,2.522294,2.494188,2.466233,2.498848,2.457952,2.472611,-5.79E-05,-0.001127,6.98E-05,0,
1215,348.060975,382.93534,367.807899,356.710535,341.766226,313.05353,259.218489,187.142698,93.374321,76.057187,67.654449,353.89577,402.182163,384.685691,371.546365,362.526195,354.43458,329.443808,237.195535,97.908906,53.658155,61.671513,308.278649,362.614854,358.354642,352.78885,344.767821,329.961084,289.04505,108.48263,181.521628,90.007462,92.894563,786.797438,395.370052,823.963205,816.336205,794.107116,741.772292,696.097646,648.869728,597.971642,327.563782,1265.663974,108.57646,73.734277,58.67222,46.701901,40.208992,36.211886,1264.300078,2.511305,2.503345,2.467301,2.506174,2.452,2.474747,-5.79E-05,-0.000975,-0.000388,0,
1216,348.279364,383.442984,368.062234,357.037908,341.984935,313.566787,259.592281,188.365035,93.558342,76.240403,67.764478,354.041275,402.362782,384.975463,371.618958,362.744273,354.725529,329.663112,238.855453,97.7246,53.731958,61.634765,308.792586,362.905683,358.754844,353.225699,345.132378,330.618784,290.226601,108.48263,181.521628,89.933951,92.416209,786.94595,395.406225,823.775943,816.560585,794.032731,742.875207,697.627533,650.313593,598.904598,331.475358,1265.663974,108.353982,73.514205,58.598622,46.701901,40.097224,36.137091,1264.300078,2.509931,2.517385,2.469438,2.485724,2.465887,2.473679,0.000247,-0.000975,6.98E-05,0,
1217,348.570538,384.131865,368.716195,357.43801,342.276536,313.896704,260.003384,189.128977,93.631954,76.350334,67.911181,354.259528,402.362782,385.011684,371.69155,362.925999,354.798264,330.211334,240.702675,97.7246,53.621252,61.708261,309.15964,363.196499,358.900367,353.480515,345.460462,330.874534,290.632647,108.48263,181.67432,89.970706,92.073819,787.083091,395.250447,824.064094,816.848323,794.170109,743.26841,698.745865,650.591338,599.575429,333.108377,1265.650803,108.120175,73.172857,58.329733,46.764656,40.048545,36.12563,1264.286915,2.509626,2.495256,2.454023,2.505411,2.467718,2.477952,9.47E-05,-0.000822,0.000222,0,
1218,348.752515,384.56691,369.188463,358.056306,342.750358,314.446505,260.563861,189.70192,93.521536,76.31369,67.947856,353.932147,402.362782,385.192784,371.836731,362.853309,354.834632,330.430607,240.250424,97.503452,53.436727,61.781755,309.306451,363.632701,359.009507,353.589719,345.56982,331.276403,290.780286,108.371463,182.170576,89.933951,91.45975,787.540045,395.26153,824.899643,817.72007,794.851037,743.500309,698.939227,650.349693,600.411849,334.434585,1265.663974,107.649647,72.890654,58.267404,46.701901,40.022706,36.099692,1264.300078,2.521988,2.496325,2.445934,2.508158,2.46314,2.480852,9.47E-05,-0.000822,-0.000388,0,
1219,348.79447,384.898706,369.520943,358.280068,342.938154,314.855242,261.354004,189.975119,93.49035,76.282645,68.063481,353.501172,401.898678,385.017215,371.805978,362.931548,354.985655,330.436185,239.690746,97.36166,53.589982,61.787367,309.532262,364.074425,359.233334,353.886478,345.684739,331.172382,291.154986,108.451232,182.596325,89.902808,91.728498,787.811365,395.200267,825.323218,817.843753,794.862434,743.327713,698.76819,649.747074,600.92531,336.271685,1265.677147,107.290405,72.608448,58.094653,46.602085,39.922345,36.073756,1264.313243,2.51161,2.492967,2.462722,2.507547,2.470618,2.483752,9.47E-05,-0.001127,-8.28E-05,0,
1220,348.898093,385.146924,369.951289,358.747277,343.297032,315.142815,261.983133,191.000536,93.558342,76.350334,68.241246,353.859393,402.146039,385.011684,371.836731,362.744273,354.907366,330.503696,239.609591,97.429741,53.805758,61.745009,309.746852,364.432334,359.591558,354.426893,345.897881,331.057205,291.075542,108.297355,183.08677,89.933951,91.943575,788.288467,395.0862,825.542277,817.987662,794.782337,743.616263,697.961005,649.849834,601.529978,338.20094,1265.670561,106.840112,72.382743,57.941775,46.485218,39.916633,36.030622,1264.30666,2.515883,2.49724,2.468522,2.51121,2.470312,2.483752,9.47E-05,-0.000822,-0.000235,0,
1221,349.334809,385.400664,370.278188,359.001828,343.515688,315.289392,262.057808,192.299059,93.521536,76.386977,68.277918,354.405025,402.579517,385.446316,372.272257,363.180407,355.125564,331.161453,240.928769,97.429741,53.768858,61.855248,309.856945,364.650401,359.84619,354.71806,346.189478,331.312935,291.260061,108.297355,183.468527,90.007462,92.127515,789.142766,395.050024,826.366638,818.92302,794.670743,743.947242,697.232384,651.113392,602.355554,341.047326,1265.670561,106.395601,71.979241,57.941775,46.448154,39.842103,36.030622,1264.30666,2.507489,2.495714,2.464554,2.509073,2.468329,2.483447,0.000247,-0.000669,-0.000235,0,
1222,349.625937,385.473159,370.459792,359.292733,343.807219,315.545889,262.169815,193.52109,93.595147,76.460264,68.424606,354.805128,402.940724,385.808486,372.598883,363.725537,355.889202,332.038338,243.376755,97.614023,53.768858,61.855248,310.187203,364.904802,359.99169,354.827245,346.335272,331.459061,291.260061,108.260302,183.888464,90.044218,92.053938,789.477102,395.050024,826.966273,819.259798,795.191542,744.462145,696.503866,651.077287,602.642727,344.001814,1265.670561,105.803083,71.575725,57.684086,46.374022,39.879368,35.993219,1264.30666,2.519088,2.492204,2.465775,2.512431,2.46604,2.480394,9.47E-05,-0.000822,6.98E-05,0,
1223,349.922612,385.877398,370.574296,359.516456,343.958544,315.954518,262.623489,194.634277,93.821612,76.575793,68.466879,355.174394,403.271306,386.248593,373.148766,364.058144,356.294725,332.701485,244.962937,97.65651,53.774491,62.04458,310.559724,365.346446,360.360979,355.123951,346.523072,331.939519,291.376402,108.265961,184.314235,90.123343,91.527677,789.46572,394.894236,827.067232,818.724472,794.882539,744.193418,695.582207,649.694378,601.411302,344.756401,1265.657389,105.162397,71.307695,57.562354,46.362659,39.793412,35.944351,1264.293496,2.488869,2.489915,2.46028,2.509836,2.46726,2.475816,-5.79E-05,-0.000822,-0.000235,0,
1224,350.121234,386.111457,370.663567,359.751277,344.120997,316.227759,262.827216,195.49175,93.985715,76.812452,68.667037,355.700223,403.287853,386.410038,373.600833,364.54718,356.638619,333.33918,246.973002,97.599681,54.012774,62.024672,310.980102,365.690144,360.777723,355.50454,346.758439,332.358039,292.020558,108.431155,184.140846,90.250456,92.195459,790.065849,394.755072,828.310021,819.965132,794.516257,744.309389,695.332873,649.59162,598.294579,343.704488,1265.663974,104.538929,71.01983,57.457541,46.220064,39.799124,35.912678,1264.300078,2.532367,2.495409,2.461349,2.49778,2.46604,2.47429,0.000247,-0.000975,-8.28E-05,0,
1225,350.322876,386.131108,370.755892,360.025494,344.32293,316.174339,262.73547,195.932409,94.005665,77.08881,68.79691,356.11995,403.704702,386.827982,373.947055,364.893889,356.694669,333.87031,249.435088,97.693369,54.069664,62.118065,311.366824,365.964202,361.161133,355.924551,346.960421,332.487408,292.704547,108.562404,184.237882,90.233617,92.127515,790.405949,394.796791,828.42824,819.970863,793.852471,742.733769,694.828664,649.127913,596.721358,344.184145,1265.670561,103.952652,70.842017,57.279081,46.114529,39.767569,35.955815,1264.30666,2.508863,2.50014,2.461349,2.505563,2.467108,2.479021,0.000247,-0.000975,-8.28E-05,0,
1226,350.572017,386.306793,370.931941,360.23809,344.499551,316.315286,263.326911,196.308352,94.073669,77.193145,69.047988,356.732575,403.9881,387.039709,374.485749,365.324343,357.052682,334.120385,251.605962,98.056362,54.2116,62.112455,311.984778,366.43102,361.628359,356.355649,347.355737,332.372259,293.436518,108.742046,185.033765,90.264763,92.201095,790.554582,394.724437,828.20329,819.858582,793.592143,740.528268,694.173298,648.550435,595.824456,345.022802,1265.670561,103.323908,70.511829,57.168611,45.929145,39.7303,35.955815,1264.30666,2.511763,2.49663,2.466843,2.513346,2.470618,2.483447,0.000247,-0.000975,-0.000235,0,
1227,350.69785,386.504594,371.348055,360.545599,344.698425,316.368703,264.164814,196.783936,94.642787,77.393165,69.211459,357.149208,404.221318,387.526996,375.046561,365.77696,357.651011,334.757918,253.010587,98.405066,54.339163,62.129288,312.478347,367.283305,362.226845,356.845323,347.627515,332.352462,293.969622,108.79609,186.082041,90.244843,92.011513,790.77185,394.610361,827.897631,819.703147,793.28895,739.163103,692.966433,646.740619,591.945123,343.813893,1265.663974,102.763637,70.249386,56.942009,45.812218,39.724587,35.912678,1264.300078,2.511457,2.48961,2.456465,2.513041,2.469244,2.484362,0.000247,-0.000975,-8.28E-05,0,
1228,350.577576,386.566016,371.336969,360.716272,344.905905,316.650578,264.899371,197.383045,95.368071,77.601839,69.493582,357.501688,404.643616,388.059006,375.652177,366.274467,358.257871,335.696118,255.734116,98.651915,54.401674,62.228289,312.723845,367.635504,362.688449,357.307191,348.162982,332.523932,294.290166,108.933026,186.8721,90.343895,91.65493,790.820397,394.585269,827.384314,819.228108,793.151601,738.513106,692.468028,645.344684,589.66107,344.007399,1265.677147,102.294425,70.003796,56.732316,45.749419,39.736013,35.924143,1264.313243,2.493142,2.48381,2.458754,2.509379,2.463598,2.477037,0.000247,-0.001127,-0.000235,0,
1229,350.795884,386.747219,371.518545,360.679917,345.05164,316.980251,265.645083,198.260937,96.289045,77.858358,69.750232,357.93797,405.329651,388.529627,376.305088,367.073625,358.730399,336.243748,258.765033,99.278883,54.43856,62.30177,313.053862,367.962451,362.94297,357.780137,348.345169,332.670026,294.769375,109.00716,187.826521,90.270376,90.772269,790.671754,394.512913,826.372378,818.292684,792.965681,738.660043,693.159579,644.587195,586.864522,344.444985,1265.677147,101.850955,69.710263,56.621816,45.675248,39.736013,35.961548,1264.313243,2.509473,2.491594,2.464554,2.518993,2.468481,2.475663,-5.79E-05,-0.000822,-0.000388,0,
1230,350.717556,386.995364,371.65826,360.819785,345.446833,317.597305,266.273064,199.056577,97.204751,78.072637,70.037934,358.186902,405.973994,388.777496,376.807325,367.540266,359.124652,336.785756,261.039261,100.453916,54.543583,62.369638,313.121596,368.392812,363.301005,358.174744,348.813273,332.956627,295.685094,109.186846,188.698741,90.301523,90.350906,790.691836,394.387747,825.755608,817.938795,793.171698,738.459491,693.324855,643.885339,584.948146,345.048095,1265.657389,101.353661,69.363161,56.568046,45.584017,39.793412,35.944351,1264.293496,2.507947,2.491899,2.462265,2.513957,2.460698,2.481005,0.000247,-0.001127,6.98E-05,0,
1231,350.837827,387.223851,371.8146,361.012657,345.712974,318.084571,266.880682,200.06039,98.137712,78.340362,70.342423,358.888707,406.634802,388.933346,376.927206,367.69664,359.281136,337.198424,262.656486,100.539002,54.591727,62.417597,313.206125,368.803459,363.930154,358.767861,349.188728,333.296457,296.433223,109.34646,189.51208,90.312748,89.700437,790.740382,394.290294,825.317479,817.57617,793.48058,738.397278,693.736433,643.139071,584.56484,346.335265,1265.670561,100.84784,69.117538,56.395151,45.595387,39.767569,36.068024,1264.30666,2.515425,2.496172,2.455549,2.477331,2.419648,2.443308,9.47E-05,-0.001127,-0.000235,0,
1232,351.050567,387.471978,371.881683,361.33428,345.962414,318.591624,267.322076,200.741362,98.943496,78.554648,70.593443,359.428395,406.99025,389.145002,377.356866,368.017967,359.602674,337.740344,264.367425,101.050135,54.844256,62.558936,313.237192,368.870558,364.28814,359.198784,349.401759,333.802123,296.943309,109.452025,190.346075,90.380655,89.180221,791.069147,394.21239,825.386672,817.383413,793.437696,738.097799,693.65805,642.772945,584.523505,346.621306,1265.663974,100.325174,68.781645,56.094773,45.515522,39.910921,36.137091,1264.300078,2.519394,2.494341,2.46318,2.491065,2.451695,2.466201,-5.79E-05,-0.000822,-8.28E-05,0,
1233,351.086949,387.290796,371.917996,361.152518,346.03527,318.81131,267.769074,201.351785,99.460007,78.811186,70.740078,359.828211,406.954155,389.072608,377.574455,368.381141,359.820726,337.849836,265.710007,101.271647,54.954884,62.595672,313.163861,368.761591,364.397196,359.235156,349.583913,333.838638,297.716717,109.600337,191.224038,90.380655,89.920999,792.450107,394.290294,827.640965,819.072696,793.369018,738.029965,693.554417,644.040657,584.385622,346.517531,1265.670561,99.777032,68.493677,55.805643,45.484115,39.879368,36.292405,1264.30666,2.481696,2.479537,2.453565,2.508005,2.466955,2.483141,9.47E-05,-0.000975,-8.28E-05,0,
1234,351.243596,387.301856,371.78383,361.054562,346.009969,318.968945,268.227359,201.935648,99.840289,78.932331,70.897911,360.021043,406.892988,388.794081,377.440473,368.537497,360.158895,337.860978,267.025941,101.689093,55.113637,62.753832,313.431711,368.736359,364.5537,359.20989,349.485742,333.849788,298.169824,109.871241,192.762478,90.318361,89.700437,793.193675,394.181753,828.578214,819.409486,793.071536,738.654415,693.663626,644.220988,583.991348,347.246545,1265.670561,99.371004,67.979856,55.547675,45.521207,39.953895,36.329798,1264.30666,2.509626,2.492662,2.460738,2.516704,2.457189,2.462538,9.47E-05,-0.000822,-0.000388,0,
1235,351.414384,387.182084,371.772744,360.970752,345.962414,319.104209,268.848974,202.839433,100.161185,78.99443,70.960027,360.155317,407.242909,388.927818,377.248069,368.235874,359.748043,337.886333,268.355648,102.120997,55.28673,62.889545,313.713813,369.015844,364.578953,359.162412,349.474621,334.167267,298.45312,110.787278,194.506397,90.417415,89.448765,793.459651,394.078754,828.658947,819.265529,792.445149,739.578505,694.615777,643.937988,582.455685,347.252127,1265.677147,99.007608,67.545021,55.369039,45.452709,39.996869,36.372919,1264.313243,2.510389,2.472059,2.445018,2.515788,2.47077,2.468032,0.000247,-0.000975,-8.28E-05,0,
1236,351.294123,387.533391,371.979537,360.959651,346.169855,319.532341,269.76817,203.666806,100.482132,79.056532,71.022145,360.616674,407.448444,389.242536,377.382056,367.970557,359.664255,337.729203,269.721839,102.626884,55.422942,62.878326,313.995896,369.004755,364.895009,359.224051,349.864229,334.84983,299.141307,110.738842,195.486902,90.479712,90.062417,793.373891,394.17621,828.010097,819.104385,791.764595,739.824449,695.296458,644.900765,581.369568,346.840015,1265.663974,98.627317,67.129986,55.468315,45.404243,39.948184,36.548397,1264.300078,2.515883,2.479995,2.444408,2.490608,2.459783,2.468795,9.47E-05,-0.000975,-8.28E-05,0,
1237,351.165273,387.622449,372.286656,361.194422,346.259398,319.915171,270.641008,204.637534,100.499039,78.96338,71.112257,360.560644,407.645434,389.295315,377.217342,368.096149,359.971642,337.964897,270.371547,102.791598,55.47669,62.968618,314.599179,369.166671,365.238788,359.458935,350.172332,335.158612,300.041438,110.718738,196.000426,90.459789,90.319772,792.704646,394.140029,826.360897,817.570442,791.281375,739.861194,696.170488,645.008977,582.229671,346.147411,1265.663974,98.221504,66.616021,55.062848,45.255857,39.910921,36.473625,1264.300078,2.511305,2.482437,2.454939,2.49015,2.456883,2.471085,9.47E-05,-0.000822,-8.28E-05,0,
1238,351.190537,388.009963,372.275571,361.328729,346.284698,320.270023,270.927248,205.464624,100.487767,78.952182,71.247685,360.513199,407.706593,389.320455,377.206265,368.085058,360.251258,338.09974,271.439061,102.965062,55.649749,63.030861,314.8812,369.373501,365.336735,359.375089,350.379772,334.92842,300.471747,110.892928,196.675554,90.558849,90.178342,792.450107,394.000848,825.65468,816.940306,791.101228,739.719847,697.159527,645.663819,583.668768,346.080085,1265.670561,97.747651,66.181055,54.847296,45.261543,39.804836,36.441968,1264.30666,2.520309,2.479995,2.463333,2.516856,2.452,2.452313,-5.79E-05,-0.000975,-0.000541,0,
1239,351.123332,388.232885,372.498974,361.370631,346.290261,320.385416,271.081711,205.470443,100.382658,78.957781,71.509877,360.555093,407.820375,389.398374,377.175537,368.126921,360.511179,338.10531,272.002587,103.081563,55.765956,63.0732,314.740192,369.633275,365.378629,359.598864,350.567459,334.933993,300.918852,111.158359,197.978485,90.527699,90.178342,792.673164,394.000848,825.767087,817.089912,791.2499,739.793334,697.450959,646.349274,585.138354,346.736244,1265.670561,97.378872,66.034181,54.367932,45.11314,39.693029,36.329798,1264.30666,2.522294,2.501971,2.462265,2.487861,2.450169,2.45857,9.47E-05,-0.001127,-8.28E-05,0,
1240,351.086949,388.269116,372.753137,361.661438,346.545242,320.641614,271.342063,205.699163,100.382658,79.067729,71.656498,360.337036,407.639923,389.289787,377.139271,368.163239,360.583854,338.214796,271.630702,103.118517,55.802814,63.183388,315.106694,369.705911,365.560361,359.671603,351.040968,335.262559,301.397063,111.381045,198.970241,90.527699,89.66931,792.530154,393.825481,825.473083,816.908633,791.775984,739.798963,697.42011,646.7156,586.004159,347.361472,1265.677147,97.08954,66.039806,54.189179,44.859082,39.661471,36.298136,1264.313243,2.513441,2.476332,2.468675,2.513652,2.455968,2.4749,9.47E-05,-0.000975,-0.000388,0,
1241,350.874211,388.709404,373.158058,361.957784,346.8422,321.04977,272.277339,206.429189,100.535956,79.183277,71.698752,360.560644,407.717615,389.403902,377.108542,368.241419,360.625744,338.32985,272.231367,103.308942,55.992722,63.299181,315.661981,369.929356,365.674946,359.931737,351.447162,335.8157,301.40268,111.460948,199.471894,90.533313,90.404572,793.013468,393.897846,826.147536,817.955982,792.184906,739.798963,697.45654,648.303337,585.430611,347.14278,1265.677147,96.942064,66.076525,54.115412,44.710632,39.586925,36.260743,1264.313243,2.518936,2.496477,2.461196,2.488929,2.452611,2.46437,9.47E-05,-0.000822,-0.000235,0,
