Time,FSE1_0-03mBC,FSE1_0-3mBC,FSE1_0-61mBC,FSE1_0-91mBC,FSE1_1-22mBC,FSE1_1-52mBC,FSE1_1-83mBC,FSE1_2-13mBC,FSE2_0-03mBC,FSE2_0-3mBC,FSE2_0-61mBC,FSE2_0-91mBC,FSE2_1-22mBC,FSE2_1-52mBC,FSE2_1-83mBC,FSE2_2-13mBC,FSE3_0-3mBC,FSE3_0-61mBC,FSE3_0-91mBC,FSE3_1-22mBC,FSE3_1-52mBC,FSE3_1-83mBC,FSE3_2-13mBC,FSE4_0-3mBS,FSE4_0-61mBS,FSE4_0-91mBS,FSE4_1-22mBS,FSE4_1-52mBS,FSE4_1-83mBS,FSE4_2-13mBS,FSE3_bdp_0-3mBC,FSE3_bdp_0-61mBC,FSE3_bdp_0-91mBC,FSE3_bdp_1-22mBC,FSE3_bdp_1-52mBC,FSE3_bdp_1-83mBC,FSE3_bdp_2-13mBC,FSE4_bdp_0-3mBC,FSE4_bdp_0-61mBC,FSE4_bdp_0-91mBC,FSE4_bdp_1-22mBC,FSE4_bdp_1-52mBC,FSE4_bdp_1-83mBC,FSE4_bdp_2-13mBS,FSE1_HF_0-15mAF,FSE1_RAD_0-15mAF,FSE2_HF_0-15mAF,FSE2_RAD_0-15mAF,FSE3_HF_1-52mBC,FSE3_HF2_1-52mBC,FSE5_HF_1-52mBC,FSE5_HF2_1-52mBC,FSE_bdp_0-3mBS_RW,FSE_bdp_0-6mBS_RW,FSE_bdp_0-9mBS_RW,FSE_bdp_1-2mBS_RW,FSE_TC_0-3mBS_RW,FSE_TC_0-6mBS_RW,FSE_TC_0-9mBS_RW,FSE_TC_1-2mBS_RW,Untitled,Comment
477,452.001479,426.560531,445.395308,441.93426,402.878706,224.009805,185.611433,88.259996,701.453207,692.608391,589.664771,491.69409,234.754456,100.226263,51.100112,48.433047,290.199354,260.975006,182.200002,158.843863,100.678752,67.503121,40.993487,230.206799,191.305716,135.850254,39.455286,27.845263,26.371214,23.713238,2.54897,2.551687,2.510636,2.507713,2.529176,2.511717,2.532437,2.619779,2.513676,2.461836,2.611262,2.500246,2.522939,2.516622,0.001045,0.00033,0.001211,3.69E-05,0.001186,0.000812,0.001621,0.002864,2.498029,3.051836,2.781507,2.7006,344.930718,246.473561,128.099264,114.764597,0,
478,458.032093,429.085727,451.901103,449.156717,411.94169,229.090681,194.400445,90.76502,710.979897,695.887043,615.716177,524.228156,270.887029,105.663147,51.437954,45.881635,293.157776,263.967178,184.305433,159.533954,100.720992,67.655185,41.073355,233.426985,193.335051,136.872793,39.386075,27.850706,26.452139,23.794357,2.547596,2.557181,2.510331,2.507407,2.529176,2.511564,2.531521,2.615048,2.509251,2.465804,2.607752,2.501162,2.519734,2.513417,0.001045,-0.000128,0.001058,-0.000268,0.001033,0.000965,0.001621,0.002558,2.500623,2.889612,2.287465,2.808655,351.966026,249.859253,136.332086,117.898293,0,
479,460.824049,430.556134,449.346259,449.977165,396.736088,239.621589,195.845629,86.496602,700.141319,723.242958,625.020663,547.273788,325.182974,103.623851,51.100112,45.839188,296.655473,267.019311,187.087194,160.555631,100.826393,67.759957,41.216944,236.292478,195.391202,137.583417,39.268785,27.80757,26.522158,23.826719,2.547138,2.552145,2.510178,2.508934,2.528871,2.511564,2.531063,2.622221,2.508335,2.458479,2.607294,2.504825,2.52355,2.513722,0.001351,-0.000128,0.001364,-0.000116,0.001339,0.000812,0.001774,0.002864,2.501539,2.712433,2.1179,2.857494,362.526338,255.904742,144.795192,121.790161,0,
480,464.374031,434.765477,452.506353,451.23349,405.839342,240.638885,184.542008,86.092607,677.998412,680.478182,625.811945,536.502677,348.463136,105.805811,50.582735,46.580803,300.375448,270.035687,189.988909,161.35476,101.047874,67.870026,41.365891,238.971576,197.490595,138.262037,39.343389,27.958334,26.597622,23.864543,2.545306,2.557334,2.511247,2.508628,2.528871,2.511259,2.531063,2.62329,2.506809,2.466872,2.605462,2.501772,2.518361,2.515706,0.001198,-0.00028,0.001211,3.69E-05,0.001186,0.000659,0.001774,0.002864,2.498029,2.584241,2.056698,2.834601,376.870352,265.467992,153.394251,126.054557,0,
481,467.688366,441.828131,456.830402,457.278414,416.16957,236.62124,188.263337,91.253758,667.537705,692.805953,636.409985,566.074533,359.687224,103.78772,50.857458,45.632694,304.107154,272.990057,192.98313,162.284764,101.248456,67.885921,41.493715,242.982193,199.453343,138.768633,39.434144,28.050035,26.689429,23.918756,2.541643,2.55596,2.509873,2.508476,2.529634,2.511259,2.529689,2.604669,2.502994,2.448253,2.605462,2.50513,2.522329,2.515553,0.001351,-0.000128,0.001516,-0.000116,0.001033,0.000965,0.001926,0.003169,2.498487,2.595229,2.419026,2.862072,388.758036,271.983112,160.68953,130.029114,0,
482,475.606611,447.284925,462.856187,465.023731,422.683203,239.896258,193.184168,95.739506,668.256864,698.621719,630.643742,570.435698,368.003828,108.408554,52.181936,46.665648,307.666729,275.696668,195.649318,163.231097,101.501573,68.064064,41.562798,247.039553,201.54608,138.989506,39.428759,28.044593,26.721707,23.951114,2.545764,2.552908,2.510636,2.50756,2.529176,2.511717,2.531368,2.619779,2.50452,2.44688,2.60592,2.505588,2.529807,2.514027,0.001198,0.000178,0.001211,-0.000116,0.001339,0.000659,0.001926,0.003016,2.498487,2.58363,2.455656,2.835974,396.760271,276.111887,166.939117,132.889711,0,
483,484.673594,455.797581,475.454416,475.822355,427.28932,245.241053,183.75098,99.795971,658.521316,683.101244,642.603173,575.554581,388.347791,110.188081,49.964935,49.22094,310.971266,278.442801,198.05321,164.183168,101.760055,68.064064,41.525569,250.75761,203.872372,138.951785,39.540648,28.195324,26.68398,23.951114,2.543017,2.555502,2.510942,2.508018,2.529329,2.511411,2.531979,2.621458,2.506046,2.458326,2.599052,2.506961,2.520192,2.517385,0.001198,2.49E-05,0.001364,3.69E-05,0.001186,0.001117,0.001774,0.003169,2.501081,2.587598,2.492896,2.918695,403.415527,279.418502,172.281987,135.227689,0,
484,492.686571,465.056476,484.992144,486.359085,434.223798,255.102834,189.054349,101.045978,640.965931,648.648294,614.422987,526.520073,388.23394,106.884565,50.883738,49.992379,314.70773,281.477028,200.298284,165.32046,101.93937,68.205515,41.557423,253.977206,206.115927,138.908619,39.647141,28.26524,26.791708,24.02129,2.541949,2.557181,2.513384,2.508781,2.528871,2.511259,2.5303,2.620695,2.504062,2.452679,2.595084,2.506504,2.525686,2.519369,0.001656,-0.000128,0.001211,-0.000116,0.001186,0.001117,0.001926,0.003322,2.499097,2.586072,2.389417,2.878861,408.856898,281.964295,176.849569,137.326128,0,
485,498.234011,470.595823,488.945652,492.171307,436.174785,259.041311,190.402059,98.878725,648.265034,648.081447,607.683065,549.400321,380.273716,119.901273,49.82236,50.335839,318.603222,284.856799,202.825976,166.512682,102.282451,68.289484,41.717076,256.946568,208.222564,138.806351,39.695199,28.313799,26.840328,24.107848,2.541643,2.557486,2.510789,2.509239,2.529024,2.510038,2.532284,2.616269,2.503757,2.454358,2.5931,2.510777,2.526297,2.517995,0.001503,2.49E-05,0.001516,-0.000116,0.001339,0.000965,0.002232,0.003474,2.497571,2.570659,2.36805,2.885423,418.48472,285.923854,183.034021,139.513214,0,
486,501.020078,474.467748,492.271639,494.563025,445.148888,259.185407,184.018331,104.451992,657.617333,665.960504,607.749666,548.679554,389.940695,119.411061,48.892205,49.146939,322.149995,288.031586,205.374129,167.383777,102.646527,68.2475,41.674477,260.008071,210.159401,138.499185,39.540648,28.308358,26.910322,24.140201,2.545917,2.554892,2.511094,2.508934,2.529176,2.511411,2.531826,2.606958,2.49338,2.457868,2.591116,2.512456,2.52767,2.518911,0.001656,2.49E-05,0.001364,-0.000116,0.001339,0.000965,0.002079,0.003322,2.500013,2.572643,2.406206,2.929225,429.285186,291.61272,190.899736,142.042681,0,
487,508.056853,481.651056,498.64223,504.201531,452.368886,261.693395,193.647867,110.386025,660.226395,681.727469,609.549674,558.667304,398.771769,119.34187,52.298036,54.98739,325.119364,290.918106,208.198559,168.380419,102.984392,68.216111,41.79152,261.657451,211.68766,138.12754,39.546032,28.351474,26.953489,24.183476,2.548054,2.55245,2.510178,2.509086,2.528871,2.511717,2.529079,2.614895,2.492159,2.445506,2.593863,2.511235,2.530722,2.520895,0.001503,2.49E-05,0.001516,-0.000116,0.001033,0.000965,0.002232,0.003474,2.500776,2.618425,2.447414,2.906638,437.103227,296.864478,199.388995,145.007724,0,
488,512.855562,486.237508,499.386849,506.062884,453.583839,273.604226,199.82572,108.451756,668.256864,695.637628,652.561523,579.636282,409.167193,118.292758,50.445559,59.217087,327.893582,293.569801,210.934079,169.366256,103.311639,68.210813,41.823367,263.705418,212.7858,137.820481,39.39146,28.421379,26.985758,24.253637,2.542406,2.549551,2.50911,2.508628,2.529329,2.511411,2.530758,2.628479,2.508488,2.441539,2.590811,2.512151,2.531943,2.521505,0.001351,0.000178,0.001364,0.000189,0.001186,0.000965,0.002079,0.003322,2.495893,2.592329,2.739994,2.985084,444.935087,302.128308,206.632488,148.528666,0,
489,516.403151,489.177305,503.625066,511.121955,461.692858,278.984643,199.520482,113.798479,654.833902,678.928971,661.884707,591.099185,426.821914,124.115921,50.186781,59.768858,330.52541,295.745332,213.178804,170.052682,103.607316,68.394244,41.860586,265.607837,214.193416,137.330454,39.35416,28.383707,27.06119,24.291447,2.54668,2.549245,2.510026,2.508628,2.528718,2.510801,2.5303,2.611232,2.50391,2.461378,2.594016,2.509709,2.531791,2.520284,0.001503,0.000178,0.001669,-0.000116,0.001491,0.000812,0.001926,0.003474,2.501844,2.610947,2.386975,3.072993,455.490282,306.869762,214.70145,153.155499,0,
490,523.147212,492.698468,509.093033,519.343051,463.317659,273.912107,197.585305,111.765151,656.000938,673.755721,646.436373,567.72595,422.477196,123.080075,51.971045,60.18403,333.056917,297.856297,215.167071,171.055358,103.987655,68.404839,41.945768,266.662411,215.915623,136.776072,39.290328,28.469931,27.260637,24.377984,2.541796,2.551535,2.509568,2.508476,2.529024,2.507138,2.525569,2.628327,2.511845,2.441386,2.592337,2.511693,2.531028,2.522421,0.001808,0.000178,0.001364,3.69E-05,0.001186,0.000965,0.001926,0.003627,2.498182,2.573863,2.543109,3.136789,464.523825,310.346959,222.551724,157.817514,0,
491,529.125904,499.528566,514.977671,528.622619,467.15626,284.364509,202.506945,111.282355,642.676722,655.992666,618.282779,560.747811,406.57917,112.314296,51.897186,60.882637,335.540227,299.734357,217.181239,171.932742,104.505298,68.368154,41.908551,267.705761,217.815991,136.512339,39.21572,28.469931,27.298344,24.415789,2.542712,2.550772,2.511399,2.508018,2.529329,2.51019,2.528468,2.612758,2.497043,2.452832,2.591116,2.513066,2.530112,2.525015,0.001503,0.000178,0.001516,-0.000116,0.001339,0.000965,0.001926,0.003779,2.493909,2.594466,2.446193,3.237823,470.378039,313.286896,229.527853,161.855948,0,
492,535.460361,505.995825,523.189122,537.216851,477.163952,281.033219,200.790514,113.69766,638.421564,661.088191,599.400453,555.094439,384.917646,120.130473,52.857088,61.838318,337.7305,301.574545,219.384038,173.191817,104.875128,68.148035,41.834115,270.014416,219.753242,136.738393,39.103799,28.507601,27.336049,24.491396,2.543322,2.552603,2.510026,2.507865,2.529024,2.510801,2.530605,2.628174,2.520238,2.458173,2.595847,2.509556,2.53057,2.522115,0.001808,0.000178,0.001211,3.69E-05,0.001339,0.001117,0.002384,0.004085,2.498945,2.60057,2.845457,3.272926,474.35556,315.811013,237.116479,166.840851,0,
493,538.174526,508.504359,520.495232,537.927722,480.063498,282.657026,204.026726,113.655108,642.130456,662.203838,626.582925,562.925413,384.767505,132.780182,54.438076,62.273981,339.476873,303.408415,221.162475,174.292965,105.35067,68.069362,41.86596,272.241129,221.721781,137.59974,39.098412,28.464491,27.481412,24.599336,2.537675,2.553061,2.510331,2.507713,2.529024,2.508817,2.530452,2.619474,2.505131,2.450085,2.589742,2.51154,2.531943,2.519369,0.001351,0.000178,0.001516,0.000189,0.001186,0.001117,0.002232,0.003779,2.49925,2.58653,2.897196,3.401432,482.196154,320.447218,244.483536,171.01955,0,
494,540.397912,513.821888,526.450717,541.226469,482.614264,291.974271,202.964575,112.954135,643.75897,648.158816,622.344489,555.130218,400.90916,134.176438,54.185264,62.205798,341.196801,305.325431,223.44379,175.557978,105.83702,68.07466,42.020198,274.179318,223.851695,139.038119,39.029179,28.507601,27.562253,24.718184,2.552022,2.553824,2.509721,2.508323,2.529024,2.51019,2.531826,2.620237,2.501163,2.459089,2.593405,2.510777,2.530264,2.52181,0.001503,2.49E-05,0.001669,-0.000116,0.001491,0.001575,0.001926,0.004085,2.497724,2.595229,2.548756,2.981574,491.574645,325.412733,252.020241,175.473651,0,
495,543.576718,517.44037,531.712855,546.340125,487.948684,293.296739,199.602302,111.871222,644.655767,651.221,626.151264,540.168539,403.649342,133.38149,55.064827,62.604664,343.343321,307.26754,225.826057,176.735813,106.497885,68.10605,42.163672,276.365145,225.855432,140.466652,38.98648,28.577496,27.556808,24.788311,2.549427,2.552145,2.511857,2.508781,2.529329,2.507443,2.529995,2.635042,2.516271,2.449322,2.589437,2.514135,2.530264,2.5212,0.001808,0.000178,0.001669,0.000189,0.001339,0.00127,0.002232,0.003627,2.498182,2.600723,2.596222,2.953034,498.944904,329.512196,261.528394,181.436292,0,
496,546.842366,517.522467,526.742589,545.491395,484.734268,294.265984,196.21674,113.108181,617.943267,617.852158,593.346296,528.545911,394.045349,132.941346,56.954448,61.917125,345.723619,309.22452,228.449829,178.006694,107.137998,67.969894,42.323243,279.158514,227.646933,141.648141,38.959941,28.588375,27.680781,24.799229,2.538438,2.54833,2.508042,2.508476,2.528871,2.508664,2.527858,2.615811,2.518254,2.46321,2.592795,2.511845,2.531638,2.516774,0.001351,0.000178,0.001669,0.000189,0.001796,0.00127,0.0033,0.003932,2.497724,2.57539,2.569666,3.195853,508.784312,334.448234,270.998036,185.872817,0,
497,549.060186,522.758535,526.491728,546.815788,480.288998,281.890295,197.743476,112.402063,615.678594,611.351638,571.604765,525.60972,387.85656,141.868607,58.831659,62.24785,347.76458,310.656116,230.417271,178.961231,107.841719,67.969894,42.360447,281.567712,229.502037,143.764444,38.847995,28.739028,27.793852,24.912597,2.541949,2.551229,2.513536,2.509391,2.529634,2.510038,2.528621,2.622527,2.514134,2.459089,2.591268,2.513066,2.531791,2.524557,0.001656,0.000178,0.001821,-0.000116,0.001644,0.001728,0.002384,0.004085,2.49925,2.577831,2.543567,2.984626,521.719676,339.25477,278.339391,189.796274,0,
498,553.173806,526.737981,530.397562,551.755266,478.388463,283.037839,201.940363,115.265468,619.525304,639.799154,624.363325,524.392108,391.114593,157.514416,59.015611,61.843626,349.62277,312.160555,232.572218,180.068587,108.508651,68.006583,42.434851,283.012169,231.431501,146.0721,38.997254,28.739028,27.869226,24.950384,2.54607,2.553061,2.511857,2.50756,2.530245,2.507443,2.527095,2.621153,2.511082,2.465346,2.597831,2.510014,2.531333,2.521658,0.001503,0.000178,0.001516,3.69E-05,0.001491,0.00127,0.001926,0.004085,2.499555,2.585157,2.531815,2.521119,533.977032,344.036862,283.234342,194.690254,0,
499,558.248129,534.330512,540.995329,564.063455,490.639625,292.675125,207.271966,116.451469,626.499145,638.064582,603.776717,514.785213,405.351731,148.442352,64.3391,62.316032,351.584453,313.842491,234.757681,181.055947,109.170472,67.964596,42.503879,284.70954,233.240718,148.111478,38.954554,28.73359,28.014515,25.058279,2.547749,2.55245,2.510942,2.508781,2.530245,2.509885,2.530758,2.635958,2.506046,2.447033,2.593405,2.513219,2.530875,2.521963,0.001503,2.49E-05,0.001669,-0.000268,0.001796,0.001575,0.003147,0.004085,2.498029,2.582257,2.542193,2.521119,542.821348,349.392909,287.228258,199.194816,0,
500,564.258138,540.206178,552.024916,577.347779,503.202273,290.756601,211.499189,113.325858,634.961674,614.147186,560.791083,492.322964,399.716684,146.247098,68.192404,61.985316,353.732874,315.602336,236.531696,181.781545,109.837891,68.037973,42.652665,286.928873,234.789743,150.08229,38.954554,28.884222,28.127551,25.17162,2.540728,2.552908,2.509721,2.509086,2.529787,2.509733,2.531063,2.620848,2.509251,2.461226,2.592489,2.514592,2.531028,2.5183,0.001808,0.000178,0.001669,3.69E-05,0.001949,0.002033,0.002537,0.004237,2.500471,2.595381,2.52571,2.512267,547.582832,352.924837,292.3602,204.268498,0,
501,563.481409,539.141792,546.986195,572.594986,506.048174,287.55458,204.500742,110.958908,627.301369,626.089023,564.201085,527.799184,400.052366,148.074647,71.723517,61.481406,356.036724,317.152175,238.16452,182.709154,110.627577,68.085257,42.84936,288.861527,236.461958,152.748775,39.002641,28.932753,28.251457,25.220311,2.544543,2.551535,2.510636,2.508781,2.530397,2.509122,2.529995,2.619169,2.514592,2.448406,2.592337,2.513982,2.529349,2.519979,0.001656,-0.000128,0.001669,3.69E-05,0.001796,0.002033,0.002995,0.004237,2.49925,2.571269,2.540362,2.524782,558.476031,359.120983,296.757291,209.272094,0,
502,571.80266,548.153152,558.035651,580.458978,519.408332,286.910375,205.360994,111.462669,629.877796,620.357114,550.444775,511.087554,378.388302,147.906802,76.216751,62.016757,357.58583,318.638387,239.542946,183.532838,111.242342,68.032675,42.944812,290.950827,238.105823,155.504553,39.023792,29.029396,28.348145,25.279493,2.542559,2.554434,2.511705,2.509239,2.529176,2.510648,2.528316,2.626495,2.505894,2.459242,2.592489,2.513677,2.531638,2.519674,0.001656,2.49E-05,0.001516,0.000189,0.001949,0.002338,0.002842,0.004085,2.498487,2.58241,2.543109,2.519135,566.199077,363.691619,302.450955,214.361959,0,
503,577.646825,555.183753,568.037958,593.514769,520.744558,282.149461,205.410118,111.993387,646.831511,646.360358,545.767609,495.79609,402.070489,155.53916,80.516894,61.255556,359.30637,320.004058,241.475027,184.536887,111.99552,68.043271,43.10428,292.733184,239.625025,157.986246,39.034566,29.07792,28.434361,25.290405,2.549427,2.560081,2.510789,2.508781,2.52994,2.510801,2.528621,2.628785,2.513982,2.473282,2.594016,2.511998,2.532248,2.520589,0.001808,2.49E-05,0.001669,0.000189,0.002102,0.002185,0.0033,0.00439,2.501081,2.581341,2.535173,2.518219,568.465292,366.718223,308.413278,219.84642,0,
504,577.181489,558.622319,575.166815,593.837482,523.718307,284.887679,208.953624,111.770513,649.033662,620.367499,559.185969,526.898847,402.214987,164.475558,81.653758,62.468311,361.306948,321.834626,243.507562,185.453536,112.73829,68.19002,43.215816,294.503825,240.831,161.182121,39.221106,29.115568,28.472026,25.365951,2.541338,2.556265,2.510942,2.507865,2.529176,2.510801,2.531216,2.631227,2.509098,2.459089,2.589895,2.515203,2.531638,2.519369,0.001808,0.000178,0.001669,3.69E-05,0.002102,0.00188,0.003453,0.004695,2.498182,2.571116,2.535631,2.51593,569.47313,372.461366,314.067551,225.732902,0,
505,581.088695,561.743833,571.517736,595.886713,524.762347,288.699745,215.846915,115.866429,639.369326,650.767418,563.127479,523.609361,396.97991,161.474236,78.578881,61.885683,363.566713,323.779526,245.280638,186.490287,113.486742,68.232005,43.332709,296.573592,242.04181,164.615068,39.301099,29.196296,28.552791,25.409178,2.547291,2.555045,2.511247,2.509239,2.529329,2.511259,2.530758,2.622832,2.506962,2.464736,2.592947,2.512914,2.533012,2.520742,0.001503,0.00033,0.001821,-0.000116,0.002102,0.002338,0.003147,0.004237,2.500776,2.577373,2.547993,2.509215,571.2637,376.453274,318.830068,229.331453,0,
506,586.997215,562.711013,566.467159,594.739132,528.738028,298.249953,221.317101,119.854733,627.445347,658.568405,557.867158,479.724791,390.613128,158.089936,76.34261,63.281831,366.074922,325.79151,247.234786,187.636097,114.267323,68.45212,43.481393,298.820812,243.585306,167.93109,39.487596,29.196296,28.703426,25.522482,2.547749,2.556265,2.51201,2.50756,2.529634,2.507901,2.528926,2.61749,2.509403,2.469619,2.592947,2.513219,2.530417,2.5212,0.001808,0.000178,0.001516,-0.000116,0.002407,0.002033,0.002995,0.00439,2.49864,2.587751,2.542804,2.517762,570.660064,375.660321,323.409869,232.287938,0,
507,589.356116,568.437788,572.551458,595.415315,520.816223,307.839863,204.609606,115.265468,609.965598,625.148798,587.146641,503.241793,405.754085,148.296357,77.693709,65.332877,368.867634,328.016758,249.29448,188.890946,114.9313,68.446822,43.550362,300.950748,245.04715,170.90057,39.407616,29.303787,28.735642,25.47926,2.546985,2.55184,2.511094,2.508934,2.529329,2.510953,2.528621,2.624663,2.502079,2.456952,2.590353,2.513982,2.531028,2.519216,0.001808,2.49E-05,0.001516,-0.000116,0.002102,0.00188,0.002995,0.00439,2.49986,2.582715,2.537615,2.522188,570.43485,377.209858,327.859822,235.111397,0,
508,588.353124,572.379147,570.079681,597.674856,512.643517,300.379261,198.086952,121.342682,597.114808,600.013528,583.241925,508.193086,413.511048,155.463216,79.416861,64.451737,371.37394,329.953976,251.207774,189.960305,115.638113,68.703612,43.69902,303.084629,246.43834,173.724448,39.556801,29.341427,28.81095,25.592557,2.541033,2.548025,2.509873,2.509239,2.529634,2.509733,2.531826,2.625579,2.514745,2.469161,2.591879,2.513677,2.53118,2.51769,0.001808,0.000178,0.001821,-0.000268,0.002254,0.00188,0.004216,0.00439,2.500929,2.588819,2.540362,2.52814,570.516818,375.950584,333.057288,237.802581,0,
509,590.942752,574.324577,567.618481,597.254793,510.824876,293.059908,207.402773,117.100858,587.084528,568.575703,539.765965,467.179278,409.517971,182.106287,77.81428,64.02169,372.982171,331.389575,252.755595,190.620562,116.169859,68.677523,43.858389,304.419052,247.651717,175.911416,39.418386,29.465209,28.821826,25.603467,2.545154,2.554587,2.509568,2.509239,2.529024,2.511106,2.527553,2.610164,2.506504,2.455274,2.590353,2.514135,2.532401,2.518453,0.001656,2.49E-05,0.001669,-0.000116,0.002254,0.001728,0.0033,0.004695,2.500013,2.585309,2.534562,2.531497,569.795423,376.271875,338.598884,241.793255,0,
510,592.872368,576.290508,555.723548,587.318273,503.643424,287.222025,208.99721,114.303448,605.122896,595.142807,537.434468,495.086571,404.026129,230.78029,82.502661,64.714061,374.029786,332.662873,254.398503,191.302444,116.722869,68.708909,43.927337,305.406271,249.073489,178.349733,39.599479,29.459773,29.004631,25.711297,2.548206,2.558097,2.512163,2.509239,2.52994,2.510496,2.529995,2.626648,2.506351,2.456952,2.5902,2.514898,2.532706,2.521963,0.001656,2.49E-05,0.001974,-0.000268,0.001949,0.00188,0.0033,0.00439,2.501386,2.58241,2.546314,2.53516,569.411854,384.911412,341.854871,245.003768,0,
