s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C
Time,"Basement_HRR_1","Basement_HRR_2","Basement_HRR_3","Basement_HRR_4","Basement_HRR_5","Basement_HRR_6","FirstFloor_HRR_1","FirstFloor_HRR_2","FirstFloor_HRR_3","FirstFloor_HRR_4","FirstFloor_HRR_5","FirstFloor_HRR_6","FirstFloor_HRR_7","FirstFloor_HRR_8","FirstFloor_HRR_9","FirstFloor_HRR_10","FirstFloor_HRR_11","FirstFloor_HRR_12","0.08 m BS, V, Rear","0.34 m BS, V, Rear","0.61 m BS, V, Rear","0.88 m BS, V, Rear","1.15 m BS, V, Rear","1.42 m BS, V, Rear","1.68 m BS, V, Rear","1.95 m BS, V, Rear","0.08 m BS, W, Rear","0.34 m BS, W, Rear","0.61 m BS, W, Rear","0.88 m BS, W, Rear","1.15 m BS, W, Rear","1.42 m BS, W, Rear","1.68 m BS, W, Rear","1.95 m BS, W, Rear","0.08 m BS, T, Rear","0.34 m BS, T, Rear","0.61 m BS, T, Rear","0.88 m BS, T, Rear","1.15 m BS, T, Rear","1.42 m BS, T, Rear","1.68 m BS, T, Rear","1.95 m BS, T, Rear","0.08 m BS, V, Front","0.34 m BS, V, Front","0.61 m BS, V, Front","0.88 m BS, V, Front","1.15 m BS, V, Front","1.42 m BS, V, Front","1.68 m BS, V, Front","1.95 m BS, V, Front","0.08 m BS, W, Front","0.34 m BS, W, Front","0.61 m BS, W, Front","0.88 m BS, W, Front","1.15 m BS, W, Front","1.42 m BS, W, Front","1.68 m BS, W, Front","1.95 m BS, W, Front","0.08 m BS, T, Front","0.34 m BS, T, Front","0.61 m BS, T, Front","0.88 m BS, T, Front","1.15 m BS, T, Front","1.42 m BS, T, Front","1.68 m BS, T, Front","1.95 m BS, T, Front","0.08 m BS, U, Stair","0.34 m BS, U, Stair","0.61 m BS, U, Stair","0.88 m BS, U, Stair","1.15 m BS, U, Stair","1.42 m BS, U, Stair","1.68 m BS, U, Stair","1.95 m BS, U, Stair","0.08 m BS, W, Stair","0.34 m BS, W, Stair","0.61 m BS, W, Stair","0.88 m BS, W, Stair","1.15 m BS, W, Stair","1.42 m BS, W, Stair","1.68 m BS, W, Stair","1.95 m BS, W, Stair","0.08 m BS, T, Stair","0.34 m BS, T, Stair","0.61 m BS, T, Stair","0.88 m BS, T, Stair","1.15 m BS, T, Stair","1.42 m BS, T, Stair","1.68 m BS, T, Stair","1.95 m BS, T, Stair"
 1.7700216E+002, 4.1491978E+001, 3.0723477E+003, 4.0106709E+003, 5.8103137E-004, 8.2083645E+000, 2.5978361E+001, 1.1222645E+000, 1.0603940E+003, 1.0022436E+000, 2.1253008E-001, 6.5049447E-002, 0.0000000E+000, 9.8854744E-001, 3.1546313E+002, 9.0579338E+000, 2.1813234E-002, 2.5897798E-001, 0.0000000E+000,-4.5883760E-005,-3.7845977E-005,-3.3824501E-005,-2.9721097E-005,-2.7078317E-005,-2.5932217E-005,-2.4774508E-005,-2.4238512E-005, 1.3423754E-006, 2.6783509E-006, 2.1447820E-006, 1.5966027E-006, 1.1806920E-006, 9.2592569E-007, 5.9371712E-007, 1.6441174E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.8298950E+000,-7.5896969E+000,-7.1668544E+000,-6.8459568E+000,-7.3722558E+000,-7.4300885E+000,-7.1367059E+000,-4.5966897E+000,-6.7360393E-006, 7.3272222E-001, 1.8402486E-001, 7.9260528E-001, 9.8976612E-001, 3.9936492E-001,-6.7774856E-001,-6.9429237E-001, 4.7190115E+002, 4.4425516E+002, 4.4093338E+002, 4.2500854E+002, 4.0601733E+002, 3.9663046E+002, 4.7746771E+002, 5.1334247E+002,-7.6221752E+000,-8.6201668E+000,-8.1530399E+000,-6.8244338E+000,-9.9095888E+000,-6.4361825E+000,-3.8414845E+000, 2.3548865E+000, 1.8081484E-005, 4.2620630E+000, 5.3408561E+000, 5.5583920E+000, 1.0335066E+001, 8.1336298E+000, 6.4079990E+000, 1.8040857E+000, 6.3257983E+002, 7.3599945E+002, 7.9690192E+002, 9.4712982E+002, 1.0762645E+003, 1.0020443E+003, 8.2307703E+002, 5.7753082E+002
 1.7730359E+002, 3.7941597E+001, 2.8034397E+003, 3.8472158E+003, 2.4534531E-002, 5.9653654E+000, 3.1881783E+001, 1.5212978E+000, 1.1398645E+003, 3.7511930E+000, 7.4139470E-001, 1.6584200E-001, 0.0000000E+000, 1.2990201E+000, 7.5922040E+002, 1.9310656E+001, 7.8715548E-002, 2.0625362E-001, 0.0000000E+000, 7.2134739E-005, 6.2952306E-005, 5.5465269E-005, 4.6436311E-005, 4.0943512E-005, 3.8249073E-005, 3.4858091E-005, 3.3146840E-005,-5.4145380E-007,-4.3052269E-006,-4.4158869E-006,-3.3921128E-006,-2.3623816E-006,-2.0132914E-006,-1.4819580E-006,-4.2590744E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.4652438E+000,-8.7041016E+000,-8.5761337E+000,-7.6157832E+000,-6.6939659E+000,-6.4034991E+000,-6.0735912E+000,-4.7469902E+000, 3.8966129E-005, 5.9346867E-001, 2.5043352E+000, 2.7463005E+000, 1.8817809E+000, 1.2903303E+000,-7.6512611E-001,-1.2585365E+000, 4.4634930E+002, 4.4613873E+002, 4.7261508E+002, 5.2349768E+002, 5.1348444E+002, 4.9112057E+002, 5.1428790E+002, 5.1459473E+002,-7.6898446E+000,-9.7756386E+000,-8.2026291E+000,-7.9752722E+000,-8.4259233E+000,-7.2308488E+000,-2.9602981E+000, 2.5534916E+000, 2.1350985E-005, 6.4474449E+000, 8.3576374E+000, 8.7099781E+000, 9.5701513E+000, 9.0570946E+000, 4.5122600E+000, 2.4687809E-001, 7.0522467E+002, 1.0069551E+003, 1.0413074E+003, 1.0024360E+003, 1.0989852E+003, 9.9662732E+002, 7.7006415E+002, 6.2631372E+002
 1.7760012E+002, 3.9785393E+001, 2.7402026E+003, 4.0024866E+003, 2.4624612E-002, 3.9263694E+000, 2.7643257E+001, 2.7894821E+000, 1.1877439E+003, 2.6456454E+000, 3.4186012E-001, 4.3058842E-001, 0.0000000E+000, 1.6064743E+001, 7.0082281E+002, 9.1537952E+000, 2.1004365E-001, 2.8744411E-001, 0.0000000E+000,-1.8201697E-005,-1.5472826E-005,-1.4279302E-005,-1.3758928E-005,-1.4128654E-005,-1.4144277E-005,-1.3452212E-005,-1.2828665E-005, 5.8807814E-007, 1.0242591E-006, 4.7232029E-007,-1.2301163E-007,-1.7139223E-007, 6.3585510E-008, 3.3693811E-007, 1.4146462E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.4545403E+000,-7.8097324E+000,-9.4080267E+000,-7.1622753E+000,-6.7614837E+000,-5.9990692E+000,-6.1258988E+000,-5.7260027E+000,-6.4647020E-006,-1.0026760E+000, 1.8859693E-001, 1.0605788E+000,-9.2843652E-002,-5.8126029E-002, 2.3258427E-001,-6.2859225E-001, 4.4837460E+002, 4.4989194E+002, 4.8473160E+002, 5.3987372E+002, 5.2481213E+002, 5.1663837E+002, 4.7999139E+002, 5.0005783E+002,-7.6639190E+000,-7.9912739E+000,-5.8234529E+000,-6.5303402E+000,-8.9491301E+000,-7.3457756E+000,-5.4138021E+000,-6.8689686E-001,-6.2449521E-006, 4.4734468E+000, 5.4313378E+000, 6.6442375E+000, 1.0986651E+001, 1.0158971E+001, 6.4057393E+000, 1.8845448E+000, 7.0577429E+002, 9.7899622E+002, 9.4189771E+002, 9.7756628E+002, 1.1011566E+003, 1.1090397E+003, 1.0324720E+003, 8.8646185E+002
 1.7790281E+002, 3.1851715E+001, 2.7728057E+003, 4.4592603E+003, 6.2288791E-003, 2.2374644E+000, 2.8713224E+001, 5.7237988E+000, 1.0143276E+003, 6.5578508E-001, 8.1566550E-002, 3.9955467E-001, 0.0000000E+000, 1.4354820E+001, 7.6053101E+002, 5.7398105E+000, 1.0474573E-001, 2.7973497E-001, 0.0000000E+000,-5.9050832E-005,-4.9879411E-005,-4.3230895E-005,-3.5629106E-005,-3.0654770E-005,-2.8199885E-005,-2.5613317E-005,-2.4552352E-005, 9.2741402E-007, 3.7383593E-006, 3.7802263E-006, 2.8934182E-006, 2.1196645E-006, 1.7229421E-006, 1.0714369E-006, 2.7135013E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-8.2297001E+000,-8.0843277E+000,-7.1152840E+000,-6.0540347E+000,-6.4218545E+000,-6.0880265E+000,-7.0931072E+000,-3.3076799E+000,-2.2333013E-005, 1.2688648E+000, 3.9511555E-001, 4.7558641E-001, 2.5239615E+000, 1.1651926E+000,-6.5896636E-001,-5.0722569E-001, 4.4445184E+002, 4.6876834E+002, 4.9321887E+002, 5.0015051E+002, 4.6805978E+002, 4.6186810E+002, 5.0234845E+002, 4.8708261E+002,-8.0455904E+000,-9.9009409E+000,-9.1731148E+000,-6.8105640E+000,-8.3572388E+000,-7.0734200E+000,-2.4649317E+000, 1.8967259E+000,-4.7054025E-005, 5.4134450E+000, 6.6165709E+000, 7.6429744E+000, 8.9564180E+000, 8.9690456E+000, 4.9397917E+000, 1.3682797E+000, 7.7115985E+002, 1.0029384E+003, 9.6211530E+002, 1.0209299E+003, 1.0346660E+003, 1.0546077E+003, 8.7727197E+002, 6.3529175E+002
 1.7820348E+002, 1.8715216E+001, 2.8419856E+003, 4.4464268E+003, 1.2197942E-003, 1.4760238E+000, 3.6805031E+001, 6.2296443E+000, 1.0019565E+003, 0.0000000E+000, 4.5826454E-003, 2.4410237E-001, 0.0000000E+000, 1.6440775E+001, 5.8727618E+002, 6.6022342E-001, 2.0817967E-002, 1.1043207E-001, 0.0000000E+000, 2.5361316E-005, 2.3832150E-005, 2.2165508E-005, 1.9995443E-005, 1.8623508E-005, 1.8037970E-005, 1.7447766E-005, 1.7188451E-005, 8.1699801E-007,-4.3937578E-007,-7.2860252E-007,-7.2388133E-007,-5.3768696E-007,-4.3782742E-007,-2.8381689E-007,-7.8860992E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.4760752E+000,-7.4582472E+000,-7.0027895E+000,-7.3109441E+000,-6.1222405E+000,-5.8715787E+000,-6.3577175E+000,-4.9792523E+000, 3.4135624E-006, 9.0888619E-001, 1.1281182E+000, 2.3464959E+000, 1.8563425E-002,-8.7000686E-001,-2.7397616E+000,-8.9269304E-001, 4.4293600E+002, 4.5074533E+002, 4.5372733E+002, 5.1722754E+002, 5.5786389E+002, 5.4146216E+002, 5.5451556E+002, 5.4684253E+002,-8.1475134E+000,-8.8231525E+000,-9.2713976E+000,-8.4043016E+000,-9.7769604E+000,-7.7168708E+000,-3.6420522E+000, 1.0347457E+000, 2.1188602E-005, 6.1160069E+000, 7.8514504E+000, 8.4974890E+000, 1.1441890E+001, 1.0216646E+001, 6.2729826E+000, 8.6550939E-001, 6.7173541E+002, 8.5704327E+002, 9.9659094E+002, 1.1279337E+003, 1.1147753E+003, 1.0651320E+003, 9.0050317E+002, 7.4824146E+002
 1.7850123E+002, 1.3602469E+001, 2.8744004E+003, 4.3557891E+003, 5.3673133E-002, 4.9125786E+000, 2.7742361E+001, 1.0776572E+001, 1.0342697E+003, 0.0000000E+000, 1.9135531E-003, 2.5546968E-001, 0.0000000E+000, 7.2648230E+000, 4.5948004E+002, 7.1656537E+000, 8.5297199E-003, 1.0362989E-001, 0.0000000E+000, 2.0686728E-005, 1.6503276E-005, 1.4518814E-005, 1.2724009E-005, 1.1627779E-005, 1.0984849E-005, 1.0129597E-005, 9.6954600E-006,-8.9443461E-007,-1.2551099E-006,-8.1894405E-007,-4.0890393E-007,-3.2330723E-007,-3.4631984E-007,-2.9451843E-007,-8.4312354E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.6352258E+000,-7.7103667E+000,-7.9827824E+000,-7.0727239E+000,-6.2581024E+000,-6.1936803E+000,-5.3922267E+000,-5.2241936E+000, 2.3157811E-005,-2.1076694E-002,-2.2554144E-002, 1.9056585E+000, 7.2874790E-001,-3.4427372E-001,-3.1390908E-001,-5.1209491E-001, 4.6292520E+002, 4.6838531E+002, 5.0216635E+002, 5.6365338E+002, 5.6550659E+002, 5.5035583E+002, 5.3182446E+002, 5.3794147E+002,-6.7225471E+000,-7.9012861E+000,-8.1177435E+000,-9.6691065E+000,-9.2849226E+000,-8.2790480E+000,-2.8540893E+000, 2.3243756E+000,-8.8948391E-006, 7.3898578E+000, 7.2587504E+000, 8.1600599E+000, 9.9635715E+000, 1.0221197E+001, 4.9596782E+000, 7.4882632E-001, 6.8614404E+002, 8.4982788E+002, 8.9174738E+002, 1.0288411E+003, 1.1223306E+003, 1.0284365E+003, 8.1593182E+002, 6.7295990E+002
 1.7880253E+002, 1.2088773E+001, 2.5745120E+003, 4.6205327E+003, 6.2391989E-002, 8.2954006E+000, 2.2255859E+001, 4.7386532E+000, 5.9688165E+002, 4.5739379E-002, 4.1020196E-002, 2.0351022E-001, 0.0000000E+000, 2.9835612E-001, 2.7835605E+002, 7.4131155E+000, 6.3438853E-003, 1.4341791E-001, 0.0000000E+000, 5.9599574E-006, 1.9480833E-006, 1.3021996E-006, 2.0470084E-006, 3.0100496E-006, 3.4214934E-006, 3.7412083E-006, 3.8617582E-006,-1.8600629E-006,-1.3560107E-006,-5.5810364E-007, 1.2072961E-007, 1.8465644E-007, 1.2158262E-007, 4.8624365E-008, 1.3209630E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.1806302E+000,-7.4294686E+000,-6.6044469E+000,-5.8763962E+000,-5.5802479E+000,-6.1950798E+000,-5.9598341E+000,-5.1162062E+000,-1.4605857E-005, 1.0568199E+000, 1.1424962E+000, 1.0023419E+000, 7.0498991E-001, 9.2782563E-001, 5.7045573E-001,-8.6965936E-001, 4.9706931E+002, 5.3642072E+002, 5.2981445E+002, 5.1049158E+002, 4.7664706E+002, 5.0067548E+002, 5.4123065E+002, 5.4322754E+002,-6.9733257E+000,-6.9522905E+000,-7.0366540E+000,-8.1350737E+000,-7.5742106E+000,-8.7921124E+000,-7.0496907E+000,-2.0623424E+000, 1.4210598E-005, 3.8400638E+000, 6.2418957E+000, 9.0298538E+000, 9.2298279E+000, 9.6601400E+000, 9.0281248E+000, 2.3529663E+000, 6.8177997E+002, 7.8212836E+002, 7.6808838E+002, 9.8871716E+002, 1.0339954E+003, 1.0499371E+003, 9.0062439E+002, 7.9714038E+002
 1.7910011E+002, 1.1766816E+001, 2.6118242E+003, 5.0972407E+003, 2.3885351E-002, 7.1903496E+000, 2.4289841E+001, 1.7808623E+000, 5.7771631E+002, 7.4885651E-002, 3.1256936E-002, 9.4611198E-002, 0.0000000E+000, 1.2852974E+000, 4.2904896E+001, 4.9760828E+000, 4.1494654E-003, 1.5163197E-001, 0.0000000E+000, 9.0886197E-006, 9.2037380E-006, 9.5448431E-006, 1.0121999E-005, 1.0205763E-005, 1.0000729E-005, 9.5328269E-006, 9.2476903E-006, 7.0384482E-007, 4.8858638E-008, 1.0034701E-007,-1.8330935E-008,-2.3369026E-007,-3.0278693E-007,-2.9329146E-007,-9.2824656E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.5617571E+000,-7.3112583E+000,-6.6614995E+000,-6.3190060E+000,-6.2323241E+000,-6.0243850E+000,-5.0092111E+000,-4.1202021E+000, 4.7062003E-006, 4.5862682E-002, 1.6996627E+000, 1.2695163E+000, 5.9649205E-001,-3.0281812E-001,-1.0660756E+000,-7.1629930E-001, 5.1951624E+002, 5.3710107E+002, 5.1008450E+002, 4.7559909E+002, 4.7019693E+002, 4.8462531E+002, 5.4503699E+002, 5.2442816E+002,-7.6670895E+000,-9.3524609E+000,-8.2895412E+000,-7.7727194E+000,-8.1664801E+000,-7.9945397E+000,-2.4344525E+000, 2.0824156E+000, 4.2200307E-005, 4.8951826E+000, 6.0945158E+000, 7.1748719E+000, 9.6005220E+000, 1.0897056E+001, 5.4962530E+000, 1.4710386E+000, 6.1775012E+002, 6.5066705E+002, 6.5431458E+002, 7.5990491E+002, 9.5642053E+002, 9.6716400E+002, 8.6744489E+002, 7.1346954E+002
 1.7940179E+002, 7.1127167E+000, 2.7783066E+003, 5.1617368E+003, 4.1948827E-003, 1.9469633E+000, 1.2384536E+001, 3.7253563E+000, 9.2846283E+002, 6.1657274E-001, 4.1710161E-002, 4.2138707E-002, 0.0000000E+000, 3.9515380E-002, 9.5627632E+001, 5.5612631E+000, 4.2506810E-003, 8.0450721E-002, 0.0000000E+000,-3.2900865E-005,-2.7819920E-005,-2.4603720E-005,-2.0893396E-005,-1.8603881E-005,-1.7666724E-005,-1.6698928E-005,-1.6254760E-005, 5.5897550E-007, 1.8856779E-006, 1.6350415E-006, 1.1861241E-006, 7.9395267E-007, 5.8721440E-007, 3.8244156E-007, 1.0111689E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-5.9517231E+000,-7.8469052E+000,-7.3018727E+000,-6.5732465E+000,-6.6598682E+000,-6.8533721E+000,-6.8098559E+000,-5.4239140E+000,-4.0666928E-006, 1.9587004E+000, 1.7901084E+000, 1.1511755E+000, 9.4525382E-002,-3.3298516E-001,-1.1264056E+000,-5.1956081E-001, 5.2255420E+002, 4.9589218E+002, 5.0408389E+002, 5.1315143E+002, 4.9123718E+002, 4.8954120E+002, 5.3602698E+002, 5.4575555E+002,-9.3271761E+000,-8.9784956E+000,-7.7994013E+000,-7.4072618E+000,-6.1096582E+000,-3.8867886E+000, 3.1619236E-001, 3.0286379E+000,-1.1885070E-005, 5.8435326E+000, 6.4507256E+000, 7.2339549E+000, 8.7843084E+000, 5.7011771E+000, 3.0088444E+000, 2.6600044E-002, 7.1783398E+002, 6.1624536E+002, 6.3066089E+002, 8.5392297E+002, 9.8827441E+002, 9.2926404E+002, 7.4437109E+002, 6.2535199E+002
 1.7970074E+002, 4.5243897E+000, 2.4505024E+003, 4.4605298E+003, 4.7097285E-004, 4.1212168E-001, 5.2983022E+000, 4.6418691E+000, 8.5405713E+002, 1.3016888E+000, 3.7087992E-002, 2.5963921E-002, 0.0000000E+000, 1.9332692E-001, 2.0539621E+002, 5.8444209E+000, 2.7017558E-003, 2.4732389E-002, 0.0000000E+000,-1.9941952E-005,-1.6524009E-005,-1.4755858E-005,-1.3573072E-005,-1.3110427E-005,-1.2704630E-005,-1.2064088E-005,-1.1726272E-005, 6.1261591E-007, 1.1089120E-006, 7.7388660E-007, 3.3413477E-007, 3.3233587E-007, 4.2497911E-007, 3.7381895E-007, 1.1535153E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.1217008E+000,-7.0361762E+000,-7.2304215E+000,-6.2195492E+000,-5.7532139E+000,-6.2922907E+000,-5.4852018E+000,-5.1127510E+000,-5.0233257E-006, 2.2805700E+000, 2.2105539E+000, 2.0135083E+000, 9.8860884E-001, 1.2390224E+000,-2.0895168E-001,-1.1329850E+000, 4.9799438E+002, 5.3555920E+002, 5.3401959E+002, 5.2241455E+002, 5.4400421E+002, 5.7208734E+002, 5.3949243E+002, 5.5346252E+002,-9.1161261E+000,-9.1710920E+000,-8.9515734E+000,-7.6256814E+000,-8.1393995E+000,-5.6504760E+000,-1.3614492E+000, 2.8722749E+000,-1.5817441E-005, 6.0769324E+000, 7.4216433E+000, 8.1789551E+000, 1.0385445E+001, 8.9079714E+000, 4.5352678E+000, 7.7101439E-001, 8.1677869E+002, 8.4407794E+002, 8.1885284E+002, 8.5589563E+002, 9.7277954E+002, 9.0798047E+002, 7.9499829E+002, 6.2498285E+002
 1.8000105E+002, 5.8424234E+000, 2.4925630E+003, 4.0423887E+003, 3.7547557E-005, 1.7052498E+001, 1.0251612E+001, 3.1791277E+000, 6.6614856E+002, 5.7241553E-001, 1.1581848E-002, 1.9857220E-002, 0.0000000E+000, 7.4929029E-002, 1.4099852E+002, 4.0202188E+000, 1.5598020E-003, 1.2210576E-002, 0.0000000E+000, 2.2609327E-005, 1.9731222E-005, 1.8156015E-005, 1.7016795E-005, 1.6728125E-005, 1.6448646E-005, 1.5670477E-005, 1.5134739E-005,-6.0924297E-009,-7.9382272E-007,-5.2347974E-007,-1.0389169E-007,-4.8464070E-008,-1.9594782E-007,-3.5070025E-007,-1.3151983E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.1843338E+000,-8.1673660E+000,-6.9235845E+000,-6.3044486E+000,-5.9336824E+000,-5.8716717E+000,-5.2895241E+000,-4.2766123E+000, 1.2602113E-005, 3.2233131E-001, 4.4554204E-001, 3.6083809E-001,-2.6915035E-001, 2.9470792E-001, 1.6582686E+000,-2.4803713E-001, 4.9730136E+002, 5.3233142E+002, 5.6100055E+002, 5.6886694E+002, 5.5517694E+002, 5.4505505E+002, 5.2822644E+002, 5.3508215E+002,-7.1243415E+000,-7.5902619E+000,-8.9075937E+000,-5.9184599E+000,-8.9332571E+000,-8.1693649E+000,-2.5176413E+000, 2.6032171E+000,-1.3281120E-005, 2.9870896E+000, 6.4651504E+000, 6.1688094E+000, 8.2444773E+000, 9.3869572E+000, 5.0338321E+000, 2.7707887E-001, 7.2970361E+002, 7.2051892E+002, 6.8371838E+002, 6.4776062E+002, 9.3197479E+002, 9.9448193E+002, 7.3162372E+002, 6.8346484E+002
 1.8030266E+002, 5.5488062E+000, 2.6423450E+003, 4.3660054E+003, 1.5379797E-004, 3.8534416E+001, 1.1119051E+001, 2.8175459E+000, 7.4428821E+002, 6.5392688E-002, 3.0909806E-002, 1.5778109E-002, 0.0000000E+000, 4.7845650E-001, 1.4688474E+002, 6.8961854E+000, 3.7026701E-003, 1.3779565E-002, 0.0000000E+000, 1.8369545E-005, 1.6541568E-005, 1.6151314E-005, 1.5695528E-005, 1.4580015E-005, 1.3652402E-005, 1.2518601E-005, 1.2001738E-005,-2.6469448E-007,-3.7174604E-007,-1.4109162E-007,-2.7323597E-007,-5.3431881E-007,-5.7147304E-007,-4.2670916E-007,-1.2021155E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.6634574E+000,-8.0953732E+000,-6.8712001E+000,-6.3724999E+000,-5.5181518E+000,-5.1721010E+000,-6.0607200E+000,-4.5353765E+000,-8.9426185E-006, 1.1774981E+000, 3.2808361E+000, 1.3960077E+000, 1.1131772E+000, 8.2979286E-001,-6.7132837E-001,-1.2755913E+000, 5.0764413E+002, 5.3402765E+002, 5.2653345E+002, 5.2432764E+002, 4.8300113E+002, 5.0210172E+002, 4.9318832E+002, 5.1610754E+002,-8.2560253E+000,-7.8168993E+000,-7.5483928E+000,-6.7625232E+000,-6.5223193E+000,-5.7304473E+000,-1.1777419E+000, 2.0058846E+000, 1.8396926E-005, 4.5499001E+000, 6.0720615E+000, 6.8757205E+000, 7.3809648E+000, 8.4102345E+000, 3.1816263E+000, 2.2634679E-001, 6.7030206E+002, 6.6902966E+002, 6.7696722E+002, 7.6796204E+002, 9.1736908E+002, 9.6832007E+002, 7.8146362E+002, 7.1762787E+002
 1.8060058E+002, 8.8278084E+000, 2.8591448E+003, 4.7452485E+003, 1.5147254E-003, 2.1990871E+001, 2.7429815E+001, 8.2471520E-001, 1.0124448E+003, 7.8001893E-001, 1.0467969E-001, 1.5698835E-002, 0.0000000E+000, 3.1252316E-001, 2.6167081E+002, 6.2641559E+000, 3.4269784E-003, 1.1308095E-002, 0.0000000E+000, 1.3255908E-005, 1.1625929E-005, 1.1462994E-005, 1.1082354E-005, 1.0104897E-005, 9.4832021E-006, 8.9393798E-006, 8.7679409E-006,-1.0572483E-006,-5.6995481E-007,-2.3790281E-007,-2.8450449E-007,-4.1305941E-007,-3.5556215E-007,-1.5754597E-007,-3.3571645E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.0206814E+000,-6.9367881E+000,-7.0555720E+000,-6.7642145E+000,-7.3937020E+000,-7.5535922E+000,-5.8742313E+000,-5.0553517E+000, 9.9236331E-007, 1.7778239E+000, 1.3069446E+000, 1.0749799E+000, 1.6301553E+000, 1.3464094E+000,-5.1433372E-001,-2.5887606E-001, 5.0220505E+002, 4.8785614E+002, 4.8260043E+002, 4.8945486E+002, 4.5608389E+002, 4.6395917E+002, 5.0444415E+002, 4.7324292E+002,-7.9133062E+000,-8.5310202E+000,-8.6718721E+000,-7.4600954E+000,-6.6412678E+000,-3.6698537E+000,-4.5625391E+000, 4.0718019E-001, 2.1048631E-005, 4.5752101E+000, 4.9297624E+000, 6.1098065E+000, 9.0679398E+000, 5.9512968E+000, 4.2826004E+000, 1.3782552E+000, 5.9412762E+002, 6.7425214E+002, 8.1438019E+002, 9.4703766E+002, 1.0190779E+003, 9.1742383E+002, 9.0294348E+002, 7.0717047E+002
