Time,TC1_LR_0-03mBC,TC1_LR_0-30mBC,TC1_LR_0-61mBC,TC1_LR_0-91mBC,TC1_LR_1-22mBC,TC1_LR_1-52mBC,TC1_LR_1-83mBC,TC1_LR_2-13mBC,TC2_BED1_0-03mBC,TC2_BED1_0-30mBC,TC2_BED1_0-61mBC,TC2_BED1_0-91mBC,TC2_BED1_1-22mBC,TC2_BED1_1-52mBC,TC2_BED1_1-83mBC,TC2_BED1_2-13mBC,TC3_BED2_0-03mBC,TC3_BED2_0-30mBC,TC3_BED2_0-61mBC,TC3_BED2_0-91mBC,TC3_BED2_1-22mBC,TC3_BED2_1-52mBC,TC3_BED2_1-83mBC,TC3_BED2_2-13mBC,TC4_Kitch_0-03mBC,TC4_Kitch_0-30mBC,TC4_Kitch_0-61mBC,TC4_Kitch_0-91mBC,TC4_Kitch_1-22mBC,TC4_Kitch_1-52mBC,TC4_Kitch_1-83mBC,TC4_Kitch_2-13mBC,TC5_BaseB_0-03mBC,TC5_BaseB_0-30mBC,TC5_BaseB_0-61mBC,TC5_BaseB_0-91mBC,TC5_BaseB_1-22mBC,TC5_BaseB_1-52mBC,TC5_BaseB_1-83mBC,TC5_BaseB_2-13mBC,TC6_BaseD_0-03mBC,TC6_BaseD_0-30mBC,TC6_BaseD_0-61mBC,TC6_BaseD_0-91mBC,TC6_BaseD_1-22mBC,TC6_BaseD_1-52mBC,TC6_BaseD_1-83mBC,TC6_BaseD_2-13mBC,HF_FF_H_100672,HF_FF_V_100671,TC_FF_top_out,TC_FF_top_in,TC_FF_side_out,TC_FF_side_in
822,91.270222,84.231432,77.089713,66.887294,57.59738,51.771043,46.852116,37.700663,86.185475,68.258837,70.043379,63.084324,57.208294,54.736987,52.627691,45.141159,74.26749,67.519361,63.756505,60.652747,56.97979,49.771365,48.566249,51.281856,86.588731,82.07801,74.750483,67.82787,58.374811,54.136109,48.842307,42.54081,62.438954,92.597191,74.939381,63.423468,62.912519,109.774911,119.86641,54.758426,39.43979,95.625013,102.832317,42.157144,121.623299,96.319646,43.477052,59.859816,-0.000163,0.000188,68.964926,58.090913,56.615333,49.237074
823,90.981412,84.126722,77.131756,66.672448,57.418654,52.035068,47.191136,37.96754,86.44786,68.227522,69.975408,63.052962,57.434561,54.521049,52.522319,45.035266,74.382844,67.561432,63.614909,60.694914,56.948344,49.70278,48.460559,51.176402,86.336993,81.973396,74.462466,67.393013,58.15931,53.993977,48.958789,42.694979,63.730127,94.296097,78.905112,67.871287,64.864519,114.422847,126.524596,59.700423,34.323681,91.361295,96.860552,36.457067,115.665015,92.459422,36.476706,53.824808,-0.000468,0.000188,68.860257,58.096309,56.620732,49.205492
824,90.687239,84.163419,77.058424,66.635742,56.976686,51.961184,46.264306,38.303536,86.594725,68.300911,69.755355,62.905959,57.618598,54.484155,52.33766,44.923921,74.346185,67.488051,63.651655,60.694914,56.911497,49.591759,48.386474,51.139443,86.300263,81.716752,74.132397,66.952735,58.196128,53.920201,48.958789,42.992355,62.58593,94.143395,76.442782,66.287764,63.64723,114.566159,124.161559,58.480387,38.618941,94.446624,101.281053,39.177429,120.578145,96.356491,42.064386,55.994621,-1.00E-05,-0.000118,68.85488,58.054106,56.541667,49.163063
825,90.760779,84.273512,76.948426,66.525624,57.124019,52.108948,45.63369,38.340863,86.594725,68.300911,69.60865,62.795703,57.765816,54.521049,52.152979,44.738325,74.419504,67.45136,63.725146,60.621364,56.87465,49.406705,48.312386,51.176402,86.116615,81.716752,73.765649,66.805966,58.343394,53.957089,49.14386,43.326816,57.210381,88.21545,68.735853,60.624691,57.647991,105.101925,115.911458,51.134217,41.558343,96.835428,103.455133,44.233055,123.710039,99.042337,46.514543,60.442818,-0.000468,3.49E-05,68.849503,58.048711,56.609934,49.194646
826,90.645078,84.561724,76.796385,66.520242,57.376427,52.214347,45.554039,38.186074,86.552624,68.368919,69.566594,62.643299,57.797221,54.626317,52.073685,44.732881,74.19417,67.44598,63.683015,60.615972,56.795551,49.290235,48.232864,51.392721,85.890866,81.528063,73.833622,66.690504,58.522065,54.025454,49.249465,43.655736,57.920743,90.211351,70.030584,58.243943,55.448426,107.815565,114.508711,49.665616,43.577938,97.767729,106.05496,44.058252,126.939018,100.049378,46.080557,62.585383,-0.000315,0.00034,68.786891,58.133115,56.620732,49.057462
827,90.755388,84.671826,76.539726,66.520242,57.634203,52.509814,45.108685,37.999403,86.699493,68.405612,69.529917,62.496276,57.760418,54.736987,51.925918,44.658634,74.26749,67.409288,63.79325,60.579196,56.758701,49.327251,48.121717,51.466627,85.85414,81.45474,73.943647,66.617116,58.779734,54.06234,49.360488,43.878599,58.57249,89.134339,67.635073,57.165324,56.764142,106.323247,114.534996,48.136784,43.901505,97.756922,110.527806,44.047363,127.527392,99.595737,47.774168,63.41953,-0.000468,0.000188,68.776138,58.011903,56.794087,49.009604
828,91.007402,84.666444,76.314358,66.588273,57.81291,52.689041,44.880507,37.881909,86.730826,68.363539,69.377827,62.343857,57.6078,54.842243,51.846613,44.356159,74.262113,67.257139,63.677629,60.426695,56.863847,49.210775,48.079236,51.535112,85.775305,81.376039,74.231667,66.75851,59.031978,54.167584,49.355063,43.947431,58.919863,89.591657,69.632452,57.770727,57.038165,108.15449,117.081934,49.893046,41.649166,94.972894,107.541402,39.188363,122.157066,97.362319,45.047413,60.385447,-0.000315,-0.000118,68.792268,57.991282,56.773454,49.062887
829,91.128509,84.787314,76.10512,66.635742,57.897345,52.736793,44.965643,37.818176,86.558008,68.337605,69.60865,62.354634,57.544985,54.889943,51.561857,44.21851,74.272866,67.194516,63.688401,60.290362,56.87465,49.295661,48.090097,51.582897,85.859523,81.460119,74.462466,67.062808,59.484368,54.104634,49.439924,43.772621,60.737394,91.59289,72.105043,59.000684,58.562876,110.394699,118.960457,50.64814,44.973161,95.79839,110.411068,40.247539,120.977722,98.741842,46.583238,62.275285,-0.000163,0.000188,68.844127,57.93289,56.715029,49.0782
830,91.086342,84.26813,75.989749,66.41012,57.744668,52.472884,45.145804,37.8127,86.148762,68.332225,69.860004,62.165447,57.613199,54.884536,51.445579,44.250201,74.157511,67.189134,63.572776,60.248189,56.942943,49.327251,48.121717,51.466627,85.780688,81.344757,74.677135,67.094118,59.8837,54.025454,49.360488,43.767173,59.198037,90.972909,71.596984,57.128492,56.432597,107.211979,117.065557,48.507175,44.421598,94.18353,109.155589,37.716517,116.026232,97.493558,49.513524,60.626662,-0.000315,-0.000118,68.666088,57.938286,56.757257,49.046614
831,90.986804,83.948622,76.000502,66.824649,57.792287,52.483713,45.63913,38.085025,85.608874,68.342985,70.127485,62.029177,57.697608,54.89535,51.456415,44.409629,74.241583,67.053122,63.436558,60.148629,57.027437,49.41213,48.058476,51.292693,85.864907,81.392176,74.79791,67.06819,60.115217,53.814942,49.149286,43.77807,61.26826,91.866606,71.864453,57.912608,59.682878,107.000613,118.790448,49.70262,46.362377,94.083887,110.687095,37.241898,121.068788,99.569655,49.191467,61.335923,-0.000163,-0.000118,68.603474,57.949077,56.841712,49.020453
832,91.165285,84.200116,76.141785,67.626688,57.308171,52.478298,46.301392,38.415512,85.016203,68.117437,70.122106,61.839968,57.655404,54.963712,51.487951,44.329917,74.162887,66.974351,63.247422,60.069669,56.985191,49.406705,47.978939,50.917668,85.749346,81.423458,74.755859,66.695886,60.073036,53.551276,48.810714,43.401128,59.166637,92.045191,71.272281,56.24973,58.316026,106.95815,118.784983,48.623699,46.20859,92.937614,111.238308,34.805334,121.361951,100.191598,46.260496,60.190804,-1.00E-05,-0.00027,68.524728,57.943681,56.836314,49.015028
833,91.133901,84.462388,76.147162,67.925643,57.166252,52.705282,46.751774,38.794157,84.434377,68.01273,69.980787,61.661525,57.734412,55.042886,51.715076,44.335363,74.168264,66.943038,63.06905,60.001494,56.880051,49.486154,48.095528,50.479443,85.901634,81.282194,74.651214,66.517795,59.968066,53.372195,48.519949,43.555188,60.201982,92.786608,71.607733,56.144582,57.769238,105.741842,120.021094,48.925342,48.178346,89.78045,113.657944,29.969659,118.644301,101.267628,48.932491,61.11537,-0.000315,3.49E-05,68.56679,57.912267,56.768055,48.983442
834,91.170677,84.719292,76.000502,67.852251,57.203082,52.742207,46.603476,38.943391,83.847241,67.902641,69.907437,61.587989,57.660803,55.15353,51.862862,44.409629,74.351562,66.869647,62.922034,59.927923,56.916899,49.486154,48.132578,49.99868,86.232187,81.318855,74.467843,66.297617,60.004854,53.445994,48.334796,43.555188,62.181729,95.358925,73.509297,57.980847,59.419976,107.513747,123.264292,50.991755,49.283564,89.517794,113.801169,31.730552,115.287512,101.668457,50.147554,59.786257,-0.000163,0.00034,68.598097,57.943681,56.725826,49.015028
835,91.380555,84.635125,75.916419,67.547911,57.265942,52.657528,46.592603,38.857834,83.396174,67.781788,69.749977,61.687513,57.760418,55.216477,52.073685,44.510128,74.414127,66.748795,62.764235,59.88035,56.97979,49.549325,47.973509,49.50691,86.184689,81.051479,74.383741,66.470335,60.251573,53.582761,48.286903,43.767173,59.907756,91.940195,73.954704,54.965002,56.038101,105.926903,120.506137,48.851293,49.066928,88.751495,113.360633,28.464009,116.334904,100.787627,47.710963,58.467186,-0.000163,3.49E-05,68.530105,57.912267,56.657564,48.983442
836,91.349169,84.420307,75.921795,67.039487,57.160851,52.478298,46.486805,38.863305,83.181416,67.713772,69.60865,61.692903,57.581792,55.258761,52.300725,44.515574,74.456163,66.754177,62.732866,59.775381,56.948344,49.55475,47.830715,49.216304,86.043159,81.020199,74.535815,66.695886,60.551223,53.809532,48.292333,43.958326,61.220723,93.696135,75.337357,55.838954,57.353417,107.656505,121.839102,49.395718,51.459955,89.365406,115.283155,31.574829,113.720336,102.771385,53.096829,60.736962,-0.000468,3.49E-05,68.519351,57.827854,56.536268,48.972593
837,91.317784,83.875231,75.853842,66.347468,57.092588,52.262114,46.455161,38.682219,83.370245,67.609057,69.577351,61.771826,57.476769,55.301045,52.416941,44.558147,74.534859,66.686164,62.627981,59.743986,56.990592,49.560175,47.687907,49.22173,86.011815,81.318855,74.61454,66.774654,60.777285,54.036273,48.519949,44.038047,61.893115,93.891026,75.054759,56.365671,57.806055,108.260236,122.821311,50.9602,50.176883,87.649396,114.884888,29.292382,111.242782,101.895491,50.744359,59.313459,-0.000315,0.000188,68.56679,57.838646,56.399727,49.057462
838,90.913257,83.581679,75.707183,65.980369,56.982087,52.077424,46.41808,38.234354,83.994019,67.719153,69.577351,61.587989,57.366341,55.301045,52.527734,44.743769,74.424881,66.649467,62.738254,59.670407,56.990592,49.560175,47.613782,49.258737,85.75473,81.355515,74.61454,66.884732,60.850838,54.183811,48.853162,44.223712,61.420686,93.785958,74.546777,54.749151,57.038165,110.342245,122.042264,51.261365,50.626049,85.598412,115.485537,26.659931,107.244265,101.457687,52.670209,58.067727,-0.000468,0.000188,68.535483,57.844042,56.368291,48.951854
839,90.540163,83.062622,75.555147,65.644568,56.755666,50.704628,46.078863,37.780832,84.392297,67.787168,69.60865,61.582598,57.140067,55.221883,52.596177,44.849686,74.456163,66.71748,62.769623,59.738592,57.095726,49.55475,47.460085,49.40133,85.786071,81.423458,74.719185,66.805966,60.735117,54.215285,49.03282,44.181135,62.885243,95.290638,76.558163,57.58122,58.174186,110.411014,122.634488,52.327571,53.72334,88.751495,116.410484,27.257945,108.83194,103.743283,54.251142,60.012318,-0.000315,0.00034,68.493421,57.801835,56.178697,48.94643
840,90.624483,82.816563,75.529236,65.54519,56.619109,49.716883,45.533255,37.231477,84.696654,67.871324,69.766113,61.55661,57.040422,55.122055,52.570077,45.046152,74.430257,66.691546,62.817156,59.859744,57.253897,49.5656,47.470951,49.486185,85.760114,81.324234,74.619917,66.523177,60.451666,54.226103,48.82157,43.969221,62.633443,94.191012,76.490199,57.62344,57.5169,111.232941,122.602603,52.443799,54.503515,88.830367,115.485537,23.372243,108.985641,101.900906,49.196891,59.539566,-0.000468,3.49E-05,68.315371,57.770419,56.184098,48.988866
841,90.466628,82.512309,75.518482,65.607853,56.350397,49.891009,44.000064,37.631442,84.869394,67.970653,69.865383,61.545829,56.955986,55.074361,52.411526,45.10949,74.309526,66.754177,62.843136,59.959315,57.316778,49.665774,47.423016,49.623331,85.786071,81.130176,74.425792,66.255538,59.962672,54.104634,48.551547,43.363972,61.740716,93.038871,74.572698,55.586345,56.253782,108.291865,121.209821,51.731007,58.472163,89.554545,116.405027,23.474681,110.161338,101.668457,49.962697,61.514316,-0.000468,-0.00027,68.194557,57.759626,55.989085,48.866979
842,90.461237,82.140084,75.69643,65.822755,56.087052,49.774603,43.697363,37.700663,85.157635,68.112057,70.006705,61.50367,56.803308,54.958306,52.147564,45.252484,74.157511,66.748795,62.800992,59.953922,57.49557,49.697356,47.380514,49.765888,85.890866,81.051479,74.016996,66.176759,59.58936,54.136109,48.138758,43.544289,64.868533,95.659088,77.401561,57.838971,59.241414,110.81921,123.568809,54.985139,56.857273,87.575935,117.825659,23.555912,110.500639,102.523549,51.335514,61.997472,-0.000315,0.000188,68.12656,57.765023,55.957641,48.872403
843,90.282798,82.438938,75.811801,66.15854,55.945044,49.632037,44.297244,38.07955,85.163018,68.154132,70.012083,61.656135,56.735067,54.742394,52.079101,45.10949,74.016249,66.71748,62.80638,60.032885,57.390457,49.591759,47.237658,49.882288,85.675896,80.836907,73.838999,66.145443,59.668343,54.030863,48.181226,43.624037,63.98722,94.664399,77.951623,57.43392,59.094241,110.596546,124.017463,56.238719,55.014433,84.271624,115.14526,20.183108,107.868503,100.639956,43.631105,59.681306,-0.000163,0.000188,67.906432,57.765023,55.957641,48.835389
844,90.298971,83.115454,75.864596,66.54177,55.850692,49.981264,45.204692,38.469256,85.252576,68.133578,69.991545,61.782606,56.824914,54.537274,51.910641,45.162929,73.88574,66.696929,62.822544,60.012282,57.369818,49.645041,47.105658,50.046514,85.692047,80.779727,73.85513,66.161592,59.758111,54.120863,48.012322,43.15737,66.677981,97.513006,79.612694,60.204921,61.164617,115.438154,125.936523,59.01195,55.688867,83.438345,114.709835,21.787122,101.038216,99.949482,50.311681,59.544958,-0.000315,3.49E-05,67.77043,57.775815,55.784212,48.846239
845,90.387704,83.570917,75.989749,66.667066,55.718502,49.922578,45.294268,38.745902,85.194339,68.075361,69.89668,61.981636,56.803308,54.368062,51.852029,44.955594,73.827572,66.675401,62.874504,60.064276,57.348218,49.549325,46.935598,50.061807,85.486894,80.574927,73.796947,66.029963,59.699742,54.099225,47.916511,42.61517,67.32239,99.15687,79.449863,60.335868,62.398114,113.673774,124.722588,58.958962,55.41461,82.174752,113.801169,21.770454,100.505234,98.015102,46.038043,59.565566,-0.000163,3.49E-05,67.680916,57.759626,55.657459,48.829964
846,90.503395,83.61299,75.628477,66.56233,55.650188,49.669036,44.928519,38.676747,85.346542,67.933957,69.755355,62.281116,56.992803,54.336573,51.89439,44.701203,73.832949,66.607387,62.879891,59.92253,57.206255,49.443717,46.941033,50.06723,85.602447,80.323712,73.802324,65.778441,59.594755,54.067749,47.996028,42.434715,68.066978,99.352215,80.01077,61.265942,63.070245,115.693195,124.995434,60.772705,54.503515,80.828267,113.477566,20.112765,95.981334,96.367292,47.975593,58.435779,-0.000315,-0.00027,67.728362,57.696793,55.741962,48.766782
847,90.545554,83.361525,75.267206,66.200633,55.36069,49.230413,44.896837,38.682219,85.572166,67.902641,69.724058,62.654075,57.219095,54.56335,51.862862,44.558147,74.498199,66.612769,62.885279,59.85435,56.953746,49.338102,46.835217,49.51776,85.607831,80.219125,73.917725,65.563606,59.416169,54.110044,48.297763,42.17985,67.836085,99.378308,79.743275,61.291931,62.802297,115.533427,124.42335,61.71807,57.514873,82.835136,115.511834,19.911849,99.287691,98.34697,46.334638,60.484978,-0.000468,3.49E-05,67.680916,57.686,55.583756,48.755931
848,90.398486,82.737808,75.120547,66.017081,55.139483,48.934306,44.933962,38.644904,85.645582,67.902641,69.650705,62.984849,57.439961,54.637133,51.973694,44.372497,75.378018,66.539373,62.885279,59.707197,56.695802,49.301087,46.798131,49.147713,85.424215,80.219125,73.9544,65.637013,59.195374,54.110044,48.40886,42.402985,67.259758,99.868986,79.423937,60.456981,61.563593,114.167992,122.938893,60.368077,57.194197,78.994541,113.551894,15.511791,95.097553,96.367292,45.232935,60.64283,-0.000315,-0.000118,67.654981,57.623164,55.520855,48.729764
849,90.79755,82.035414,75.298494,66.15854,55.465879,48.891861,45.188364,38.676747,85.419954,67.823866,69.535295,63.089712,57.47137,54.81617,52.079101,44.329917,75.4093,66.497292,62.80638,59.517848,56.395566,49.036526,46.236282,48.809162,85.271944,80.140436,74.24242,65.63163,59.079573,53.920201,48.588574,42.211587,69.523587,102.07433,82.60463,63.864284,64.895855,116.948101,126.144678,63.849826,58.214474,79.570543,114.842243,14.319299,93.209774,96.614419,48.038785,61.367292,-0.000315,0.000188,67.680916,57.612371,55.436342,48.718913
850,90.440643,81.092489,75.63923,66.499681,55.918998,49.087794,45.384819,38.836939,84.953564,67.981414,69.436021,63.137235,57.518977,54.826985,52.052993,43.969417,75.346735,66.324558,62.780399,59.418259,56.185218,48.825228,45.801862,48.634916,85.172548,80.004575,74.326523,65.532285,58.979953,53.74657,48.673482,42.557172,68.323794,101.161465,81.404666,62.184913,63.180457,114.539869,124.845784,62.243548,57.78344,78.224476,113.29176,12.614016,94.214091,94.820302,45.492621,59.208486,-0.000315,0.000188,67.691672,57.659979,55.484002,48.766782
851,89.595124,80.542346,75.602565,66.206015,56.69279,49.679885,45.755878,38.463782,84.549855,67.871324,69.21595,62.916735,57.555784,54.937642,52.016052,43.746528,75.346735,66.287858,62.633369,59.344669,56.185218,48.825228,45.319286,48.671938,84.988951,80.041229,74.253174,65.458876,58.906343,53.414506,48.636457,42.51999,70.047834,103.416021,82.762155,63.250545,64.576146,116.400453,126.118216,63.750367,58.446141,78.334483,113.663392,13.453408,96.533862,93.605487,43.859425,58.98774,-0.000163,-0.000118,67.691672,57.659979,55.520855,48.692746
852,89.558367,80.505671,75.602565,66.095885,57.318971,50.493619,44.902281,36.932529,84.072791,67.834627,69.032552,62.732972,57.666202,55.048292,51.97911,43.857978,74.906827,66.324558,62.559851,59.344669,56.443228,49.010357,45.059361,48.227607,84.952232,80.041229,74.033127,65.458876,58.869537,53.119284,48.488349,42.148113,70.095263,104.277605,82.002406,63.114354,63.999327,115.555245,125.567707,63.0997,61.142559,77.28187,114.417796,13.044954,95.844813,93.101071,43.981738,59.292849,-0.000163,-0.000118,67.849188,57.560327,55.347386,48.666578
853,89.4481,80.83575,76.152539,65.875616,57.724045,51.122111,42.523992,36.147403,83.559081,67.724533,68.92251,62.438928,57.629397,55.048292,51.905224,44.117987,74.393598,66.214455,62.559851,59.381464,56.701204,49.195461,45.282157,48.301672,84.952232,80.004575,73.813078,65.458876,59.20077,53.119284,48.266158,41.850528,69.167534,103.231126,81.808213,62.184913,63.584535,114.019264,124.434315,62.941924,62.014098,78.627838,113.923582,11.545091,97.565599,91.545264,44.230793,59.539566,-0.000163,-0.000118,67.801742,57.586349,55.33658,48.692746
854,89.894582,80.694425,76.341241,64.375485,57.876723,50.092231,40.854411,36.003277,83.16087,67.693216,68.964571,62.223764,57.74521,55.164342,52.058409,44.346256,74.252337,66.07303,62.528481,59.534033,56.817157,49.311939,45.733072,48.714388,84.847461,80.083262,73.78178,65.500965,59.721319,53.161603,47.97528,41.855985,71.624783,105.747207,84.597131,64.095435,66.191507,117.331497,127.54145,66.137812,62.712399,78.884529,115.373922,12.079636,97.713028,91.545264,42.967687,60.495757,-0.000315,0.00034,67.91181,57.586349,55.299722,48.618706
855,90.10976,80.579021,76.592522,63.451779,57.687223,50.493619,40.17826,36.035196,82.715241,67.651136,69.032552,62.034567,57.703007,55.195816,52.126872,44.637844,74.540235,66.141052,62.523092,59.749381,56.959147,49.380543,46.135849,49.375178,84.915514,80.151193,73.629702,65.936012,59.936671,53.15619,47.747574,41.813324,71.839426,105.667733,83.71088,64.053322,65.819059,116.134394,126.636941,65.434724,61.567588,76.019116,112.691868,8.443902,92.185236,90.105963,43.556804,58.651186,-0.000315,0.000188,67.722984,57.544136,55.368033,48.61328
856,90.21466,80.683668,76.55048,63.005503,57.092588,49.748455,39.501711,36.141918,82.232964,67.645756,69.24725,62.029177,57.697608,55.227289,52.380008,44.818011,74.058285,66.135669,62.554463,60.001494,57.027437,49.41213,46.538502,49.813729,84.946849,80.292435,73.661001,66.187524,60.041642,53.409095,47.890329,42.031071,74.746777,109.236289,87.099281,66.524143,68.838879,120.394346,129.946591,68.859518,63.305698,77.753166,114.709835,10.213657,93.446707,91.844878,34.130128,62.522673,-0.000468,3.49E-05,67.80712,57.518114,55.231409,48.587111
857,90.29358,80.615696,76.482526,63.892605,56.398049,49.23584,39.69363,36.334389,81.651445,67.614438,69.399343,62.034567,57.703007,55.195816,52.643933,44.934809,73.623742,66.10435,62.633369,60.154022,57.032838,49.454568,46.803567,50.226012,84.878796,80.444437,73.629702,66.596567,60.157396,53.488304,48.155049,42.148113,73.159453,107.038116,84.408223,64.714398,66.883466,115.464456,127.348624,65.948837,61.677876,77.70575,114.17836,9.399805,92.295567,90.547093,35.466952,61.887225,-0.000468,0.00034,67.869743,57.470502,54.999433,48.576259
