Time,TC1_BED1_0-03mBC,TC1_BED1_0-30mBC,TC1_BED1_0-61mBC,TC1_BED1_0-91mBC,TC1_BED1_1-22mBC,TC1_BED1_1-52mBC,TC1_BED1_1-83mBC,TC1_BED1_2-13mBC,TC2_BED2_0-03mBC,TC2_BED2_0-30mBC,TC2_BED2_0-61mBC,TC2_BED2_0-91mBC,TC2_BED2_1-22mBC,TC2_BED2_1-52mBC,TC2_BED2_1-83mBC,TC2_BED2_2-13mBC,TC3_BED3_0-03mBC,TC3_BED3_0-30mBC,TC3_BED3_0-61mBC,TC3_BED3_0-91mBC,TC3_BED3_1-22mBC,TC3_BED3_1-52mBC,TC3_BED3_1-83mBC,TC3_BED3_2-13mBC,TC4_BED4_0-03mBC,TC4_BED4_0-30mBC,TC4_BED4_0-61mBC,TC4_BED4_0-91mBC,TC4_BED4_1-22mBC,TC4_BED4_1-52mBC,TC4_BED4_1-83mBC,TC4_BED4_2-13mBC,TC_DataRoom,EVENT,,,,,,,,,,,,,,
596,15.258554,15.704178,15.140211,15.16587,15.100535,14.069487,13.693383,14.611958,73.542965,69.703371,49.854066,48.090307,37.729039,31.463616,28.864242,25.500687,371.617046,509.270436,366.649864,356.912424,314.35058,36.659218,281.031083,260.27087,154.900161,111.118043,85.294605,50.024841,47.347768,41.962541,36.91746,33.740794,11.703805,0.000387,,,,,,,,,,,,,,
597,15.269755,15.715376,15.341935,15.2914,15.187959,14.042555,13.704596,14.77563,72.563823,73.198566,51.121832,48.730796,37.36661,31.474659,28.762308,25.625108,363.565065,473.621606,343.799391,336.188952,329.920066,35.435307,278.594737,274.846658,153.164497,108.052315,83.249649,52.067991,47.988541,42.97765,37.040591,35.287161,11.66001,0.000387,,,,,,,,,,,,,,
598,15.269755,15.601104,15.494334,15.329508,15.264176,13.813681,13.666448,14.661282,70.070322,73.858661,48.903061,48.61971,37.291913,32.301113,28.724637,25.625108,382.689282,454.748018,376.829272,369.464305,309.554391,34.798596,278.780215,263.231833,144.070584,98.594225,80.204146,51.255402,48.210784,43.498003,36.217939,33.227043,11.589235,0.000387,,,,,,,,,,,,,,
599,15.34037,15.13832,15.603023,15.323908,15.258575,13.731776,13.737137,14.579442,70.138279,73.119831,48.712571,47.206407,38.145134,33.008836,29.133411,25.657325,363.341685,502.851034,348.058984,344.098779,313.805845,34.643222,275.545511,258.444742,133.880568,92.147085,76.164141,52.468702,48.279414,44.86671,36.511661,32.809026,11.583629,0.000387,,,,,,,,,,,,,,
600,15.237246,14.997095,15.690408,15.411319,15.117339,13.628533,14.053491,14.590648,70.992518,72.690531,48.982514,46.327378,38.193429,33.282512,29.897345,25.81949,325.74319,597.799402,322.617148,314.798543,336.865668,32.666489,291.811,281.713349,123.388735,82.833254,68.83896,51.076095,45.249992,43.61494,34.763574,32.519955,11.360072,0.00054,,,,,,,,,,,,,,
601,15.187935,15.13832,15.67921,15.362014,15.182358,13.464699,14.08042,14.579442,70.505011,73.339866,48.009155,47.021054,38.704807,34.209003,30.638624,25.95943,377.753849,514.368985,362.583537,363.718238,331.741914,31.378327,285.221222,274.878338,120.948625,77.910484,65.708203,51.13913,45.350438,45.16363,35.763459,34.345729,11.283679,0.000387,,,,,,,,,,,,,,
602,14.909931,15.203326,15.668012,15.19838,15.094934,13.644259,14.221755,14.644473,71.080966,72.999034,48.553629,48.121907,39.588745,34.835034,31.153895,26.212605,381.948517,525.075075,364.172718,363.016895,348.11416,30.42722,294.519982,273.084165,118.474695,78.925865,63.126163,51.202161,44.745515,44.261742,34.741555,34.521968,11.218496,0.000387,,,,,,,,,,,,,,
603,14.539908,14.719106,15.86966,15.362014,15.182358,13.61732,14.118557,14.655679,69.074649,71.066001,48.268349,49.57673,39.599706,34.583778,31.540722,26.525649,343.799563,587.319157,341.241009,335.051999,362.431095,29.007788,296.448194,280.294617,116.473124,79.559716,64.165694,51.397746,44.496463,44.903829,34.864933,35.393917,11.212889,0.00054,,,,,,,,,,,,,,
604,14.534305,14.637269,15.864062,15.356414,15.176757,13.420934,14.074814,14.611958,69.399368,69.593314,49.447193,49.016103,38.960409,34.990377,31.610341,26.63331,347.328311,526.584976,334.556292,330.956427,337.944641,27.946965,277.767571,261.242166,112.709771,78.931255,64.19703,53.275254,45.419215,46.456402,36.057303,36.697229,11.142096,0.00054,,,,,,,,,,,,,,
605,14.360465,14.501599,15.918943,15.297001,15.117339,13.781138,13.93907,14.666885,69.342186,67.921694,48.945508,47.9955,39.237882,35.231601,31.063228,26.725415,362.334768,483.597406,355.099125,352.451843,326.525137,29.847261,273.661486,260.175246,104.826966,75.026302,61.456939,52.66413,43.764327,44.877622,34.164083,32.21977,11.087072,8.18E-05,,,,,,,,,,,,,,
606,14.234855,14.490392,15.831572,15.209582,15.068024,13.922517,13.584542,14.388832,69.184687,67.654024,49.563607,46.835676,39.450605,35.295491,31.164942,26.638857,362.796559,504.861545,340.073567,345.119368,331.0111,30.024386,284.258951,274.321211,99.346696,74.209349,60.600323,52.764013,43.864892,44.012675,33.890682,32.358839,10.863457,0.000692,,,,,,,,,,,,,,
607,14.234855,14.490392,15.831572,15.209582,15.106137,13.922517,13.393778,14.274455,69.221367,69.30521,50.931628,47.391735,39.748787,36.081576,31.578293,26.487911,364.540813,475.553496,359.964794,352.513956,326.477815,29.45973,277.921454,269.040794,97.244031,75.41861,60.931326,53.649628,44.533605,44.198384,34.377919,33.408979,10.79826,0.00054,,,,,,,,,,,,,,
608,13.92974,14.414147,15.67921,15.2858,15.068024,13.808075,13.431933,14.083806,69.331403,70.662522,54.438666,49.132597,43.17239,37.203571,31.84125,26.525649,326.353917,573.669741,323.411607,317.90257,335.504084,29.120792,290.064499,272.388863,97.244031,74.942236,62.218159,53.797186,44.199293,44.049819,34.527793,33.071547,10.52518,0.000692,,,,,,,,,,,,,,
609,14.114839,14.675386,15.673611,15.242091,15.062423,13.916911,13.769677,13.887527,69.436046,72.08757,57.417934,48.275515,44.355463,37.011159,31.272167,26.255902,339.784102,424.735386,331.012748,321.741832,424.746727,26.097683,277.693352,292.527849,100.116448,75.120068,63.866406,55.303514,44.045221,44.007215,34.74706,31.602581,10.601604,0.00054,,,,,,,,,,,,,,
610,14.006025,14.528514,15.603023,15.2858,15.068024,14.303927,14.232965,14.045673,69.514792,72.569731,58.417242,48.132793,41.945501,36.231242,31.014592,26.261451,339.716528,440.093817,332.479644,331.69241,409.970912,29.120792,286.627009,291.758378,93.2284,66.841237,55.776921,54.571656,43.790568,40.10617,33.365718,31.608102,10.601604,0.000692,,,,,,,,,,,,,,
611,14.126049,14.572237,15.456236,15.367614,15.073626,14.385801,14.352968,14.203803,69.483506,72.208376,59.673577,48.434547,41.057896,35.338439,30.90734,26.153753,389.100014,443.367713,377.518743,350.006786,337.73637,28.711922,268.074153,279.225144,83.38395,59.392641,48.06017,42.88084,38.357853,36.939543,31.869907,30.486522,10.939868,0.000387,,,,,,,,,,,,,,
612,14.03856,14.713503,15.368836,15.280199,15.02431,14.412727,14.532405,14.345103,70.24291,71.060611,59.957002,47.20096,42.014424,36.18833,30.896291,26.180404,349.659061,365.607109,341.928715,338.075887,367.224361,22.95798,302.960608,294.851326,80.547452,58.057743,49.641228,43.018603,41.069158,36.255644,32.684867,29.949069,11.136489,0.000387,,,,,,,,,,,,,,
613,14.03856,14.827846,15.445036,15.242091,15.100535,14.336458,14.684904,14.497598,69.289333,69.960165,59.478846,46.756068,41.977228,37.758649,31.009068,26.255902,343.794206,390.701508,333.825847,346.753912,390.949312,23.450334,265.528466,253.272997,78.089563,57.469,50.455034,43.761802,42.892869,36.442606,33.772702,31.039175,11.136489,0.000234,,,,,,,,,,,,,,
614,14.24046,14.839051,15.418136,15.253292,15.149849,14.309531,14.734232,14.546926,69.960298,69.200537,59.41609,46.470291,41.169567,38.927235,31.433524,26.342491,347.84894,373.642278,339.093727,337.977148,363.236432,18.490406,295.642559,299.356606,74.982676,55.602067,49.430079,43.029532,39.62656,31.844932,32.470691,29.621594,11.207282,0.000234,,,,,,,,,,,,,,
615,14.343653,14.751618,15.406936,15.203981,15.176757,14.412727,14.723027,14.688194,70.35293,67.758726,58.706231,44.974996,41.084174,40.221828,32.023518,26.482363,345.506846,374.17592,334.118036,338.696146,353.583387,16.919174,294.85734,294.777592,72.184289,55.112291,49.493215,43.576045,40.622104,33.334844,31.746182,29.610532,11.24548,0.000387,,,,,,,,,,,,,,
616,14.27299,14.871561,15.488734,15.13336,15.220467,14.570856,14.652384,14.693796,68.414372,66.552931,58.012378,45.054712,41.387406,40.525508,32.254337,26.714323,344.528401,373.310337,331.493156,339.650017,341.890596,15.515327,290.175316,288.545905,71.639436,54.454352,49.535657,42.726663,41.409808,34.839186,31.225677,30.66893,11.218496,0.000387,,,,,,,,,,,,,,
617,14.354861,14.953385,15.494334,15.100848,15.149849,14.500199,14.69611,14.699399,69.813596,65.310077,56.87639,45.802529,41.244009,39.598846,32.2974,26.983954,340.414734,369.867206,330.475312,337.867682,337.152341,15.368469,284.301405,287.442748,72.195068,54.680919,49.689103,41.913888,41.973692,34.470182,31.156032,31.12536,11.251088,0.00054,,,,,,,,,,,,,,
618,14.463651,14.833449,15.260129,14.904669,15.144248,14.456463,14.804871,14.731913,69.991582,64.460041,55.544654,44.497655,41.722294,38.959073,32.254337,27.24243,342.633251,371.059954,333.612062,338.555571,332.80142,13.608445,283.111179,283.92385,71.309277,54.454352,48.832408,42.131632,40.925633,33.715261,30.661787,30.443404,11.218496,0.000387,,,,,,,,,,,,,,
619,14.534305,14.713503,14.91155,14.708462,15.100535,14.527122,14.608657,14.72631,70.206236,63.168914,54.027543,44.417904,41.195843,38.617642,32.211273,27.123742,340.185228,368.512977,332.145466,336.762185,330.457556,11.922837,282.068614,285.731186,72.844548,55.996395,48.752921,42.126163,41.404336,34.271864,31.257736,31.452369,11.021883,0.00054,,,,,,,,,,,,,,
620,14.648684,14.942181,14.720971,14.670339,15.138647,14.565252,14.723027,14.611958,70.05954,61.9194,52.588368,45.457612,40.711867,38.169554,32.136175,27.010585,332.084532,358.373549,321.759051,327.959863,320.616958,11.884635,272.90159,276.098124,77.319282,57.873778,50.307103,43.427419,42.967247,35.657151,33.097625,33.178524,11.054478,0.00054,,,,,,,,,,,,,,
621,14.578035,15.024001,14.192824,14.561565,15.220467,14.608984,14.61426,14.693796,70.064931,62.145344,52.224575,46.576102,39.860585,37.427832,32.06659,27.167002,327.121516,355.687135,314.986392,322.69872,307.014661,10.782064,262.399041,266.806156,76.591099,57.474413,50.867204,43.209909,43.009899,35.812305,33.515734,33.483949,11.169082,0.00054,,,,,,,,,,,,,,
622,14.779861,15.035203,14.013363,14.115178,14.926769,14.582062,14.32044,14.438164,71.175867,62.486926,52.08772,45.511089,40.095105,36.466694,32.040074,27.291229,316.48456,340.947106,304.312582,311.497969,305.445207,10.984408,254.591758,262.192183,75.794967,57.153998,50.841098,42.588865,42.834882,35.860712,33.9017,33.607415,11.027491,0.000387,,,,,,,,,,,,,,
623,14.844898,14.299771,14.574094,14.142107,14.801211,14.723365,14.309232,14.045673,71.238425,62.623125,52.039933,45.314588,40.456658,36.979264,32.06659,27.506386,319.76953,345.492586,307.278901,315.19099,306.242995,10.896734,254.018611,265.128798,75.600802,56.995937,50.941144,42.726663,43.121454,36.223745,33.92817,29.315051,10.754443,0.000387,,,,,,,,,,,,,,
624,14.806778,14.070993,14.993376,14.332784,14.991797,14.837736,14.423625,14.083806,71.165087,62.843613,51.485879,45.463065,40.791813,37.465205,32.179243,27.39327,318.781067,343.925619,308.197272,313.724542,305.066805,10.323316,253.306374,262.18121,75.564125,56.848691,51.458626,43.470039,43.158636,35.887124,34.415389,30.480995,10.792651,0.000387,,,,,,,,,,,,,,
625,14.844898,14.414147,15.069596,14.675942,14.953682,14.799613,14.461754,14.160068,71.201756,62.770119,51.559764,45.797076,40.977968,37.764139,32.667263,27.61949,323.026282,349.244503,311.831827,317.719409,307.639224,9.673247,257.426816,266.768895,75.160674,56.627801,51.015081,42.838198,42.414766,35.138701,34.003141,29.916989,10.754443,0.000387,,,,,,,,,,,,,,
626,14.915534,14.713503,15.292632,14.860948,14.986195,14.832134,14.532405,14.26885,70.976347,62.691222,51.369614,46.199744,41.084174,37.721287,32.811863,27.802429,321.374516,347.636647,307.78782,316.211811,305.539279,9.897088,255.287091,264.377441,75.998865,57.174566,51.157511,43.018603,42.223259,34.908569,33.810194,29.761006,10.754443,0.00054,,,,,,,,,,,,,,
627,15.111712,15.13832,15.450636,14.942786,15.144248,14.837736,14.690507,14.236327,71.055078,62.696623,50.451115,44.94332,40.195914,37.652048,32.742323,27.921041,326.719455,353.540259,315.646343,321.4544,307.749429,10.13214,260.904752,267.923737,75.894222,56.995937,51.162943,42.243223,41.409808,34.277371,33.253192,27.46948,10.639815,0.000387,,,,,,,,,,,,,,
628,15.182334,15.247029,15.597424,15.089646,15.138647,14.832134,14.837387,14.306977,70.68298,61.809122,49.336208,44.492197,39.556952,37.833371,32.736808,27.915501,317.933486,343.701584,308.74279,313.829155,296.411272,10.126522,252.625911,259.710322,78.126244,58.903776,52.930785,43.464577,42.483707,35.245495,34.259992,29.798622,10.678025,0.00054,,,,,,,,,,,,,,
629,14.959253,15.100215,15.67921,15.13336,15.182358,14.799613,14.76675,14.388832,70.358321,60.821822,48.046186,44.163303,39.562433,34.433884,32.517127,27.921041,318.08535,343.123768,308.417647,314.457831,294.942013,9.979187,252.031297,258.182964,78.461766,59.276924,53.379225,43.284238,42.526376,35.288427,34.190546,30.66893,10.51957,0.00054,,,,,,,,,,,,,,
630,14.926737,15.25823,15.760992,15.253292,15.187959,14.805216,14.848592,14.508805,69.336794,59.76056,47.607196,43.165168,39.456087,33.652103,31.471098,28.491756,317.175149,342.509445,308.423043,313.986596,292.58647,9.372885,252.186853,259.982912,79.200817,59.502946,53.790642,43.995595,42.420233,35.518478,34.345953,30.599286,10.372323,0.000387,,,,,,,,,,,,,,
631,15.073599,15.290731,15.755393,15.247691,15.182358,14.608984,14.804871,14.426956,69.808205,59.86552,47.416527,42.93657,39.003186,35.520145,32.06659,28.373207,315.26472,340.061221,306.838001,313.174488,290.365936,9.367265,251.055764,260.46318,79.92914,59.828422,53.96973,43.878704,42.154303,34.464676,34.190546,31.382777,10.257672,0.000387,,,,,,,,,,,,,,
632,15.226045,15.633596,15.67921,15.209582,15.182358,14.570856,14.957341,14.465079,70.321648,59.975882,46.897767,43.159704,38.965893,34.621248,29.133411,27.39327,312.845522,337.982201,306.066297,310.790045,286.522354,9.252511,247.600588,257.509684,79.965827,60.196016,54.670693,44.101555,41.521512,33.452842,33.628232,27.695641,10.181235,0.000845,,,,,,,,,,,,,,
633,15.193536,15.639195,15.570527,15.100848,15.111738,14.462067,14.734232,14.508805,70.730433,60.201995,46.495477,42.830453,39.083251,34.139539,30.64415,27.247974,311.64077,337.84164,301.511529,310.758743,283.974785,8.225098,246.515919,255.83113,80.228032,61.340615,55.634879,44.441215,41.415279,33.383364,33.071135,26.796254,10.339716,0.000234,,,,,,,,,,,,,,
634,15.410981,15.742267,15.330734,15.16587,15.02431,14.450859,14.799268,14.459475,71.269704,60.632542,46.41043,42.484712,40.227689,34.128524,28.449827,26.180404,313.976601,340.785174,305.693361,311.481794,286.442953,8.060775,246.993642,258.775775,80.180562,62.395062,55.771504,44.578805,41.069158,34.009581,32.271948,28.857837,10.334107,0.000387,,,,,,,,,,,,,,
635,15.568991,15.785954,15.450636,15.095247,14.953682,14.456463,14.881108,14.465079,70.248301,60.968913,47.120117,42.676196,40.977968,34.134032,29.058094,24.448058,313.762053,340.97285,303.970832,313.797877,285.81959,9.214258,245.758243,257.098139,81.727012,64.383004,56.993022,45.845859,42.191515,33.865186,32.615318,30.405812,10.410538,0.000692,,,,,,,,,,,,,,
636,15.568991,15.747866,15.526832,14.980903,14.953682,14.227652,14.84299,14.426956,70.761713,60.748274,47.749912,43.010953,40.829046,34.883504,29.811022,25.544013,313.945335,341.446844,304.265007,314.091203,286.004545,9.673247,244.930599,259.827935,83.415264,64.823403,57.10354,44.76987,42.191515,33.340356,32.202372,29.239785,10.639815,0.000387,,,,,,,,,,,,,,
637,15.765078,15.753465,15.532431,14.64342,14.921168,14.309531,14.848592,14.394436,69.996973,60.018074,48.495919,43.202353,40.313145,32.939295,30.794552,26.7576,308.301759,335.104921,303.056776,308.813406,279.121057,8.799059,241.283529,256.055741,83.824447,65.232451,57.219464,44.775327,41.266325,32.408033,31.869907,28.981844,10.639815,0.00054,,,,,,,,,,,,,,
638,15.982434,15.780355,15.597424,14.632214,14.681244,14.412727,14.761148,14.383228,70.719651,59.308226,48.596087,43.15424,40.153182,32.214972,29.052559,26.859691,303.001049,329.909056,300.764631,302.813299,274.693091,9.017364,237.236857,252.37334,84.033922,65.698645,57.282309,44.430299,40.547578,31.833893,31.408051,28.255294,10.639815,0.000387,,,,,,,,,,,,,,
639,16.330788,15.938295,15.564928,14.599691,14.572475,14.494595,14.76675,14.350707,70.651699,58.319901,48.638543,43.159704,36.389659,30.077725,28.568402,26.676591,307.855833,336.376851,301.947694,310.166182,279.041436,8.831697,241.089563,255.563554,83.415264,65.300441,57.729692,43.804411,39.546489,31.388714,30.135219,27.997114,10.639815,0.00054,,,,,,,,,,,,,,
640,16.662268,15.927098,15.439436,14.779104,14.713764,14.407122,14.755545,14.301373,70.604246,57.719985,47.961235,42.888447,39.178667,36.594326,27.350955,25.64622,301.929344,329.757555,298.69731,302.072303,272.903743,8.782195,235.418797,249.253815,86.048089,67.233898,60.442387,45.352722,41.249907,32.353951,31.177047,28.96524,10.754443,0.000387,,,,,,,,,,,,,,
641,16.820133,15.780355,15.368836,14.860948,14.643121,14.488991,14.761148,14.26885,71.343042,57.578098,47.744467,42.70793,39.817841,37.833371,28.901908,24.366875,302.706931,332.392683,297.26597,304.945621,274.395866,9.05562,236.746099,250.197726,86.530979,67.312642,61.109794,45.098439,41.255379,32.321935,30.844259,28.368297,10.760052,0.000387,,,,,,,,,,,,,,
642,17.086563,15.970779,15.368836,14.975301,14.681244,14.450859,14.723027,14.306977,71.013017,57.246636,47.633348,43.005488,40.115927,36.674622,30.181757,24.215611,298.144789,327.53392,295.091174,298.434147,270.491458,7.907688,231.417126,244.486468,86.494247,67.972747,61.771626,44.690173,41.106404,32.6972,30.693864,28.481288,10.79826,0.000234,,,,,,,,,,,,,,
643,17.162676,15.589905,15.445036,15.051532,14.681244,14.450859,14.570532,14.26885,71.526384,57.283468,47.596306,43.005488,40.004154,33.941073,28.788906,26.369138,298.77062,327.899396,298.076525,297.181878,271.868008,9.476393,231.341458,245.840391,86.82485,68.339435,61.698097,44.021816,40.212153,31.683681,30.242549,28.255294,10.79826,0.000387,,,,,,,,,,,,,,
644,17.059692,15.524917,15.532431,15.177072,14.768693,14.576459,14.581738,14.241931,71.243815,57.73622,47.607196,42.867648,39.791534,33.201964,26.310902,24.680455,298.339694,328.129413,293.663593,298.73955,270.353531,8.684277,229.19515,243.368669,88.452359,69.156845,61.451536,44.404086,40.185833,31.018509,30.516893,28.530023,10.79826,0.000387,,,,,,,,,,,,,,
645,16.863792,15.595504,15.374436,15.247691,14.915566,14.532726,14.385495,14.160068,70.871726,58.503959,47.305381,43.048142,39.599706,33.759098,26.494124,25.166223,299.29133,327.868222,290.077553,299.507283,270.05031,9.214258,228.621554,242.38436,89.182078,69.884658,60.89455,44.361498,40.478524,31.238439,30.548973,28.788073,10.645424,0.00054,,,,,,,,,,,,,,
646,16.749595,15.557411,15.488734,15.247691,14.991797,14.570856,14.423625,14.160068,70.651699,58.945636,47.564708,43.010953,39.935111,33.946581,29.698117,25.695093,300.947095,329.549091,296.276329,299.139142,274.066905,10.552703,229.795357,244.040517,87.528284,69.298101,59.974976,44.027276,39.770247,30.073077,29.533104,27.959435,10.727451,0.00054,,,,,,,,,,,,,,
647,16.749595,15.557411,15.564928,15.171471,14.991797,14.494595,14.461754,14.121937,71.055078,58.651195,47.231279,42.676196,37.99584,33.684096,30.864221,26.261451,300.100919,327.61239,292.071425,299.065509,271.38991,9.902706,226.803055,241.781836,89.035041,70.177917,61.262285,45.141003,40.329449,30.261126,29.947095,28.223163,10.754443,0.000387,,,,,,,,,,,,,,
648,16.521171,15.519317,15.67921,15.2858,14.915566,14.532726,14.538009,14.121937,70.798384,58.577578,46.971888,42.341346,35.679199,32.595966,29.547558,26.563387,299.217721,325.784644,293.399923,296.450432,269.007885,11.43177,225.817539,239.407933,88.446959,70.104604,61.04165,44.992563,39.285383,29.809753,29.382521,27.959435,10.639815,0.000387,,,,,,,,,,,,,,
