Time,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
30,4.3037405,4.4788361,3.7311497,2.648481,1.9226224,1.2906015,3.70943,3.6230787,2.8904026,2.3063711,1.5614738,1.0167232,-661.1752922,644.734314,523.97229,442.990448,227.6142273,214.7172394,167.1428375,135.1100922,96.599968,80.7456818,69.2851181,64.6133041,51.2134247,21.1740646,55.4953194,36.6469002,32.7320442,30.2752209,20.2882595,26.5510254,24.0497208,25.3908863,24.9819241,23.0559254,15.5337162,38.9807053,40.1132011,30.1488991,3321.268799,3319.707764,27.3988743,26.4167862,21.6031837,24.1040878,17.0888271,18.2298298,18.5257111,18.6456776,18.7202415,18.4257889,18.5373917,18.3860111,18.6697903,18.8497334,18.8847866,21.3554306,20.898016,19.9591732,0,10
31,5.2758444,5.542248,4.5607335,3.2311023,2.0703502,1.2903743,4.164048,4.2735104,3.4167697,2.6592319,1.6423732,1.0045049,-661.1752922,644.9979858,520.1437988,438.9460754,222.4735413,209.5266266,163.2332764,129.7680206,98.1512833,80.6824646,70.6381989,65.2840424,50.8231544,21.1811943,56.5411682,37.3276062,33.1542244,30.5004692,20.405077,26.0885048,24.1116772,25.1872425,24.7747326,23.1584549,15.550025,39.5236092,40.6427956,30.5583096,3321.267578,3319.706787,26.9112625,25.8915157,21.6827335,24.0816975,17.0343246,18.2107468,18.5598392,18.6535892,18.7368889,18.4207745,18.5472031,18.3821392,18.6674385,18.84548,18.8866158,21.3701572,20.9017391,20.0847626,0,10
32,5.5123533,6.1356479,5.2024464,3.805543,2.398855,1.4281415,4.3796322,4.5223774,3.7984429,2.9236308,1.8122027,1.0645651,-661.1752922,648.4573364,510.9083252,426.4863586,212.891571,204.8457031,160.9723969,120.7413864,95.0827866,77.2806778,70.7861023,65.8582306,52.7611237,21.1801567,58.3671608,38.3848534,34.0016937,31.1036911,20.5417881,26.0198803,24.2275085,25.2685471,24.5241947,23.2853737,15.6278429,40.45541,41.4918671,31.0797195,3321.266846,3319.706055,26.7476635,25.0819855,21.786335,24.0197525,17.0013103,18.2024822,18.5736198,18.6628151,18.7430687,18.447113,18.5568066,18.3925018,18.6587944,18.869154,18.8928013,21.3584957,20.9025993,20.4894753,0,10
33,5.5839222,6.1023656,5.2461087,3.5105511,2.258635,1.3187003,4.5299108,4.6882104,3.8445041,2.9390869,1.7755148,1.0231497,-661.1752922,660.2539062,547.1181641,454.9026489,227.0950317,204.3191986,161.7505188,115.1768799,88.2090683,72.1992722,65.9147186,61.0549812,49.6606712,21.1780148,60.0971146,39.3034782,34.5341339,31.5179863,20.6606808,25.993576,24.2155342,25.5190582,25.3807163,23.6692753,15.6428299,41.1996155,42.1367912,31.4792061,3321.268311,3319.707275,26.5244656,25.7667351,22.0389175,24.7898788,16.9648991,18.2090759,18.5855293,18.6792946,18.7705574,18.4434414,18.5660572,18.403656,18.6855354,18.8955154,18.9005337,21.3639355,20.9076614,20.8147831,0,10
34,5.3144726,5.8818362,5.1392591,3.6456943,2.4352901,1.4910797,4.4318263,4.7468501,4.0199599,3.2238748,1.9616594,1.1946823,-661.1752922,673.9214478,596.6646729,507.3478699,243.7032318,209.9679871,167.0134277,118.6889038,91.7768936,75.7071533,67.2199631,61.7773666,49.3281784,21.1810875,61.5846024,40.0587311,35.1336517,32.0007629,20.7935104,26.4059048,24.3736496,25.7607384,25.7988815,24.0571194,15.6634426,41.9849319,42.7046471,31.9261379,3321.267578,3319.706787,27.9738064,26.3044949,22.2462673,25.3183212,16.9474316,18.2296505,18.6049519,18.6808586,18.7702198,18.4469051,18.5649605,18.4211826,18.7254982,18.9582863,18.9500027,21.3901577,20.9373035,21.0477467,0,10
35,4.7440547,5.1277068,4.7728954,3.6581288,2.548791,1.6437672,4.1799331,4.3199531,3.8604546,3.204308,2.0921804,1.305044,-661.1752922,692.6191406,635.265625,567.2802124,273.8994141,235.4931641,192.0536041,141.3834534,103.7446823,83.3597031,72.0846481,67.6383209,54.6427879,21.1808262,60.7585449,40.5736008,35.7834396,32.7052422,20.971159,26.8158894,24.5567665,26.3526402,26.1376801,24.2323647,15.7439375,42.6147499,43.4820099,32.4562683,3321.268066,3319.707031,27.8382778,26.8907318,22.3517265,25.5130234,16.9361286,18.2533417,18.6267281,18.6729908,18.7779369,18.4706001,18.5711575,18.4209175,18.7590694,19.0082073,18.9850979,21.4062099,20.9324856,21.1438274,0,10
36,4.0039571,4.429589,4.19314,3.3862062,2.5939116,1.7696436,3.7775092,3.9805464,3.6195692,3.120779,2.177222,1.4089791,-661.1752922,706.9476929,655.4915161,574.7956543,286.1762085,253.9540558,205.1360626,168.4201813,121.5553436,96.1463242,79.0131989,73.7158661,58.4774017,21.1697865,59.0258446,40.811657,36.4188385,33.0301895,21.1171398,26.9837456,24.6848755,26.4665375,25.8268948,24.293211,15.8105516,42.9708862,44.0190544,32.9559669,3321.265381,3319.70459,27.566885,25.9284935,22.4267025,25.1385059,16.943697,18.2388477,18.6449203,18.6657219,18.7870083,18.4792995,18.5866966,18.4375954,18.7711906,19.0260296,19.0097637,21.3735352,20.9347191,21.2139454,0,10
37,3.9444744,4.4466361,4.1851455,3.2608796,2.5502631,1.6814847,3.7908729,4.1862545,3.8908908,3.2986892,2.2492453,1.4634062,-661.1752922,702.3415527,643.4554443,590.9293213,303.8408508,274.8070679,214.2913818,184.4992371,132.6996307,106.8473434,87.5890198,79.6648102,61.4265785,21.1810169,58.021946,40.9855042,36.7190781,33.210144,21.2819691,26.9994488,24.7981396,26.6810436,25.9287109,24.3289986,15.8934431,43.3781013,44.4740524,33.3612289,3321.266357,3319.705811,27.4336872,25.7289352,22.4940033,24.9735756,16.9431744,18.2307224,18.6804981,18.6526546,18.7937088,18.5065384,18.6006203,18.4439163,18.7820721,19.0445137,19.0229282,21.3650494,20.9368553,21.2437668,0,10
38,4.4710504,5.0154126,4.6288405,3.4446156,2.5668245,1.7063267,4.1816981,4.6269906,4.2092502,3.4136238,2.3313281,1.5055356,-661.1752922,694.4005737,666.928833,616.1994019,322.9395752,294.9901123,227.4449768,187.0700226,134.0422516,105.9936066,88.9914932,80.1955109,63.5494423,21.1860619,58.3809929,41.3860092,37.3234367,33.5845985,21.4254169,27.1976147,24.8572178,26.287672,25.598381,24.380167,15.9491663,43.9982872,45.1348419,33.8115692,3321.26709,3319.706299,27.5329361,25.4982414,22.5509472,24.9801159,16.9440536,18.2148685,18.699234,18.6284351,18.7942047,18.5062733,18.6144199,18.4523945,18.778389,19.0419693,19.0222855,21.382618,20.9513912,21.023138,0,10
39,4.8855335,5.2968245,4.5146114,3.2639883,2.3613158,1.5746943,4.7081776,4.9408303,4.0598361,3.1913182,2.1399423,1.5423493,-661.1752922,698.5380249,659.0230713,612.230835,311.150238,284.9138489,216.6348724,170.6910553,130.4355927,105.5910873,89.6131363,78.6003265,63.7578506,21.1756325,58.6333122,41.7410316,37.5703087,33.7340317,21.5480671,27.6654282,24.9016247,25.9161205,25.313364,24.33535,15.9958172,44.6557198,45.7122307,34.2449188,3321.265137,3319.704346,28.167305,25.1061974,22.5621185,24.759531,16.9712658,18.2165756,18.7127171,18.6126518,18.7917309,18.5072212,18.6127052,18.4563789,18.7686901,19.0296116,19.0065022,21.3847008,20.9398117,21.0248413,0,10
40,4.6883638,5.0332715,4.3508777,3.1769468,2.242,1.537507,4.5470567,4.7900089,3.9875705,3.1877008,2.1113697,1.5042662,-661.1752922,696.822998,643.8114014,594.5098877,311.5357361,271.8278809,204.3704224,159.9974365,125.7993011,100.5871964,86.4043045,75.7022858,61.3083153,21.1833839,57.6796036,42.1119347,37.914257,33.8905487,21.6456661,27.97962,24.9535675,25.9630909,25.3804016,24.3079109,16.0618744,45.2745781,46.3205032,34.5552483,3321.265137,3319.704346,29.4392128,25.4116955,22.6444969,24.8285065,16.9973183,18.2483044,18.7505016,18.5546455,18.7596035,18.5309639,18.6189556,18.4633904,18.7650566,19.0233192,19.020359,21.4038391,20.9487095,21.075079,0,10
41,4.9665817,5.5668715,4.9678384,3.6988682,2.8011133,2.7176546,4.7308707,5.1275391,4.4271865,3.4336839,2.3154357,1.7811621,-661.1752922,702.3897705,657.796814,612.8331299,322.7865601,269.8181763,200.8558197,156.4665985,122.8097153,99.880455,85.7128983,74.8313904,59.7104645,21.1655579,57.4170265,42.6153603,38.3195419,34.5917778,21.7752972,29.5441933,25.2981758,26.4581776,25.7539501,24.328701,16.1281281,45.9226379,46.9438934,34.9592819,3321.264893,3319.703857,32.5135841,27.2101631,22.7168369,25.1921139,17.0121536,18.2836552,18.7778473,18.5223141,18.7652912,18.5412216,18.6094437,18.4683208,18.7506027,19.0100021,19.0032406,21.387516,20.9543934,21.1107235,0,10
42,5.156168,6.0574479,5.4993193,4.0363991,3.2375249,2.1285654,4.8700548,5.3430987,4.7774469,3.8011787,2.5490041,1.8503464,-661.1752922,709.6588745,689.7109375,615.8461304,313.6265259,273.4584656,200.9430084,153.6112671,121.6372604,99.2642441,85.2079315,76.0216217,60.6402245,21.1797829,58.2004013,43.2742081,38.7472878,35.855381,21.9138432,29.9176769,25.6047363,27.0690117,26.3612423,24.5202446,16.1526985,46.5620461,47.8454895,35.3749733,3321.267334,3319.706543,32.9346237,27.3299274,22.8382435,25.3400707,17.0211067,18.345068,18.8057823,18.5415268,18.7533321,18.5577698,18.6088829,18.4784031,18.7450981,19.0170441,19.0007801,21.3797474,20.9655952,21.2114296,0,10
43,5.0497627,5.7543892,5.2685548,4.2659463,3.2228037,2.4197775,4.6857366,5.0707758,4.4773167,3.653523,2.6614347,1.8392388,-661.1752922,728.3776855,696.7237549,623.8477173,315.3466797,274.5206909,201.3189087,147.6927338,118.8645782,97.8099213,84.7646179,77.7492676,63.0101852,21.1806679,59.8440361,43.8813515,39.4837685,36.1881523,22.0674572,30.2232666,25.7483845,26.8820972,26.4791241,24.7502422,16.1581593,47.3081551,48.7275352,35.9482956,3321.261719,3319.700928,35.1738205,28.8707428,22.9099541,25.6367855,16.9850788,18.3911991,18.8233871,18.562952,18.759161,18.5423126,18.6067333,18.4815731,18.7395287,19.0034904,18.9845657,21.3836727,20.9672451,21.331398,0,10
44,5.2564118,6.7580007,6.8154917,5.8274563,3.8724527,2.8158866,4.7477644,5.7181583,5.6425184,4.7106254,3.2547813,2.0489339,-661.1752922,734.3917236,689.5924072,584.5830688,304.7819824,269.8016663,196.8162079,142.3961334,117.5466461,97.9892197,84.6349869,78.1978912,65.3094482,21.176054,60.7509766,44.766552,40.2725182,36.9977493,22.2242661,31.3626137,26.2897358,27.8673801,27.5755882,24.9452267,16.1999817,48.2062035,49.7150497,36.5566368,3321.264404,3319.703369,35.8961411,29.6740494,23.0352402,26.03405,16.9918633,18.4287682,18.8605537,18.6222,18.7636566,18.5411053,18.610466,18.4864483,18.7379379,18.9840355,18.9917202,21.3729801,20.9633827,21.3411922,0,10
45,4.9962045,6.1094008,6.0924502,5.903045,4.2970137,3.0977072,4.4961234,5.2037707,4.8108128,4.113097,3.5563154,1.9872075,-661.1752922,735.9193726,687.7617187,572.5825806,299.525238,257.2098999,189.7618256,135.3412628,111.7697983,94.180336,81.1142654,74.4042664,63.8162727,21.178318,61.9476738,45.6263237,41.6753769,38.1003952,22.4371738,33.3955383,26.9749756,29.3651218,28.852108,25.3129158,16.1976833,48.9194565,50.6586838,37.1960831,3321.266846,3319.706055,37.109375,31.3725071,23.1768475,26.7686405,17.0146885,18.4732342,18.8943539,18.6632519,18.7640247,18.5365295,18.6203365,18.4902363,18.7265205,18.9878235,18.9879036,21.3976288,20.981205,21.3203239,0,10
46,5.0236946,6.0912715,5.9299464,4.641926,3.458859,2.8167955,4.4232534,5.0637391,4.7029026,3.7651691,2.6734386,1.547189,-661.1752922,737.5462036,666.1218262,575.3387451,300.002655,254.3007812,192.3645325,134.2288971,110.7555618,94.741127,81.741478,73.5307083,62.553051,21.1797504,63.3080101,46.3445206,42.3442841,38.9048538,22.6344433,34.0054092,27.6615925,30.4559517,29.2341614,25.6607685,16.1678982,49.6104622,51.3274193,37.799984,3321.261963,3319.700928,36.0302963,31.1112728,23.3164749,26.9972191,17.0351601,18.4963417,18.9459362,18.6924477,18.7825584,18.5790329,18.6400185,18.5102978,18.7203579,18.9828014,18.9961891,21.356575,20.9909916,21.2534962,0,10
47,5.2623364,6.0983067,5.6807331,4.6370176,4.1009266,4.1361493,4.3276903,4.6755442,4.1457737,3.3037864,2.3477278,1.7483947,-661.1752922,708.9745483,632.6755981,525.1888428,291.8991699,247.3434296,185.6892853,129.2256317,109.039711,94.1464157,81.2606125,71.6912384,59.7698936,21.1733646,63.9413948,47.2641144,43.1011124,41.0625801,22.8844566,37.2473297,28.7949924,32.400013,29.8464737,25.9342613,16.0502834,50.2299232,51.9948921,38.3424797,3321.261963,3319.700928,41.9588699,35.4670029,23.4619007,27.2945366,17.0306492,18.4766331,18.9934788,18.7347069,18.8023758,18.6106491,18.6587009,18.5088348,18.7101517,18.9718342,19.0000496,21.3623238,20.991806,21.2436943,0,10
48,6.3240198,7.9158479,7.5423769,6.2446662,4.2005895,3.2510764,4.5329366,5.0381723,4.2445692,3.1559664,2.3269323,1.6562019,-661.1752922,677.6210937,583.296936,468.0999451,282.7664795,241.9000244,181.8042145,122.7074356,104.9125443,88.7708969,77.6233902,68.496582,57.7347221,21.1747475,65.2534637,48.4058609,44.7089577,42.5340157,23.0656967,38.4669151,29.3591957,33.2684021,30.4676437,26.3094234,16.0394897,50.7576561,52.5547943,38.7670135,3321.26416,3319.703125,42.3053703,36.4118805,23.7176304,27.8155346,16.9764671,18.4677563,19.0529842,18.7794342,18.8212414,18.6032925,18.6532459,18.5178242,18.7233219,18.946991,18.9809055,21.3701572,20.997366,21.0835075,0,10
49,10.8655604,14.8545419,12.3873551,6.9369073,4.6617329,3.8755352,7.1799581,8.4235601,8.0591852,6.9502882,3.8625833,2.7164195,-661.1752922,684.5089111,554.7974243,431.9192505,270.2678223,231.4496765,175.3903198,116.1483994,99.2930908,83.0706329,73.2114944,65.5734558,56.4805336,21.1694126,90.3168182,50.9541473,46.6754227,45.9708977,23.2863789,40.7075462,29.6496925,33.4857712,30.6258888,26.5094471,15.8273182,52.8366432,59.0597229,39.4364967,3321.262207,3319.701172,43.7454491,36.5345001,23.9007607,27.9417953,16.9642601,18.4669685,19.108036,18.820467,18.8538914,18.6040268,18.6699429,18.5299587,18.7445869,18.9625511,18.9850616,21.3902378,21.0106201,21.1399956,0,10
50,10.4252461,14.5723183,11.9804041,7.394202,5.8415679,4.3038329,6.874358,7.6112828,7.6368219,6.969855,4.5006486,2.8701007,-661.1752922,670.633728,537.7260132,407.8913269,259.0665588,224.8137817,172.0695801,113.311882,96.4435654,80.5556946,70.1641922,62.3403168,54.4321289,21.1814537,115.1228409,54.6910744,49.5315933,50.4907913,23.4948463,43.1222572,30.6056461,35.0990105,31.6804886,26.8765221,15.7091427,54.8672333,69.8805542,40.7500343,3321.263428,3319.702637,49.4748573,38.4956741,24.2649994,28.64147,16.9497051,18.4379864,19.1535244,18.8534489,18.8849545,18.6119194,18.686573,18.5587521,18.7946758,18.9643593,18.98839,21.4098759,21.0150833,21.1607647,0,10
51,8.5203775,9.6649302,8.1784013,5.6736613,5.6194977,4.5167321,5.435869,6.4126871,5.1877658,5.0426039,4.4741048,3.3642289,-661.1752922,649.9447021,514.0075073,397.8330078,252.5725098,220.987793,167.1880798,111.1912613,94.8624496,79.0165939,68.3516769,60.6357193,53.0296707,21.1686401,118.8509216,56.240448,52.0937653,54.6092911,23.7503586,46.583477,31.8508167,37.0010452,32.8321114,27.2798462,15.7636929,56.267704,74.2030029,41.8256111,3321.261231,3319.70044,54.1947746,41.4941635,24.4765034,29.7115822,16.9676723,18.4346409,19.224247,18.8949623,18.9154282,18.6040134,18.7086945,18.5865707,18.8498745,19.0070152,18.9994946,21.4042625,21.0265427,21.262104,0,10
52,6.6510563,6.6803418,5.3294361,3.6959231,3.455694,2.4613576,4.5775663,4.7839105,3.6529351,2.7291134,2.497269,1.9663411,-661.1752922,607.8915405,493.0984802,380.2456665,247.6651459,216.1761017,164.6387177,112.559082,96.62677,82.9277649,68.6965714,60.6596413,51.997879,21.1652451,103.761467,55.7649689,51.7138748,52.2368889,23.9085255,43.4572601,31.9529552,36.4450569,32.4407845,27.6037827,15.7606602,56.6902084,68.8047638,42.3576202,3321.262207,3319.701172,48.8301964,38.7122231,24.7332783,29.833519,16.9950905,18.4502411,19.2884445,18.9204445,18.9446964,18.60783,18.7406311,18.6101456,18.889801,19.0420036,19.0192776,21.369751,21.0333862,21.4202499,0,10
53,5.2455106,4.8671303,4.0404757,2.7698809,2.4540597,2.0701715,3.9361086,3.5754632,2.8752658,2.2642778,1.8306312,1.3613752,-661.1752922,586.2108765,477.0440369,366.7333984,241.7132721,210.1443329,160.2705078,109.3166733,92.9573212,80.2495499,69.5211945,62.3241539,52.7535553,21.1780605,91.8406982,54.8685074,50.4551811,49.4079704,24.1759014,40.6635208,31.3715305,34.0537109,30.9295235,27.7156868,15.7221165,55.9684906,64.396698,42.6044922,3321.261231,3319.70044,42.9956284,34.9306908,24.8591099,29.0215111,17.0235691,18.5052948,19.3415432,18.9564877,18.9856586,18.6077595,18.7538643,18.6321182,18.9307842,19.0799484,19.0644474,21.3966198,21.0594997,21.3841572,0,10
54,4.6376494,4.5938361,3.5909384,2.3778673,1.8476176,1.4005729,3.8203739,3.558575,2.8018609,2.1386554,1.5014544,1.0575038,-661.1752922,584.543335,475.5111084,352.2089233,236.5904694,205.4414978,153.8931885,106.1608429,91.1995926,77.7638626,67.6482391,62.3642578,53.0598984,21.1822529,84.1406021,54.1978798,49.2251396,46.452343,24.329855,38.2018013,30.9176636,32.6515121,30.1829166,27.6998768,15.6798544,55.3590088,61.1306801,42.6818581,3321.259522,3319.698486,39.375824,32.8373032,25.0020294,28.4388275,17.0529022,18.590086,19.4114399,18.9964237,19.0080929,18.597517,18.7652893,18.650383,18.9410706,19.1088619,19.1355591,21.4239597,21.0762196,21.2017708,0,10
55,4.4954597,4.4885773,3.8662876,2.7240696,1.9424225,1.3634613,3.6879976,3.7220625,3.0881565,2.4453121,1.5597831,1.0646444,-661.1752922,604.5925903,499.3635864,345.2522888,233.6884003,206.5804138,162.2639618,114.7697372,94.8441925,79.6337814,67.9863815,62.5530434,54.0576706,21.180172,78.4261169,53.7725983,48.6706352,44.4905853,24.5694084,36.3209915,30.4829426,31.4564171,29.412611,27.6838531,15.6758575,55.1704826,59.5357323,42.7738876,3321.260986,3319.700195,36.7812996,31.0726051,25.0713921,28.0218468,17.0378685,18.6636353,19.4761868,19.0213203,18.9953671,18.5794563,18.7635803,18.6486721,18.8804417,19.1113319,19.142971,21.3881073,21.0813427,20.9941063,0,10
56,4.9786678,5.2126715,4.5339827,3.2109781,2.2089508,1.4476061,4.1690909,4.1637369,3.3708713,2.7610123,1.7904773,1.1099474,-661.1752922,635.5380859,510.4927063,357.7967224,235.7695007,214.4875031,168.7700348,120.7436447,100.811821,86.7227554,72.9296494,65.3083954,55.7014885,21.1688004,74.8723602,53.688076,48.4854431,43.6709099,24.7920856,35.2059593,30.2208576,30.9042912,28.9228592,27.5677299,15.5276642,55.1509438,58.8095512,42.8482475,3321.260986,3319.700195,35.1531219,29.9249744,25.0993633,27.6441059,17.0283527,18.7320518,19.5487099,19.0589504,19.0060062,18.5509396,18.7555981,18.6646328,18.8667564,19.1337605,19.1570377,21.3683796,21.0950012,20.8768864,0,10
57,5.5227806,5.8775068,4.5488955,3.13179,2.2238929,1.4631324,4.7734832,4.507131,3.4548557,2.748187,1.7460123,1.072261,-661.1752922,669.8789673,534.4261475,385.2052612,242.2449036,222.2858734,180.4133759,133.4376526,109.5476913,94.6788788,79.3316803,72.2962418,59.9122009,21.1688004,74.8829956,53.7382698,48.3972855,43.402523,24.9875069,34.7322807,30.1065273,30.7975883,28.9130707,27.5202198,15.5192814,55.4174232,58.2208481,42.8768768,3321.260986,3319.700195,34.2515945,29.3879547,25.1413174,27.5200481,17.0279713,18.7909603,19.6235085,19.0878353,19.0386772,18.4920025,18.7517986,18.6562729,18.818861,19.1428814,19.1711006,21.3953152,21.1003132,20.7714195,0,10
58,5.6149669,6.3288479,5.269016,3.7350263,2.4822509,1.6712601,4.849379,5.1387979,4.1587945,3.0962793,2.1200768,1.1618357,-661.1752922,694.6776123,583.2844238,438.2845459,262.0986023,236.9940948,186.7480316,135.0980225,111.8212967,95.2917709,82.7221451,75.9019775,63.8040466,21.1778297,76.4575195,53.9592628,48.5861206,43.4251328,25.207386,34.4557762,30.0530472,30.5645447,28.9367256,27.5876446,15.5081654,55.9314232,58.3816948,42.9541397,3321.260254,3319.699219,33.4287109,29.0238247,25.1760216,27.4747295,17.064064,18.8748817,19.7096233,19.1143742,19.0811558,18.4542904,18.7498302,18.6603851,18.7488441,19.1397743,19.173315,21.382349,21.1146622,20.8119469,0,10
59,5.3078371,5.6255891,4.8480745,3.5229856,2.516257,1.6364206,4.9688958,5.0083832,4.1661187,3.2718876,2.1483112,1.3485222,-661.1752922,715.3848877,617.1542969,480.8921814,282.0120544,252.3352051,191.9928589,147.2881012,116.6350784,95.5877457,80.8727417,73.2481537,61.9592323,21.1686745,76.2521133,54.2045822,48.8023567,43.223568,25.3924751,34.5774689,30.1022663,30.5629845,29.2344551,27.6015415,15.4749622,56.5163803,58.8657532,43.1503525,3321.26001,3319.698975,33.6033134,28.919836,25.2080936,27.4848557,17.1100616,18.9295483,19.7873936,19.1435833,19.1187077,18.4595566,18.7383728,18.6584301,18.7263603,19.1024647,19.1808624,21.4073315,21.1199188,20.7993698,0,10
60,4.7179866,5.1206715,4.626227,3.4963169,2.5484966,1.7128402,4.3372718,4.6502119,3.9662489,3.3429201,2.2310704,1.4661038,-661.1752922,722.2409058,671.2369995,530.5484009,309.1339722,275.2553711,207.980835,182.616806,124.7572937,101.4651718,84.3761978,76.1937256,62.2735443,21.1855145,75.7224045,54.3180122,48.8380623,43.1865425,25.5898399,34.2202187,30.1697483,30.5732899,29.307642,27.6363888,15.4145489,56.8399124,58.9148712,43.4013786,3321.260254,3319.699219,33.1798973,29.3733139,25.2010727,27.5706196,17.1383896,19.0220509,19.8744869,19.1825123,19.1386223,18.4889984,18.7434769,18.6715126,18.6999111,19.0790634,19.1772232,21.3695564,21.1185646,20.8636494,0,10
61,4.5919117,5.2992597,4.9761404,4.0982443,2.9885885,2.0988761,4.4061075,4.7949347,4.4926161,3.9147978,2.6379342,1.7000768,-661.1752922,718.0553589,715.0257568,604.1907959,330.9578857,297.4434204,231.9059143,192.5529022,132.7898254,109.0538406,92.2695312,82.6679764,67.6040802,21.1616783,75.2050323,54.5191154,48.9332733,43.3936806,25.8070602,34.1730461,30.1227779,30.454195,29.3799458,27.6469898,15.3684874,57.1680679,59.0282822,43.7674141,3321.259277,3319.698486,33.6488647,29.6594028,25.2933273,27.731287,17.1487083,19.06427,19.9576588,19.2281609,19.1584187,18.506155,18.7454185,18.6867561,18.6858864,19.0600986,19.1757469,21.4101944,21.1057072,20.9346313,0,10
62,4.9556805,5.672401,5.516077,4.5087461,3.2398067,2.1813547,4.5059571,4.9178435,4.575624,3.9468611,2.7381074,1.8240056,-661.1752922,734.8004761,726.2608643,649.3768921,338.8224792,309.2790833,248.8922272,185.1365814,132.3670044,109.6833038,92.807724,82.7809753,67.7936859,21.1763935,74.7429352,54.9133568,49.4763184,43.9351692,26.0011005,34.7959671,30.4355831,31.1728954,29.7938042,27.8101578,15.1375027,57.6808662,59.4433746,44.2242203,3321.258789,3319.697998,37.585907,32.1514282,25.4780445,28.1639538,17.1627235,19.115881,20.0486851,19.2797775,19.1982365,18.4912586,18.7586536,18.7144299,18.7223186,19.072197,19.1908875,21.3854675,21.1067791,20.9827423,0,10
63,4.9016484,5.6261303,5.3180593,4.43463,3.3494065,2.2121042,4.4656138,4.7109626,4.3589898,3.7776656,2.702772,1.7774331,-661.1752922,748.2527466,722.0016479,653.2520752,337.375824,306.6776733,238.5904083,172.9096222,127.3641891,105.3513947,90.0306549,81.4543991,66.6580887,21.1695213,74.5463409,55.2961044,50.0587692,44.6257477,26.1709557,34.989521,30.9396133,32.0029678,30.7297459,28.0829926,14.9026852,57.9686737,59.6122475,44.6519165,3321.258789,3319.697998,36.3137016,31.7048874,25.6136284,28.3903751,17.1569653,19.1777592,20.1427555,19.3078499,19.2221165,18.5102196,18.7540436,18.7440186,18.7408962,19.0729046,19.1790504,21.3778305,21.1055889,20.9914169,0,10
64,5.8998204,6.546942,5.7740536,4.3529877,3.1659796,2.0461626,5.1390939,5.5094009,4.778749,3.9095362,2.5813807,1.6208164,-661.1752922,741.3761597,717.8276978,645.640625,326.6193542,306.2996826,231.5754242,167.3203583,127.2920303,102.1529312,85.8901901,78.1990585,63.925766,21.1704292,76.2875443,55.7316742,50.471035,44.8903084,26.34589,34.9256363,31.0310822,32.2417793,30.7005749,28.2711792,14.8898764,58.5536118,60.0844688,45.0547981,3321.258057,3319.697022,35.9743614,31.7985554,25.7286205,29.0229664,17.1506443,19.2481937,20.2336044,19.3589191,19.2606297,18.5381279,18.7644539,18.7795048,18.7566319,19.0791378,19.1750202,21.3870831,21.1008072,21.1216679,0,10
65,7.3812006,8.2900714,7.1392692,4.972258,3.5544736,2.8414103,6.0538771,6.6765658,5.5982477,4.2160284,2.7591565,1.4621368,-661.1752922,688.854187,685.3271484,593.7974243,310.9516907,294.4437256,218.6915283,156.6617432,120.4046097,97.2135468,83.9474869,76.7975235,64.4885483,21.1801682,79.64888,56.5479546,51.1939125,45.2525597,26.560915,36.5004845,31.2883453,32.6486969,30.6884289,28.3942719,14.8909044,59.6685677,60.9609528,45.3289185,3321.257568,3319.696533,35.2481728,31.769146,25.7802582,29.0635204,17.1920128,19.3369751,20.3367023,19.3937626,19.2905197,18.4748917,18.740015,18.8116856,18.7971935,19.0991707,19.1714821,21.4013863,21.1056252,21.1879272,0,10
