Time,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
541,0.4030017,0.499295,0.3610041,0.3449919,0.3305186,0.375385,0.324127,-0.0013248,0.3218804,-0.1161346,0.3600716,0.3296406,-661.1752922,32.2820129,29.7596436,27.489624,25.5157585,25.5772896,24.2102585,22.6798687,21.5652313,21.4612522,20.5357685,19.8151665,19.0749207,61.0589218,60.8565826,58.9092789,51.4354248,49.2685471,47.6022415,44.8841553,40.8861542,37.3219528,35.3107986,33.4273224,17.8485317,64.7090302,62.2254219,60.2826538,3320.094482,3318.525391,44.601059,38.0905151,36.3450813,34.1291847,53.5347366,54.6968269,57.7183609,48.8528442,43.8196716,41.7969208,39.7098961,37.0848579,29.79842,30.3886471,30.3571396,20.1222858,22.0981369,20.6678658,0,10
542,0.3676913,0.4955067,0.3643864,0.3891671,0.3235996,0.3274429,0.424733,0.0028973,0.3280653,-0.0937725,0.3604943,0.3104404,-661.1752922,32.0259972,29.6455822,27.3696499,25.4454899,25.4832039,24.1270409,22.6287518,21.5713158,21.5295811,20.5646267,19.8976212,19.060503,60.8406715,60.7734909,58.8250122,51.5008698,49.2774506,47.5622444,44.789505,40.862339,37.3320541,35.3014603,33.4164658,17.9322147,64.6396561,62.1166267,60.1830215,3320.095947,3318.526367,44.5799217,38.0685043,36.321537,34.1265755,53.8410645,54.700531,57.6635284,48.8865547,43.8037186,41.7652893,39.0427055,37.0568542,29.8560276,30.1869755,30.2928104,20.0922966,22.095499,20.4899139,0,10
543,0.427411,0.428942,0.3803754,0.4007835,0.3261022,0.352285,0.4254894,-0.0205586,0.3451552,-0.071246,0.4024233,0.318295,-661.1752922,31.8241253,29.4875717,27.2618637,25.3451004,25.395277,24.1033478,22.5304012,21.5578098,21.516058,20.5795689,19.9334698,19.0773602,60.6952896,60.6221199,58.7526283,51.5220833,49.2405739,47.5286751,44.6719475,40.8323135,37.3217392,35.3326645,33.3986092,18.2171631,64.5593948,62.0958061,60.102623,3320.098389,3318.529053,44.4898605,38.0242081,36.2951202,34.0986099,53.9397278,54.9473763,57.6261215,48.8989105,43.7544441,41.5055313,39.0700722,37.1033249,29.7488937,29.9940414,30.2003727,20.1038322,22.0963974,20.127964,0,10
544,0.4191166,0.4871185,0.355162,0.3921121,0.3492882,0.3559204,0.3627052,-0.0247807,0.3549208,-0.0742057,0.3920256,0.3290852,-661.1752922,31.6255894,29.3570328,27.1234932,25.2450809,25.3164196,24.029707,22.5089474,21.548851,21.4569969,20.5717411,19.9541245,19.0812988,60.57304,60.4913368,58.6640511,51.3610382,49.1429901,47.4810219,44.5863113,40.7598267,37.3013382,35.3148346,33.3702507,18.0264282,64.3741074,61.9216843,60.0082512,3320.09668,3318.527344,44.439888,37.9029884,36.2473831,34.0710182,53.7014809,54.9213295,57.601223,48.9694023,43.8218269,41.4453392,39.2347145,37.0915108,29.6263161,29.8003235,30.065773,20.1070118,22.0957832,19.8680458,0,10
545,0.3911526,0.4917185,0.3480899,0.3613531,0.3354502,0.3503158,0.2444491,0.0526238,0.3319716,-0.0592428,0.4293898,0.3504276,-661.1752922,31.5553799,29.273447,26.9910297,25.1921921,25.2453804,23.9847088,22.4657898,21.5268936,21.4251442,20.5638027,19.9013519,19.0680351,60.3360138,60.3567543,58.5720482,51.3799248,49.0397491,47.4314041,44.4935074,40.7296867,37.2632751,35.2871742,33.3560257,17.8462009,64.2518616,61.6955948,59.9358253,3320.098877,3318.529785,44.5093307,37.8559608,36.2279625,34.0605545,53.1795921,54.7535744,57.5176926,48.8494682,43.744957,41.5217133,38.972496,37.0496864,29.5058765,29.7901859,29.7416782,20.1021061,22.0954323,19.7606163,0,10
546,0.4586927,0.4757538,0.3136521,0.3610259,0.3241884,0.3327446,0.3321956,0.0190818,0.3471083,-0.0360586,0.4154416,0.3681204,-661.1752922,31.4204597,29.1219711,26.8112755,25.118042,25.1632881,23.9528637,22.5074043,21.5048447,21.4045944,20.5500813,19.8572292,19.0580997,60.2999382,60.1415253,58.4586029,51.3222008,48.9227104,47.3813324,44.4804535,40.6719017,37.2004738,35.2313423,33.3368454,17.7784424,64.1122665,61.4833794,59.8467751,3320.094482,3318.525391,44.5552979,37.8831635,36.199852,34.0335121,53.0052795,54.6071053,57.3637428,48.3920441,43.4491348,41.5670815,38.7545395,36.959198,29.2392235,29.9602795,29.7378597,20.0917931,22.0843811,19.9185123,0,10
547,0.4229083,0.4478832,0.3420941,0.3572628,0.2984262,0.3149462,0.3889283,0.0362046,0.3282281,-0.0876887,0.3837412,0.3578062,-661.1752922,31.2662392,28.9364262,26.6917782,25.0532131,25.1097946,23.9091606,22.5344944,21.5433292,21.4700642,20.5662155,19.8551426,19.0556355,60.1442833,60.0972099,58.3487091,51.1412315,48.8895798,47.3026009,44.4873238,40.6538391,37.1778793,35.2012177,33.3044128,17.7824402,64.0081787,61.3754501,59.7590599,3320.096924,3318.527588,44.5450935,37.7772903,36.1671257,34.0198364,52.8917503,54.5475426,57.2464867,47.9513893,43.5292168,41.5713692,38.7543564,36.9571457,29.0194607,30.0831718,29.8656788,20.1143951,22.0815411,20.2770691,0,10
548,0.4238562,0.4070244,0.3310247,0.4114183,0.3337572,0.3420603,0.4045613,-0.0381505,0.3524794,-0.0661488,0.3502656,0.3536806,-661.1752922,31.1002045,28.8185406,26.5789204,25.0407848,25.0425415,23.8391991,22.4849148,21.5301075,21.4606266,20.6379814,19.8798828,19.0560627,59.955761,59.9593124,58.2342567,51.0447693,48.7578239,47.2533646,44.4249878,40.629303,37.1611176,35.1892853,33.3014565,18.0753136,63.8308525,61.4383812,59.6557503,3320.096436,3318.5271,44.5347519,37.7773399,36.144352,33.9880257,52.754818,54.4410019,57.1566963,47.8769646,43.668972,41.4846497,38.4703941,36.9594383,29.245863,30.1901016,29.9918327,20.0825386,22.0880337,20.4319687,0,10
549,0.4255151,0.4846832,0.3196479,0.3908032,0.3308866,0.3600102,0.4287673,0.0017245,0.3402724,-0.187496,0.3337814,0.3372572,-661.1752922,31.1149788,28.7851238,26.552227,25.067749,24.9976692,23.835537,22.4937496,21.5158253,21.4220352,20.6343098,19.8910236,19.054285,59.8341942,59.8178062,58.1106529,50.9931183,48.6653709,47.2012367,44.4562988,40.5925446,37.147419,35.1770592,33.2775803,18.6167927,63.6980324,61.4245262,59.5473671,3320.097656,3318.52832,44.4806786,37.7800751,36.1104355,33.9581642,52.7047119,54.4256248,57.0828094,47.930809,43.6245041,41.4404526,38.0195351,36.8964005,29.4448071,30.2854252,30.0886917,20.1267204,22.0824699,20.5630131,0,10
550,0.3271672,0.4936126,0.3760707,0.3930938,0.3572376,0.344484,0.4164122,0.0500436,0.3474338,-0.0878532,0.3663271,0.2986188,-661.1752922,31.0501728,28.6926289,26.523735,25.0479183,24.9646015,23.789196,22.4799404,21.4951801,21.4089622,20.6064377,19.8661594,19.0582943,59.7226334,59.7900467,58.0165863,50.9419212,48.6526184,47.129921,44.3799973,40.5581093,37.0818863,35.1375847,33.264286,18.7770061,63.6067848,61.3236008,59.4585495,3320.096924,3318.527588,44.1285629,37.770565,36.0825806,33.9486275,52.5701218,54.2318077,57.008625,48.1207047,43.5340462,41.4414062,37.73069,36.8177452,29.646431,30.2107506,30.1577702,20.0961628,22.0948086,20.7939186,0,10
551,0.4072674,0.4500479,0.3689986,0.4297428,0.3546614,0.3570564,0.393467,0.0043046,0.3614312,-0.0631891,0.404114,0.3528078,-661.1752922,30.9243317,28.6274929,26.5060463,25.0559196,24.9968052,23.7472477,22.4853077,21.4865227,21.3976364,20.5924606,19.8236752,19.0454388,59.6704979,59.6955605,57.9238548,50.7452469,48.5863991,47.0655022,44.3351212,40.5037804,36.9545631,35.0646477,33.2358475,18.6873779,63.5025406,61.3291779,59.3784256,3320.097412,3318.528076,44.0721817,37.7217026,36.057579,33.919075,52.4331741,53.9370995,56.9077911,48.287468,43.2683983,41.3401642,37.9021759,36.7875366,29.9491138,30.3150463,30.3061085,20.0958462,22.072504,20.8319187,0,10
552,0.427411,0.4603303,0.3880625,0.4411956,0.3786571,0.3690988,0.3286656,-0.0050777,0.3568739,-0.0832492,0.3900813,0.3594724,-661.1752922,30.8516731,28.6224766,26.5644627,25.0520229,24.9683266,23.7721081,22.4374523,21.4682064,21.3607044,20.5589485,19.7992401,19.0453205,59.4001427,59.6531372,57.8213654,50.884552,48.5455475,47.0009041,44.3130913,40.4664078,36.9077492,35.0080032,33.2094765,18.6625557,63.3742485,61.2522087,59.306572,3320.096924,3318.527588,44.1986809,37.6599541,36.0279121,33.8953438,52.5098763,53.7004662,56.8093529,48.3321724,42.8207245,41.2696533,38.1074333,36.7952652,30.1348934,30.4612904,30.3752289,20.0976276,22.0670776,20.713047,0,10
553,0.4330986,0.4616832,0.3436315,0.4055283,0.3516436,0.3571322,0.2979039,0.0007862,0.2945367,-0.1067623,0.3704693,0.3607418,-661.1752922,30.7990284,28.5176735,26.5806808,25.0554008,24.9807835,23.7331047,22.4351597,21.4609795,21.3420811,20.5665169,19.7730064,19.0312462,59.382103,59.5813713,57.7473221,50.7739563,48.4707222,46.9434395,44.2228203,40.4123688,36.8610306,34.9821472,33.1715736,18.3329697,63.2835083,61.0484467,59.2293015,3320.099121,3318.530029,44.0880127,37.639389,36.0031929,33.8679619,52.7325325,53.5620613,56.7168961,48.1280365,42.5343857,41.2860184,38.1731224,36.8838196,30.5261211,30.5940685,30.3379536,20.1150761,22.0659199,20.8344345,0,10
554,0.4672241,0.4684479,0.3682299,0.3958752,0.3202873,0.3375918,0.3291699,0.0439451,0.3143935,-0.0737124,0.332767,0.314566,-661.1752922,30.7755032,28.5494881,26.6038704,25.0536652,24.9635448,23.7298508,22.4220524,21.445591,21.3441334,20.5283432,19.7461872,19.0203838,59.3903503,59.4818115,57.6454544,50.8395653,48.3160667,46.8572273,44.1542511,40.3566399,36.7984123,34.9351311,33.1390991,18.0985374,63.1741943,60.9673157,59.126442,3320.098877,3318.529785,44.1037598,37.5469017,35.9599495,33.8433723,52.7456093,53.6053963,56.6555443,48.1830139,42.4244537,41.2668037,38.4435501,36.7901649,30.0601425,30.621685,30.3550434,20.0951004,22.0547028,21.0003662,0,10
555,0.3593969,0.4930714,0.3666925,0.4104366,0.3158709,0.3496341,0.396997,0.0380811,0.3521539,-0.1010073,0.3615932,0.3282125,-661.1752922,30.6295528,28.4566746,26.606802,25.0694561,24.9706402,23.719162,22.3757401,21.4318523,21.3091221,20.5066204,19.7369766,19.0195351,59.1718407,59.4283752,57.5661812,50.7803078,48.2874603,46.7989464,44.1058731,40.3110962,36.7613335,34.8811264,33.1044998,18.0201149,63.0708961,60.8804321,59.0398903,3320.099854,3318.530762,43.996357,37.5053482,35.9411507,33.826416,52.7691574,53.5145264,56.6075745,48.2492371,42.4325485,41.2246246,38.7998657,36.7100868,29.8538208,30.5038471,30.1923847,20.1060238,22.0466499,21.111414,0,10
556,0.4001579,0.442742,0.3600817,0.4495398,0.3464175,0.3378948,0.4232201,0.0129833,0.3311578,-0.1680936,0.3275259,0.3100437,-661.1752922,30.5689468,28.341629,26.5036316,25.0414047,24.9531689,23.6914577,22.3487644,21.433672,21.2631207,20.4651814,19.7038517,19.046051,59.0349693,59.3171844,57.4817734,50.5154152,48.2670174,46.7695885,44.0991135,40.2823296,36.7336121,34.8600845,33.0624199,17.986578,62.9268265,60.671814,58.9618301,3320.098877,3318.529541,44.0553246,37.4421387,35.9032898,33.7959747,53.0308647,53.6908455,56.550415,48.2554626,42.3130836,41.1407433,39.0374603,36.746273,29.638813,30.4368076,30.0677319,20.0820217,22.046196,21.1488876,0,10
557,0.426463,0.433542,0.3536246,0.3786959,0.3326531,0.3278216,0.4270023,-0.0325211,0.3266005,-0.1664494,0.3123942,0.2932236,-661.1752922,30.5300694,28.3173485,26.4796886,24.9818993,24.914072,23.7280216,22.2895031,21.4050846,21.2762547,20.4627514,19.7029381,19.0394421,58.9252319,59.256321,57.4061127,50.5333977,48.2094612,46.7275581,44.0009003,40.250885,36.6968422,34.8719177,33.0566444,17.8441944,62.7654152,60.5252609,58.8858795,3320.099365,3318.530029,43.9330063,37.4206963,35.890419,33.7530937,52.9199486,53.5652275,56.5642662,48.3060646,42.2772293,40.9826393,39.2633667,36.8006897,29.5110397,30.0769119,30.0815086,20.0906048,22.0361881,21.1180153,0,10
558,0.4155618,0.4514008,0.399593,0.3675703,0.2876061,0.3030553,0.398762,0.0040701,0.3080458,-0.0944303,0.3342886,0.3120272,-661.1752922,30.4859657,28.2821732,26.4603119,24.9076786,24.8523197,23.7222309,22.2920418,21.3488541,21.2643719,20.4614964,19.6823063,19.0134945,58.8331757,59.1833534,57.3245964,50.4996223,48.1078529,46.6759186,43.9710655,40.2146301,36.685894,34.8321114,33.0197678,18.0087452,62.6422386,60.3478394,58.8121834,3320.098877,3318.529541,43.7334518,37.3320351,35.8536339,33.7364845,52.7126961,53.5038567,56.4890175,48.4044762,42.3898163,40.9016762,39.4150467,36.7968445,29.84445,29.8581066,29.945507,20.0931492,22.023941,21.2768116,0,10
559,0.4067935,0.499295,0.3345608,0.3279763,0.3010024,0.3449384,0.402292,0.021662,0.3140679,-0.0672998,0.3792609,0.3378126,-661.1752922,30.5465031,28.3722782,26.4614487,24.8403778,24.787653,23.737751,22.3223591,21.3245888,21.2252789,20.4334183,19.6792698,19.0017223,58.8438416,59.1053467,57.2535019,50.4807587,48.050808,46.6369972,43.9536095,40.1810951,36.7015953,34.8272476,33.003643,18.5132637,62.5228424,60.4412804,58.7286682,3320.099121,3318.530029,43.7412567,37.2569351,35.829689,33.6993713,52.3116264,53.6134644,56.413887,48.1611137,42.2060738,40.9344711,39.1394196,36.6858368,29.7913837,29.8844624,29.9650879,20.0927734,22.0247021,21.3765507,0,10
560,0.3681652,0.5052479,0.3470138,0.3903124,0.3137363,0.3576623,0.3947277,0.0193164,0.3469455,-0.0880176,0.3303155,0.3384473,-661.1752922,30.6439533,28.4447289,26.4014721,24.7780628,24.7805443,23.7461548,22.3432751,21.3303547,21.2071323,20.4300785,19.6671867,18.9831867,58.7607956,58.9946518,57.1821175,50.2736778,47.9015923,46.5829506,43.8752899,40.1349678,36.6930733,34.8175888,32.9710846,18.4844532,62.4295921,60.4251671,58.6676598,3320.101074,3318.531738,43.7101326,37.2663498,35.7994576,33.6623306,51.9840508,53.6120682,56.3447113,47.8043938,42.1938744,40.9960136,38.8484879,36.6474075,29.9374905,29.9048634,29.9888783,20.106142,22.0217476,21.309885,0,10
561,0.454901,0.4630361,0.3663851,0.4042194,0.3222747,0.3123711,0.4015356,0.0465252,0.3516656,-0.0646689,0.3883906,0.3508243,-661.1752922,30.7384548,28.4373302,26.3215408,24.7721519,24.8237972,23.7595425,22.3790321,21.3532448,21.2023411,20.4222488,19.6570721,18.9753494,58.7793274,58.8991089,57.0967827,50.3356018,47.7950287,46.4878044,43.6896477,40.0933685,36.6633224,34.7990074,32.9584694,18.4769917,62.3599281,60.3712311,58.5864792,3320.099609,3318.530029,43.6226082,37.2332344,35.7677879,33.6508484,51.7488365,53.5121994,56.2678642,47.6522217,42.4718552,40.9238777,38.8717651,36.6471748,29.9120407,29.9742661,30.0420914,20.1070442,22.0222664,21.24897,0,10
562,0.4605886,0.4838714,0.3098086,0.3768962,0.3000456,0.278592,0.4156557,0.0570804,0.3191135,-0.068944,0.3831495,0.3516971,-661.1752922,30.7067451,28.470747,26.3198948,24.7958393,24.8565636,23.7798443,22.4031448,21.3792744,21.1972694,20.3989658,19.6238804,18.9679966,58.7714729,58.8456154,57.0137749,50.1638107,47.7719269,46.4194527,43.6159439,40.0559692,36.6273155,34.7737846,32.9429588,18.5870876,62.3149681,60.2530136,58.5020714,3320.101563,3318.532227,43.7417068,37.2047005,35.7410889,33.6214752,51.4663963,53.5249748,56.2076836,47.5557365,42.6520844,40.9352913,38.9443893,36.6253586,29.9337311,30.0633316,30.0747051,20.0958958,22.0194798,21.1964989,0,10
563,0.4508723,0.4890126,0.3497811,0.3664251,0.3001928,0.269049,0.3574102,0.0500436,0.3096734,-0.0635179,0.3768094,0.3258323,-661.1752922,30.5958309,28.4285221,26.2866459,24.7534828,24.861475,23.7972488,22.4095783,21.3864708,21.236742,20.3788414,19.5858784,18.9573517,58.7383652,58.776413,56.9275551,50.1771202,47.7819214,46.3782959,43.63414,40.0093727,36.609745,34.7250977,32.9125633,18.377634,62.2653618,60.0800858,58.423317,3320.101074,3318.531738,43.7086449,37.213295,35.7111435,33.604969,51.2553558,53.4589157,56.1255302,47.4923515,42.6386871,41.0004883,38.6962471,36.6354446,30.2693729,30.2164974,30.0705605,20.090189,22.0111313,21.0212574,0,10
564,0.3954183,0.4984832,0.3656164,0.374442,0.2940098,0.2874533,0.4176729,0.0134524,0.3168349,-0.0990342,0.3727517,0.3024271,-661.1752922,30.5335617,28.3559113,26.2701683,24.7089996,24.8468666,23.8174458,22.4313164,21.3733425,21.2289143,20.3751888,19.5867805,18.9445782,58.7230606,58.6867409,56.8322678,50.0744019,47.7272263,46.3213272,43.5952606,39.9677734,36.5975533,34.7233658,32.8995743,18.2135372,62.1618805,59.9415169,58.3240891,3320.099609,3318.530029,43.7284698,37.2096939,35.6746063,33.59161,50.5634346,53.1460648,56.0457268,47.3342171,42.69981,40.9432526,38.134243,36.5548363,30.1359463,30.3306561,30.0669346,20.0831165,22.0010376,20.8647308,0,10
565,0.3745638,0.4692597,0.3796067,0.3926029,0.301076,0.2976022,0.4353231,-0.0217314,0.3445041,-0.1077489,0.3490821,0.3060767,-661.1752922,30.5394192,28.2611275,26.2794571,24.7368298,24.8701572,23.8078289,22.3902416,21.3739433,21.2116737,20.3784466,19.5721836,18.9466991,58.6261711,58.5158081,56.759903,49.9972878,47.6033058,46.243679,43.6040306,39.9221497,36.5589066,34.7108536,32.884037,18.4144917,62.0235672,59.8578415,58.27388,3320.099854,3318.530518,43.6948891,37.1583481,35.6422691,33.5592155,50.9219208,52.8044319,55.9144135,47.3848457,42.7550583,40.7985306,37.8607521,36.5501976,29.8768826,30.3978519,30.0999012,20.0761242,21.9713078,20.5982246,0,10
566,0.4385492,0.4549185,0.3591593,0.4056919,0.2843674,0.3100232,0.3614445,-0.0362741,0.326275,-0.1047892,0.3521254,0.297508,-661.1752922,30.4721928,28.2227497,26.2640476,24.7085438,24.8399792,23.7526512,22.4225235,21.3888092,21.2174454,20.3754883,19.5760612,18.9376621,58.6619186,58.4680328,56.6774368,49.8948669,47.4355125,46.205925,43.5435295,39.8816032,36.5481453,34.6832199,32.8544769,18.4339581,61.8641663,59.7670326,58.1944618,3320.101563,3318.532227,43.6916199,37.1505737,35.6094093,33.52742,51.3674049,52.5700531,55.8131714,47.3167191,42.75774,40.7583656,37.9366379,36.5461655,30.0177135,30.4246445,30.1556797,20.0868359,21.9656982,20.3952751,0,10
567,0.4003949,0.4898244,0.3547008,0.4088005,0.3012969,0.3014648,0.4015356,0.0153289,0.3347385,-0.124356,0.3465461,0.3239281,-661.1752922,30.4121723,28.2907543,26.3718376,24.7230587,24.787178,23.715704,22.4609337,21.4010887,21.2244205,20.391573,19.5906429,18.9541435,58.5752563,58.3555336,56.6009331,49.876503,47.4345398,46.152298,43.4801178,39.8638496,36.4862518,34.6492844,32.8313599,18.417757,61.7342148,59.7046165,58.1243019,3320.104248,3318.535156,43.5955582,37.093914,35.5972061,33.5069351,51.3069305,52.5181274,55.6994553,47.2853508,42.5139465,40.6947861,38.1089172,36.5149002,30.0739231,30.4688034,30.2186718,20.0888786,21.9802494,20.2253799,0,10
568,0.4608256,0.4584361,0.3865251,0.3695337,0.3077006,0.3009347,0.2555435,0.0474635,0.3392958,-0.0623669,0.3540696,0.347016,-661.1752922,30.4196472,28.2009773,26.323822,24.6829262,24.7425041,23.6789417,22.4639149,21.4093819,21.2110882,20.3854542,19.5772972,18.9578915,58.4979668,58.2295876,56.5242386,49.8142929,47.4122581,46.0843849,43.4168892,39.8291397,36.464901,34.5968018,32.8159294,18.2899742,61.6173019,59.5352974,58.0491676,3320.10083,3318.531494,43.5643044,37.0624771,35.5705833,33.4933891,51.1645889,52.5675659,55.6293983,47.3320084,42.0924721,40.4811859,38.286953,36.4142838,29.8062973,30.4864407,30.275074,20.0785751,21.9764099,20.0157871,0,10
569,0.4267,0.4622244,0.3259513,0.384586,0.2800246,0.2920733,0.3720346,0.0153289,0.3218804,-0.1613521,0.3428266,0.3347977,-661.1752922,30.2642765,28.0742264,26.1930637,24.6514778,24.722023,23.6088581,22.3888416,21.3660984,21.2117882,20.3838768,19.5445595,18.9593525,58.3106689,58.0881615,56.4257927,49.7520561,47.3462257,46.0079231,43.3666534,39.7888222,36.4248466,34.5671577,32.7881088,18.097147,61.5091934,59.4910812,57.9832268,3320.100098,3318.531006,43.4546547,37.0280304,35.5297318,33.4644585,50.6968765,52.5113831,55.5162086,47.1469727,42.23526,40.4132957,38.3757401,36.4093628,29.6323318,30.2990074,30.3340969,20.0845947,21.9873466,19.828167,0,10
570,0.4172207,0.4987538,0.3832965,0.3392655,0.2772276,0.2908615,0.4113693,0.0005517,0.3082086,-0.0676286,0.3677642,0.3078222,-661.1752922,30.1377068,27.9714603,26.1131573,24.6021156,24.6526108,23.5674019,22.3060455,21.3226757,21.165659,20.3430691,19.5348625,18.9462395,58.1445656,58.0242805,56.3448944,49.5357246,47.3026695,45.951725,43.3854179,39.7498627,36.4022293,34.5576019,32.7639008,18.2247047,61.3991165,59.4448891,57.9072075,3320.102051,3318.532715,43.3370628,37.0147591,35.51157,33.4470139,50.5376854,52.2888718,55.4043541,46.9061508,42.3072281,40.3851433,38.4520683,36.2786751,29.8779297,30.0542011,30.1118641,20.0847778,21.995491,19.8507538,0,10
571,0.3693502,0.4911773,0.2867475,0.3229044,0.2915072,0.3068422,0.3816161,0.0014899,0.3142307,-0.0827559,0.4074108,0.3462226,-661.1752922,30.0131817,27.8986568,26.0621319,24.5688114,24.5867748,23.4840984,22.2438831,21.2786674,21.140583,20.3282452,19.5580235,18.9219036,57.9179077,57.970871,56.2239914,49.455761,47.2003479,45.883091,43.3155174,39.7013817,36.3278275,34.5444717,32.7383652,18.2984409,61.2520714,59.2825737,57.8261948,3320.100342,3318.53125,43.2664452,36.9620399,35.4875946,33.4259949,50.6190186,52.0166473,55.2875099,46.7336998,42.2454643,40.4250069,38.1638527,36.2120895,29.5022297,30.1885357,29.9108391,20.1098251,21.9780312,20.0124741,0,10
572,0.4340465,0.4681773,0.3299486,0.3199593,0.2852507,0.3351682,0.3722868,-0.0163365,0.314719,-0.1038026,0.3385153,0.3259116,-661.1752922,29.9622383,27.8196735,26.0124779,24.5909672,24.5442505,23.4438114,22.1910515,21.2455177,21.1267567,20.3166981,19.5286045,18.9156666,57.8787498,57.8274918,56.1309547,49.3786087,47.1308784,45.8313751,43.2231789,39.6788597,36.275341,34.509861,32.7108154,18.5328312,61.1883316,59.1061096,57.7509537,3320.100586,3318.53125,43.1626167,36.9652405,35.4735909,33.4164619,50.7046471,51.8835106,55.1863632,46.6004028,42.1311035,40.5221329,37.9224854,36.2773781,29.8175316,30.1274109,29.9686527,20.0895329,21.98242,20.1022854,0,10
573,0.4108222,0.4581656,0.3617728,0.4145269,0.3170486,0.32714,0.3236227,0.0190818,0.3165093,-0.0924571,0.3283712,0.2733094,-661.1752922,29.97089,27.8690777,26.0117207,24.5784855,24.4958286,23.4245014,22.1448174,21.2155552,21.0804386,20.3034115,19.5023804,18.9133835,57.7621117,57.8109169,56.0413895,49.4071007,47.0912094,45.7660866,43.1425095,39.613987,36.2562714,34.4540443,32.6883011,18.7870941,61.0982742,59.0004768,57.6530266,3320.100098,3318.531006,42.9686279,36.8755341,35.4264221,33.3845825,50.2967682,51.7837639,55.112278,46.4635391,42.0924149,40.3700562,37.9713974,36.3252335,29.813015,30.0547695,29.9487,20.0815563,21.9755936,20.08634,0,10
