s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 9.8013252E+001, 9.7628877E+001,-3.2987454E+001,-6.6315336E+001,-9.8722984E+000, 5.2728062E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6326527E-002,-1.1018931E+001, 3.6909209E-003
 9.9018288E+001, 1.0077500E+002,-3.4079181E+001,-6.1055540E+001,-1.0295859E+001, 5.4441333E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4016584E-002,-4.1111678E+000, 3.8114898E-003
 1.0002279E+002, 1.0454298E+002,-3.5363400E+001,-6.3908885E+001,-1.0758546E+001, 5.6342776E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8616934E-002,-4.9244192E+000, 3.9456411E-003
 1.0101954E+002, 1.0830752E+002,-3.6667830E+001,-7.2605224E+001,-1.1242670E+001, 5.8235633E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8392239E-002,-1.1625849E+001, 4.0790364E-003
 1.0202406E+002, 1.1149738E+002,-3.7734569E+001,-7.8765529E+001,-1.1648520E+001, 6.0128377E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6500138E-002,-1.6049953E+001, 4.2133156E-003
 1.0301340E+002, 1.1503431E+002,-3.8944220E+001,-7.5278528E+001,-1.2024312E+001, 6.2027062E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4358929E-002,-1.0592477E+001, 4.3463743E-003
 1.0400470E+002, 1.1881148E+002,-4.0202491E+001,-7.0162746E+001,-1.2279849E+001, 6.3889192E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6238246E-002,-3.1947174E+000, 4.4784539E-003
 1.0500742E+002, 1.2253303E+002,-4.1494331E+001,-7.6828948E+001,-1.2689390E+001, 6.5773882E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3112992E-002,-7.8219018E+000, 4.6116661E-003
 1.0603061E+002, 1.2577620E+002,-4.2615190E+001,-8.4908417E+001,-1.3094171E+001, 6.7683167E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1482809E-002,-1.4164749E+001, 4.7470445E-003
 1.0702811E+002, 1.2965498E+002,-4.3965135E+001,-8.5487755E+001,-1.3619598E+001, 6.9625338E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7730830E-002,-1.2721257E+001, 4.8822632E-003
 1.0803107E+002, 1.3290802E+002,-4.5101864E+001,-7.9067480E+001,-1.4155442E+001, 7.1487582E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8057067E-002,-4.7018912E+000, 5.0150048E-003
 1.0902403E+002, 1.3668014E+002,-4.6469497E+001,-7.3815881E+001,-1.4871790E+001, 7.3380170E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8925973E-002, 2.2567759E+000, 5.1489721E-003
