s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","T12","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","TC12","TC01_Wall","TC02_Wall","TC03_Wall","TC04_Wall","TC05_Wall","TC06_Wall","TC07_Wall","TC08_Wall","TC09_Wall","TC10_Wall","GHF1_Wall_CL","GHF2_Wall_CL","GHF3_Wall_CL","GHF4_Wall_CL","GHF5_Wall_CL","GHF6_Wall_CL","GHF1_Wall_R","GHF2_Wall_R","GHF3_Wall_R","GHF4_Wall_R","GHF5_Wall_R","GHF6_Wall_R","HF1","GHF1"
 2.7100092E+002, 6.4279895E+002, 7.1519672E+002, 5.6195441E+002, 5.0025861E+002, 3.9466916E+002, 3.2233093E+002, 2.9175543E+002, 2.4668991E+002, 3.9466916E+002, 3.2233093E+002, 2.9175543E+002, 2.4668991E+002, 6.4850757E+002, 6.6254736E+002, 5.9477917E+002, 5.3634723E+002, 4.5636829E+002, 4.1793262E+002, 3.5725650E+002, 3.0105383E+002, 4.5636829E+002, 4.1793262E+002, 3.5725650E+002, 3.0105383E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.4319355E+001, 2.7085051E+001, 2.1999378E+001, 1.4026729E+001, 5.8133273E+000, 3.4829848E+000, 1.5616840E+001, 1.3738031E+001, 1.1393504E+001, 8.8422651E+000, 4.7101350E+000, 2.5182819E+000, 1.8859249E+000, 1.8839046E+000
 2.7200143E+002, 6.3481622E+002, 6.3365259E+002, 5.3548553E+002, 5.6127850E+002, 5.3315204E+002, 4.6636472E+002, 3.9589429E+002, 3.4019760E+002, 5.3315204E+002, 4.6636472E+002, 3.9589429E+002, 3.4019760E+002, 6.4200958E+002, 6.6982892E+002, 5.9498114E+002, 5.3635266E+002, 4.5988113E+002, 4.0869974E+002, 3.5081894E+002, 2.9688904E+002, 4.5988113E+002, 4.0869974E+002, 3.5081894E+002, 2.9688904E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.2350571E+001, 2.5786062E+001, 2.2417616E+001, 1.5987634E+001, 6.8942266E+000, 3.1100688E+000, 1.4915105E+001, 1.3241131E+001, 1.1829922E+001, 8.5056200E+000, 4.5656967E+000, 3.4634209E+000, 1.8344187E+000, 1.8327584E+000
 2.7300145E+002, 6.6363812E+002, 7.1033557E+002, 5.7423267E+002, 4.8963953E+002, 3.6473950E+002, 3.1882175E+002, 3.1952808E+002, 3.1657373E+002, 3.6473950E+002, 3.1882175E+002, 3.1952808E+002, 3.1657373E+002, 6.4945654E+002, 6.6317389E+002, 5.8472754E+002, 5.2627765E+002, 4.5934250E+002, 4.1087756E+002, 3.5752045E+002, 3.0265793E+002, 4.5934250E+002, 4.1087756E+002, 3.5752045E+002, 3.0265793E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.2970509E+001, 2.6823418E+001, 2.3645632E+001, 1.4729536E+001, 6.4953709E+000, 4.0549603E+000, 1.4953498E+001, 1.3355568E+001, 1.1491294E+001, 7.3337460E+000, 3.5712068E+000, 2.4666040E+000, 1.7738260E+000, 1.7721456E+000
 2.7400186E+002, 7.4738531E+002, 6.8907336E+002, 5.8248132E+002, 5.7112732E+002, 4.8277359E+002, 4.3745361E+002, 3.4250272E+002, 2.8457727E+002, 4.8277359E+002, 4.3745361E+002, 3.4250272E+002, 2.8457727E+002, 6.5367871E+002, 6.7265338E+002, 5.9919135E+002, 5.3026849E+002, 4.4757254E+002, 3.9697546E+002, 3.5100455E+002, 3.0773187E+002, 4.4757254E+002, 3.9697546E+002, 3.5100455E+002, 3.0773187E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.0736095E+001, 3.0695284E+001, 2.3399302E+001, 1.5119576E+001, 5.7441082E+000, 2.9099236E+000, 1.7156282E+001, 1.4270186E+001, 1.1864418E+001, 9.8033199E+000, 4.6632152E+000, 2.6739442E+000, 1.8419884E+000, 1.8402078E+000
 2.7500116E+002, 6.4670746E+002, 6.9473303E+002, 5.2623285E+002, 4.6270508E+002, 3.7648206E+002, 2.6902277E+002, 2.7339761E+002, 3.1028366E+002, 3.7648206E+002, 2.6902277E+002, 2.7339761E+002, 3.1028366E+002, 6.6272034E+002, 6.8192596E+002, 5.9055573E+002, 5.2220441E+002, 4.4581732E+002, 3.9445172E+002, 3.5188126E+002, 3.1504733E+002, 4.4581732E+002, 3.9445172E+002, 3.5188126E+002, 3.1504733E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.5154171E+001, 3.1998806E+001, 2.3163057E+001, 1.5984178E+001, 8.0530052E+000, 4.7493310E+000, 1.7026592E+001, 1.4468069E+001, 1.2917318E+001, 9.3917770E+000, 4.7110434E+000, 3.0267470E+000, 1.9889129E+000, 1.9871801E+000
 2.7600102E+002, 7.1017108E+002, 6.2748761E+002, 5.6913831E+002, 5.9763867E+002, 5.4576636E+002, 4.4957239E+002, 3.6500128E+002, 3.1164117E+002, 5.4576636E+002, 4.4957239E+002, 3.6500128E+002, 3.1164117E+002, 6.6510687E+002, 6.7559375E+002, 5.8662756E+002, 5.2139630E+002, 4.5342380E+002, 3.8335587E+002, 3.3149454E+002, 2.9983789E+002, 4.5342380E+002, 3.8335587E+002, 3.3149454E+002, 2.9983789E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.2968559E+001, 3.0225334E+001, 2.2707855E+001, 1.3300963E+001, 4.9950495E+000, 2.7133563E+000, 1.7006504E+001, 1.4885108E+001, 9.8564701E+000, 6.1077633E+000, 3.2861543E+000, 2.2457621E+000, 1.6643363E+000, 1.6632693E+000
 2.7700086E+002, 6.4336914E+002, 6.9915491E+002, 5.9128290E+002, 5.5078937E+002, 5.1809625E+002, 4.9446082E+002, 4.2157248E+002, 3.6154474E+002, 5.1809625E+002, 4.9446082E+002, 4.2157248E+002, 3.6154474E+002, 6.6375323E+002, 6.7243298E+002, 5.9027612E+002, 5.3011078E+002, 4.7125800E+002, 4.0871124E+002, 3.5188998E+002, 3.1152216E+002, 4.7125800E+002, 4.0871124E+002, 3.5188998E+002, 3.1152216E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.3150108E+001, 2.6591162E+001, 2.1405157E+001, 1.4605565E+001, 6.9864197E+000, 3.3324661E+000, 1.5586163E+001, 1.3988225E+001, 1.1855802E+001, 7.9163876E+000, 4.2192020E+000, 3.0172234E+000, 1.8011771E+000, 1.7998127E+000
 2.7800163E+002, 6.4292529E+002, 6.3983997E+002, 5.5295490E+002, 5.5727496E+002, 4.3802509E+002, 4.1898904E+002, 3.6499469E+002, 3.0085190E+002, 4.3802509E+002, 4.1898904E+002, 3.6499469E+002, 3.0085190E+002, 6.5780261E+002, 6.6945361E+002, 5.9364050E+002, 5.3873285E+002, 4.7892252E+002, 4.3077438E+002, 3.7263181E+002, 3.2511841E+002, 4.7892252E+002, 4.3077438E+002, 3.7263181E+002, 3.2511841E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.4313095E+001, 2.8188141E+001, 2.1783894E+001, 1.3100781E+001, 5.6643634E+000, 2.9074545E+000, 1.5540371E+001, 1.4412118E+001, 1.2850084E+001, 9.2750969E+000, 4.8420882E+000, 3.0622826E+000, 1.6886964E+000, 1.6873838E+000
 2.7900122E+002, 5.4785284E+002, 6.5107959E+002, 6.5749585E+002, 6.4033331E+002, 4.9523935E+002, 4.0842401E+002, 3.7180978E+002, 3.3369901E+002, 4.9523935E+002, 4.0842401E+002, 3.7180978E+002, 3.3369901E+002, 6.4008929E+002, 6.6743958E+002, 6.0365295E+002, 5.4494464E+002, 4.7698767E+002, 4.2673160E+002, 3.7146213E+002, 3.2041580E+002, 4.7698767E+002, 4.2673160E+002, 3.7146213E+002, 3.2041580E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.8492388E+001, 2.5608545E+001, 2.2000971E+001, 1.3086734E+001, 5.4871664E+000, 2.8772190E+000, 1.3530487E+001, 1.2477615E+001, 1.1305805E+001, 7.8271294E+000, 4.0458264E+000, 2.4917383E+000, 1.8022295E+000, 1.8007238E+000
 2.8000008E+002, 5.1047632E+002, 6.2725934E+002, 6.3199719E+002, 6.4532880E+002, 5.9381982E+002, 4.3729730E+002, 3.1435440E+002, 2.5366052E+002, 5.9381982E+002, 4.3729730E+002, 3.1435440E+002, 2.5366052E+002, 6.1575183E+002, 6.6261633E+002, 6.2217261E+002, 5.7550684E+002, 4.9362827E+002, 4.2149844E+002, 3.6398285E+002, 3.1545486E+002, 4.9362827E+002, 4.2149844E+002, 3.6398285E+002, 3.1545486E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.6665339E+001, 2.5362663E+001, 2.3406874E+001, 1.5959085E+001, 7.6323423E+000, 4.6247702E+000, 1.3752260E+001, 1.2875862E+001, 1.1204885E+001, 8.0441904E+000, 4.6406689E+000, 3.0397890E+000, 1.8273656E+000, 1.8258834E+000
 2.8100009E+002, 6.2807819E+002, 6.4349152E+002, 5.5221082E+002, 5.2190704E+002, 4.6448920E+002, 4.0851932E+002, 3.5113693E+002, 3.1811563E+002, 4.6448920E+002, 4.0851932E+002, 3.5113693E+002, 3.1811563E+002, 6.0592047E+002, 6.5418097E+002, 6.1510486E+002, 5.6299164E+002, 4.9847726E+002, 4.2699539E+002, 3.6334613E+002, 3.1593091E+002, 4.9847726E+002, 4.2699539E+002, 3.6334613E+002, 3.1593091E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.8579313E+001, 2.3466471E+001, 1.9937256E+001, 1.5073056E+001, 6.3564458E+000, 2.8791442E+000, 1.4499089E+001, 1.2909893E+001, 1.0917076E+001, 9.2625227E+000, 5.0317402E+000, 2.7021348E+000, 1.7305235E+000, 1.7290480E+000
 2.8200161E+002, 5.7868683E+002, 5.8420618E+002, 5.1579028E+002, 5.1059201E+002, 4.3230573E+002, 3.8671069E+002, 3.2537518E+002, 2.8149152E+002, 4.3230573E+002, 3.8671069E+002, 3.2537518E+002, 2.8149152E+002, 6.1005347E+002, 6.4626141E+002, 6.0467200E+002, 5.5423212E+002, 4.8851031E+002, 4.2370605E+002, 3.6013748E+002, 3.1071222E+002, 4.8851031E+002, 4.2370605E+002, 3.6013748E+002, 3.1071222E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.7258471E+001, 2.5038296E+001, 2.3761040E+001, 1.6418015E+001, 7.9585094E+000, 4.8183627E+000, 1.3909204E+001, 1.2825761E+001, 1.2488058E+001, 1.1714824E+001, 6.5618968E+000, 4.7147350E+000, 1.7902056E+000, 1.7886788E+000
 2.8300082E+002, 6.1744086E+002, 6.7711823E+002, 6.3623840E+002, 6.4732568E+002, 5.4016534E+002, 4.6794763E+002, 3.7479459E+002, 3.3077139E+002, 5.4016534E+002, 4.6794763E+002, 3.7479459E+002, 3.3077139E+002, 6.0974231E+002, 6.4406311E+002, 6.0428485E+002, 5.6411316E+002, 4.8913675E+002, 4.2610696E+002, 3.6241476E+002, 3.1338940E+002, 4.8913675E+002, 4.2610696E+002, 3.6241476E+002, 3.1338940E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.7246679E+001, 2.4894650E+001, 2.2592545E+001, 1.7093201E+001, 8.0533428E+000, 4.9306564E+000, 1.3815323E+001, 1.3003913E+001, 1.2618252E+001, 9.2120762E+000, 4.9271488E+000, 3.0600760E+000, 1.8470033E+000, 1.8454033E+000
 2.8400030E+002, 6.2594946E+002, 5.9144354E+002, 6.1437451E+002, 6.9484222E+002, 5.2326721E+002, 3.6305255E+002, 2.4904372E+002, 2.1295732E+002, 5.2326721E+002, 3.6305255E+002, 2.4904372E+002, 2.1295732E+002, 6.1511591E+002, 6.4590063E+002, 6.1205280E+002, 5.7313812E+002, 4.9375674E+002, 4.1833035E+002, 3.5157489E+002, 3.0663995E+002, 4.9375674E+002, 4.1833035E+002, 3.5157489E+002, 3.0663995E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.0209496E+001, 2.7691542E+001, 2.5548117E+001, 1.6152126E+001, 7.1096601E+000, 4.2126317E+000, 1.3335467E+001, 1.2215368E+001, 1.2572051E+001, 9.8908577E+000, 4.4512925E+000, 2.7350934E+000, 1.8431131E+000, 1.8415259E+000
 2.8500020E+002, 6.3054156E+002, 6.6264349E+002, 5.6555206E+002, 5.5975970E+002, 5.0638428E+002, 3.6609204E+002, 2.6250595E+002, 2.2582314E+002, 5.0638428E+002, 3.6609204E+002, 2.6250595E+002, 2.2582314E+002, 6.2027930E+002, 6.4596637E+002, 6.1145923E+002, 5.8294733E+002, 4.9381830E+002, 4.0446677E+002, 3.3237067E+002, 2.8659732E+002, 4.9381830E+002, 4.0446677E+002, 3.3237067E+002, 2.8659732E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.8020329E+001, 2.5752928E+001, 2.2753523E+001, 1.5931340E+001, 7.1249361E+000, 3.2864513E+000, 1.3509972E+001, 1.2275927E+001, 1.0363732E+001, 7.6931472E+000, 5.0615144E+000, 3.0870452E+000, 1.7574259E+000, 1.7561966E+000
 2.8600150E+002, 6.5156000E+002, 5.7444531E+002, 5.1112390E+002, 5.2961365E+002, 4.3786618E+002, 3.4493286E+002, 2.2288345E+002, 1.7608864E+002, 4.3786618E+002, 3.4493286E+002, 2.2288345E+002, 1.7608864E+002, 6.2886511E+002, 6.4148047E+002, 5.9790399E+002, 5.6372205E+002, 4.8907190E+002, 3.9867450E+002, 3.1151996E+002, 2.6709763E+002, 4.8907190E+002, 3.9867450E+002, 3.1151996E+002, 2.6709763E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.4931316E+001, 2.6678123E+001, 2.0681194E+001, 1.2842504E+001, 5.3645129E+000, 3.0805438E+000, 1.5452048E+001, 1.3123940E+001, 1.0796731E+001, 8.5072145E+000, 4.3657079E+000, 2.5421252E+000, 1.8166195E+000, 1.8153975E+000
 2.8700067E+002, 6.8764355E+002, 6.5948682E+002, 5.1645398E+002, 4.6851877E+002, 3.3164032E+002, 2.4512978E+002, 2.3461615E+002, 2.2308890E+002, 3.3164032E+002, 2.4512978E+002, 2.3461615E+002, 2.2308890E+002, 6.4160852E+002, 6.3944904E+002, 5.8298083E+002, 5.4287097E+002, 4.6673526E+002, 3.7612418E+002, 2.9493811E+002, 2.5128362E+002, 4.6673526E+002, 3.7612418E+002, 2.9493811E+002, 2.5128362E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.1439789E+001, 3.4335625E+001, 2.9516706E+001, 1.9351208E+001, 7.3583312E+000, 4.3840146E+000, 1.6909237E+001, 1.4541101E+001, 1.2905610E+001, 8.5273371E+000, 4.2641826E+000, 3.0749555E+000, 1.9386648E+000, 1.9370509E+000
 2.8800162E+002, 6.6405170E+002, 6.6888757E+002, 4.8652756E+002, 3.5044690E+002, 3.2855206E+002, 2.7006100E+002, 2.1564418E+002, 2.3459444E+002, 3.2855206E+002, 2.7006100E+002, 2.1564418E+002, 2.3459444E+002, 6.5315118E+002, 6.5110974E+002, 5.6603314E+002, 5.1035245E+002, 4.3979688E+002, 3.5525287E+002, 2.8473581E+002, 2.5104070E+002, 4.3979688E+002, 3.5525287E+002, 2.8473581E+002, 2.5104070E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.7460064E+001, 3.4878674E+001, 2.2514585E+001, 1.0842960E+001, 4.4488325E+000, 2.5408294E+000, 1.5908892E+001, 1.3675165E+001, 1.0403480E+001, 6.6274376E+000, 3.1095359E+000, 2.0237224E+000, 1.9460442E+000, 1.9442706E+000
 2.8900078E+002, 6.6063013E+002, 7.9388556E+002, 6.5088306E+002, 6.1401025E+002, 5.2032159E+002, 4.4756064E+002, 4.2013339E+002, 3.3078326E+002, 5.2032159E+002, 4.4756064E+002, 4.2013339E+002, 3.3078326E+002, 6.4875220E+002, 6.7307611E+002, 5.8490955E+002, 5.0836676E+002, 4.3349683E+002, 3.5362454E+002, 2.8782083E+002, 2.4870195E+002, 4.3349683E+002, 3.5362454E+002, 2.8782083E+002, 2.4870195E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.7322491E+001, 2.9888937E+001, 2.2752937E+001, 1.3626931E+001, 5.4030581E+000, 2.4681108E+000, 1.4702456E+001, 1.2326563E+001, 1.0552519E+001, 8.6741133E+000, 4.0522823E+000, 2.2638130E+000, 1.6524684E+000, 1.6510381E+000
 2.9000174E+002, 6.8590112E+002, 7.3813055E+002, 6.6019153E+002, 6.0181879E+002, 4.9200647E+002, 3.7755661E+002, 3.2156836E+002, 2.6703500E+002, 4.9200647E+002, 3.7755661E+002, 3.2156836E+002, 2.6703500E+002, 6.5525836E+002, 6.9302289E+002, 6.1146088E+002, 5.3796606E+002, 4.6543335E+002, 3.8292300E+002, 3.2346533E+002, 2.7384824E+002, 4.6543335E+002, 3.8292300E+002, 3.2346533E+002, 2.7384824E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.0913067E+001, 3.0512701E+001, 2.3452105E+001, 1.3000712E+001, 5.1479440E+000, 2.5706308E+000, 1.6249908E+001, 1.4129451E+001, 1.2350041E+001, 8.7464733E+000, 4.2678428E+000, 2.4371490E+000, 1.7789832E+000, 1.7772101E+000
 2.9100046E+002, 6.4306012E+002, 7.1546521E+002, 6.2199036E+002, 5.2261395E+002, 3.7922778E+002, 3.7014337E+002, 3.4229782E+002, 2.7486166E+002, 3.7922778E+002, 3.7014337E+002, 3.4229782E+002, 2.7486166E+002, 6.5168359E+002, 7.0337329E+002, 6.2556116E+002, 5.3561823E+002, 4.4866547E+002, 3.7911392E+002, 3.2882480E+002, 2.7553894E+002, 4.4866547E+002, 3.7911392E+002, 3.2882480E+002, 2.7553894E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.3814041E+001, 3.4664875E+001, 2.6574337E+001, 1.6919718E+001, 6.4111633E+000, 3.1870053E+000, 1.7689924E+001, 1.5333685E+001, 1.3470839E+001, 1.0738000E+001, 4.3618865E+000, 2.7035992E+000, 1.8258979E+000, 1.8239771E+000
 2.9200113E+002, 6.2721130E+002, 6.7121014E+002, 5.8878967E+002, 5.6137585E+002, 5.0769028E+002, 4.2368781E+002, 3.1786029E+002, 2.5089108E+002, 5.0769028E+002, 4.2368781E+002, 3.1786029E+002, 2.5089108E+002, 6.4509229E+002, 6.9152423E+002, 6.1559747E+002, 5.2600818E+002, 4.4606653E+002, 3.7809506E+002, 3.2142236E+002, 2.7000528E+002, 4.4606653E+002, 3.7809506E+002, 3.2142236E+002, 2.7000528E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.0782650E+001, 3.5814159E+001, 2.6701262E+001, 1.5138894E+001, 5.7970958E+000, 3.2565048E+000, 1.5604277E+001, 1.3461341E+001, 1.1200990E+001, 8.0272074E+000, 3.9067683E+000, 2.7737989E+000, 1.8900844E+000, 1.8880728E+000
 2.9300126E+002, 6.9862830E+002, 5.6519458E+002, 4.4222641E+002, 4.0954144E+002, 3.3787598E+002, 2.7639288E+002, 2.2733408E+002, 1.9515428E+002, 3.3787598E+002, 2.7639288E+002, 2.2733408E+002, 1.9515428E+002, 6.5239899E+002, 6.6620233E+002, 5.8886462E+002, 5.0681122E+002, 4.3866495E+002, 3.7612552E+002, 3.1900345E+002, 2.6549991E+002, 4.3866495E+002, 3.7612552E+002, 3.1900345E+002, 2.6549991E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.9121811E+001, 3.3752823E+001, 2.1307096E+001, 1.1365621E+001, 4.3037043E+000, 2.4365373E+000, 1.4769534E+001, 1.3373209E+001, 1.1777583E+001, 6.5264511E+000, 3.4479668E+000, 2.4177511E+000, 1.8810433E+000, 1.8791845E+000
 2.9400013E+002, 6.6813544E+002, 6.3900415E+002, 4.4404541E+002, 3.0327930E+002, 2.3921115E+002, 2.3904146E+002, 2.5266393E+002, 2.1073241E+002, 2.3921115E+002, 2.3904146E+002, 2.5266393E+002, 2.1073241E+002, 6.6211517E+002, 6.5354980E+002, 5.6303326E+002, 4.8073282E+002, 4.1174908E+002, 3.5317795E+002, 3.0400549E+002, 2.5025682E+002, 4.1174908E+002, 3.5317795E+002, 3.0400549E+002, 2.5025682E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.6662376E+001, 3.3476349E+001, 2.5803198E+001, 1.7578608E+001, 7.6626768E+000, 4.1526356E+000, 1.6602716E+001, 1.5002898E+001, 1.4735989E+001, 1.0359369E+001, 4.6189246E+000, 2.9124041E+000, 2.0323939E+000, 2.0304825E+000
 2.9500105E+002, 7.1525000E+002, 6.6955328E+002, 5.6098236E+002, 5.1793640E+002, 3.6114731E+002, 2.3855818E+002, 1.8329323E+002, 1.6823837E+002, 3.6114731E+002, 2.3855818E+002, 1.8329323E+002, 1.6823837E+002, 6.6022040E+002, 6.6040045E+002, 5.5618127E+002, 4.6596384E+002, 3.8928372E+002, 3.2974365E+002, 2.8526785E+002, 2.4267410E+002, 3.8928372E+002, 3.2974365E+002, 2.8526785E+002, 2.4267410E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.1342754E+001, 3.9507137E+001, 2.9071957E+001, 1.8071774E+001, 6.8139482E+000, 3.4826677E+000, 1.7591183E+001, 1.5551294E+001, 1.1372138E+001, 8.3556013E+000, 4.6485991E+000, 3.0538085E+000, 1.8142046E+000, 1.8125671E+000
 2.9600014E+002, 7.2733234E+002, 4.9180426E+002, 3.8408911E+002, 3.9179422E+002, 3.8611639E+002, 3.4547720E+002, 2.7218634E+002, 1.9457390E+002, 3.8611639E+002, 3.4547720E+002, 2.7218634E+002, 1.9457390E+002, 6.7337189E+002, 6.3591315E+002, 5.3869897E+002, 4.5835468E+002, 3.7745535E+002, 3.1298334E+002, 2.6808859E+002, 2.2770586E+002, 3.7745535E+002, 3.1298334E+002, 2.6808859E+002, 2.2770586E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.9428082E+001, 3.8942375E+001, 2.9189095E+001, 1.6483685E+001, 7.6445446E+000, 4.8022680E+000, 1.7276030E+001, 1.4310728E+001, 1.0267150E+001, 6.3363218E+000, 3.6404655E+000, 2.6603756E+000, 1.7830305E+000, 1.7813848E+000
 2.9700121E+002, 7.0953619E+002, 4.9259906E+002, 3.7534686E+002, 3.1946759E+002, 2.1773099E+002, 1.9451584E+002, 2.2303116E+002, 1.7225771E+002, 2.1773099E+002, 1.9451584E+002, 2.2303116E+002, 1.7225771E+002, 6.7865698E+002, 6.1182666E+002, 5.1590521E+002, 4.4075601E+002, 3.7148898E+002, 3.1609308E+002, 2.7401685E+002, 2.2363606E+002, 3.7148898E+002, 3.1609308E+002, 2.7401685E+002, 2.2363606E+002, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.7790665E+001, 3.1498955E+001, 2.0205519E+001, 1.2818223E+001, 5.8317327E+000, 3.6397176E+000, 1.9317467E+001, 2.1159470E+001, 1.2873794E+001, 7.3516674E+000, 3.5651696E+000, 2.3130944E+000, 1.8721204E+000, 1.8702064E+000
